latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.061,138.302,317.5,2.1,1.4,2021-01-21,00:35,T,57,6.0NRT,281.3,24.3,D
-18.54,144.009,318,1,1,2021-01-21,00:35,T,67,6.0NRT,293.9,6.7,D
-26.343,149.087,316.6,1.9,1.3,2021-01-21,00:40,T,26,6.0NRT,299.9,16.3,D
-26.345,149.061,319.8,1.9,1.3,2021-01-21,00:40,T,57,6.0NRT,300.7,22.5,D
-20.144,142.762,333.3,1.1,1,2021-01-21,00:40,T,80,6.0NRT,305.1,16.8,D
-26.341,149.068,326.9,1.9,1.3,2021-01-21,00:40,T,75,6.0NRT,300.7,43.2,D
-37.945,145.064,316.8,1.5,1.2,2021-01-21,00:40,T,54,6.0NRT,301.3,8.7,D
-20.143,142.752,337.1,1.1,1,2021-01-21,00:40,T,84,6.0NRT,305.5,22.8,D
-22.822,149.74,316.5,1.9,1.3,2021-01-21,00:40,T,23,6.0NRT,295.3,14.7,D
-26.347,149.08,322.6,1.9,1.3,2021-01-21,00:40,T,66,6.0NRT,300.5,29.1,D
-26.889,148.985,323.8,1.9,1.3,2021-01-21,00:40,T,67,6.0NRT,300.1,30.5,D
-26.893,148.978,322,1.9,1.3,2021-01-21,00:40,T,62,6.0NRT,300.1,25.3,D
-27.856,148.799,323.7,1.9,1.3,2021-01-21,00:40,T,62,6.0NRT,303.1,21.5,D
-32.132,146.096,326.5,1.4,1.2,2021-01-21,00:40,T,46,6.0NRT,310.5,15,D
-32.125,146.091,326.8,1.4,1.2,2021-01-21,00:40,T,48,6.0NRT,312,15.4,D
-32.268,146.174,370.3,1.5,1.2,2021-01-21,00:40,T,100,6.0NRT,314.6,171.5,D
-32.27,146.189,395.1,1.5,1.2,2021-01-21,00:40,T,100,6.0NRT,318.3,362.2,D
-32.271,146.205,385.1,1.5,1.2,2021-01-21,00:40,T,100,6.0NRT,317.6,277.1,D
-32.281,146.188,347.2,1.5,1.2,2021-01-21,00:40,T,91,6.0NRT,310,65,D
-32.282,146.204,378.7,1.5,1.2,2021-01-21,00:40,T,100,6.0NRT,312.4,227.8,D
-32.288,146.155,328.2,1.5,1.2,2021-01-21,00:40,T,58,6.0NRT,311.2,15.8,D
-21.485,115.354,314.1,1.4,1.2,2021-01-21,02:15,T,52,6.0NRT,302.4,11,D
-22.232,116.93,341.3,1.1,1.1,2021-01-21,02:15,T,82,6.0NRT,310.7,30.8,D
-20.943,115.9,314.9,1.3,1.1,2021-01-21,02:15,T,62,6.0NRT,299.9,12.3,D
-34.116,115.541,324.8,1,1,2021-01-21,02:20,T,71,6.0NRT,300.8,16,D
-30.867,121.49,338.8,1.4,1.2,2021-01-21,02:20,T,82,6.0NRT,315.2,32.4,D
-31.827,123.652,339.4,2,1.4,2021-01-21,02:20,T,42,6.0NRT,307.3,77.2,D
-31.927,123.612,353.1,2,1.4,2021-01-21,02:20,T,96,6.0NRT,312.8,141.7,D
-31.928,123.606,353.9,2,1.4,2021-01-21,02:20,T,97,6.0NRT,311.5,149.2,D
-34.114,115.53,340.8,1,1,2021-01-21,02:20,T,90,6.0NRT,299.6,38.5,D
-34.125,115.539,324.8,1,1,2021-01-21,02:20,T,59,6.0NRT,306.2,16.5,D
-24.402,149.768,320.7,2.1,1.4,2021-01-21,03:20,A,47,6.0NRT,300.9,21.5,D
-32.318,146.188,332.3,4.5,2,2021-01-21,03:20,A,82,6.0NRT,298.4,155.3,D
-32.282,146.186,355.6,4.5,2,2021-01-21,03:20,A,97,6.0NRT,303.5,517.7,D
-32.285,146.137,331.1,4.5,2,2021-01-21,03:20,A,78,6.0NRT,304.2,120.6,D
-32.318,146.18,327.8,4.5,2,2021-01-21,03:20,A,53,6.0NRT,299.3,96.5,D
-32.283,146.178,356.8,4.5,2,2021-01-21,03:20,A,98,6.0NRT,304.4,540.5,D
-28.006,148.146,328.1,3,1.6,2021-01-21,03:20,A,63,6.0NRT,305.6,31.3,D
-28.009,148.115,329,3,1.7,2021-01-21,03:20,A,68,6.0NRT,306.8,36.7,D
-26.905,148.964,324.6,2.5,1.5,2021-01-21,03:20,A,71,6.0NRT,302.2,37.5,D
-26.911,148.983,323.9,2.5,1.5,2021-01-21,03:20,A,70,6.0NRT,301.6,34.9,D
-26.913,148.958,321.1,2.5,1.5,2021-01-21,03:20,A,59,6.0NRT,302,21.8,D
-26.34,149.072,322.4,2.5,1.5,2021-01-21,03:20,A,69,6.0NRT,300,36.2,D
