latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-39.516,174.994,307.5,1.2,1.1,2021-02-05,02:35,A,58,6.0NRT,295.4,8.3,D
-43.883,171.908,353.4,1,1,2021-02-05,02:35,A,97,6.0NRT,299.6,66.2,D
-43.79,172.19,315.4,1,1,2021-02-05,02:35,A,68,6.0NRT,302.1,9.4,D
-43.689,172.182,336.7,1,1,2021-02-05,02:35,A,88,6.0NRT,300.4,31.5,D
-20.192,146.882,327.8,1.7,1.3,2021-02-05,04:20,A,77,6.0NRT,301.2,21.8,D
-32.064,115.914,323.1,1.3,1.1,2021-02-05,05:55,A,65,6.0NRT,303.4,11,D
-31.28,115.497,325.4,1.3,1.1,2021-02-05,05:55,A,55,6.0NRT,311.5,12.6,D
-25.499,150.783,300.9,3.1,1.7,2021-02-05,12:05,T,35,6.0NRT,289.5,16.3,N
-32.999,137.593,302.8,1,1,2021-02-05,13:40,T,52,6.0NRT,288,6.2,N
