latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-25.995,149.574,330.6,1.2,1.1,2021-01-27,00:00,T,51,6.0NRT,311.3,13.7,D
-21.539,148.909,329.8,1.5,1.2,2021-01-27,00:00,T,78,6.0NRT,301.1,32.7,D
-21.541,148.923,322.4,1.5,1.2,2021-01-27,00:00,T,47,6.0NRT,301.6,18.2,D
-21.55,148.907,320,1.5,1.2,2021-01-27,00:00,T,43,6.0NRT,297.6,13.9,D
-22.962,150.724,328.9,1.1,1.1,2021-01-27,00:00,T,62,6.0NRT,299.3,20.4,D
-22.972,150.722,348.1,1.1,1.1,2021-01-27,00:00,T,93,6.0NRT,301.8,56.5,D
-23.64,149.793,334.2,1.2,1.1,2021-01-27,00:00,T,73,6.0NRT,309.8,20.4,D
-23.642,149.805,351.4,1.2,1.1,2021-01-27,00:00,T,94,6.0NRT,311,61.1,D
-23.652,149.803,330.6,1.2,1.1,2021-01-27,00:00,T,56,6.0NRT,308,15,D
-23.425,148.132,336.4,1.5,1.2,2021-01-27,00:00,T,82,6.0NRT,307.8,33.6,D
-25.18,151.517,328.4,1,1,2021-01-27,00:00,T,37,6.0NRT,309.1,11.7,D
-25.286,152.031,331.2,1,1,2021-01-27,00:00,T,68,6.0NRT,308.7,18.2,D
-25.218,151.458,325.4,1,1,2021-01-27,00:00,T,42,6.0NRT,305.8,9,D
-25.605,151.22,328.8,1,1,2021-01-27,00:00,T,74,6.0NRT,307.8,12.5,D
-25.701,151.006,333.2,1,1,2021-01-27,00:00,T,80,6.0NRT,309.4,17.8,D
-25.703,151.017,328.2,1,1,2021-01-27,00:00,T,68,6.0NRT,308,11.2,D
-26.219,151.682,321.7,1,1,2021-01-27,00:00,T,66,6.0NRT,304.7,9.8,D
-28.719,147.657,334.8,1.3,1.1,2021-01-27,00:05,T,74,6.0NRT,312.2,15.4,D
-27.681,153.078,322.9,1,1,2021-01-27,00:05,T,40,6.0NRT,303,9.9,D
-27.933,153.385,320,1.1,1,2021-01-27,00:05,T,29,6.0NRT,301,7.6,D
-27.736,148.21,357.8,1.3,1.1,2021-01-27,00:05,T,98,6.0NRT,309.4,83.1,D
-27.739,148.223,340.1,1.3,1.1,2021-01-27,00:05,T,84,6.0NRT,308.5,31.4,D
-28.776,152.907,331,1,1,2021-01-27,00:05,T,82,6.0NRT,301.8,23.5,D
-28.777,152.917,328.8,1,1,2021-01-27,00:05,T,79,6.0NRT,301.7,20.7,D
-29.458,152.647,326.6,1,1,2021-01-27,00:05,T,77,6.0NRT,304.1,16.7,D
-29.459,152.657,319.9,1,1,2021-01-27,00:05,T,63,6.0NRT,303.4,9,D
-29.466,152.65,322.9,1,1,2021-01-27,00:05,T,73,6.0NRT,304,12.7,D
-30.399,151.763,318.8,1,1,2021-01-27,00:05,T,67,6.0NRT,301.2,7.9,D
-30.426,151.442,326.4,1,1,2021-01-27,00:05,T,78,6.0NRT,301.7,16.8,D
-30.428,151.452,321.3,1,1,2021-01-27,00:05,T,71,6.0NRT,300.9,11.1,D
-32.987,146.256,322,1.3,1.1,2021-01-27,00:05,T,62,6.0NRT,300.2,17,D
-35.728,143.794,320.7,1.6,1.3,2021-01-27,00:05,T,65,6.0NRT,304.8,16.4,D
-40.836,145.012,305,1.1,1.1,2021-01-27,00:05,T,51,6.0NRT,291,6.5,D
-41.048,145.162,304.3,1.1,1.1,2021-01-27,00:05,T,57,6.0NRT,291.5,6.2,D
-19.423,136.485,322,2.5,1.5,2021-01-27,01:40,T,0,6.0NRT,295.1,36.3,D
-16.244,137.317,314.3,2.6,1.5,2021-01-27,01:40,T,20,6.0NRT,291.4,35.1,D
-16.235,137.311,313.3,2.6,1.5,2021-01-27,01:40,T,19,6.0NRT,292,35.4,D
-16.238,137.335,315.2,2.6,1.5,2021-01-27,01:40,T,33,6.0NRT,293,45.7,D
-18.467,134.895,327.7,1.8,1.3,2021-01-27,01:40,T,32,6.0NRT,300.1,23.4,D
-18.471,134.93,326.5,1.8,1.3,2021-01-27,01:40,T,52,6.0NRT,298,21.9,D
-18.483,134.869,334.5,1.8,1.3,2021-01-27,01:40,T,80,6.0NRT,297,50.8,D
-18.485,134.886,329,1.8,1.3,2021-01-27,01:40,T,73,6.0NRT,298.1,31.8,D
-19.364,137.684,324.6,3,1.7,2021-01-27,01:40,T,38,6.0NRT,295.7,61.2,D
-33,146.244,329.3,1.2,1.1,2021-01-27,04:20,A,54,6.0NRT,301,18.3,D
-16.323,137.607,326.2,1.1,1,2021-01-27,04:25,A,54,6.0NRT,304.3,7.9,D
-16.248,137.479,333.6,1.1,1,2021-01-27,04:25,A,86,6.0NRT,302.6,19.4,D
-16.267,137.543,324,1.1,1,2021-01-27,04:25,A,31,6.0NRT,301.9,7.3,D
-16.278,137.534,325.4,1.1,1,2021-01-27,04:25,A,29,6.0NRT,301.6,9.4,D
-16.277,137.544,339.2,1.1,1,2021-01-27,04:25,A,89,6.0NRT,302.7,28.9,D
-16.295,137.476,336.3,1.1,1,2021-01-27,04:25,A,87,6.0NRT,303.3,25.6,D
-16.294,137.486,324.5,1.1,1,2021-01-27,04:25,A,19,6.0NRT,303.4,8.7,D
-16.286,137.545,328.3,1.1,1,2021-01-27,04:25,A,75,6.0NRT,302.2,12.5,D
-16.285,137.555,332.5,1.1,1,2021-01-27,04:25,A,85,6.0NRT,303,17.4,D
-16.298,137.527,336.6,1.1,1,2021-01-27,04:25,A,88,6.0NRT,303.2,24.5,D
-16.295,137.547,326,1.1,1,2021-01-27,04:25,A,51,6.0NRT,302.2,8.9,D
-16.308,137.519,334.2,1.1,1,2021-01-27,04:25,A,86,6.0NRT,304.5,20.3,D
-16.307,137.528,336.6,1.1,1,2021-01-27,04:25,A,88,6.0NRT,304.3,23.6,D
-16.312,137.546,342.2,1.1,1,2021-01-27,04:25,A,91,6.0NRT,303.4,34.7,D
-16.306,137.595,350.2,1.1,1,2021-01-27,04:25,A,95,6.0NRT,304.2,50.8,D
-16.304,137.605,333.3,1.1,1,2021-01-27,04:25,A,85,6.0NRT,304.6,18.3,D
-16.323,137.537,325.5,1.1,1,2021-01-27,04:25,A,41,6.0NRT,303.6,7.5,D
-16.322,137.547,358.3,1.1,1,2021-01-27,04:25,A,99,6.0NRT,306.7,72.6,D
-16.315,137.596,352.6,1.1,1,2021-01-27,04:25,A,96,6.0NRT,306.7,56.7,D
-16.314,137.606,374.2,1.1,1,2021-01-27,04:25,A,100,6.0NRT,307.7,124.4,D
-16.331,137.548,330.2,1.1,1,2021-01-27,04:25,A,83,6.0NRT,304.2,15.2,D
-16.336,137.579,340.5,1.1,1,2021-01-27,04:25,A,90,6.0NRT,304.4,30.5,D
-16.335,137.589,342.2,1.1,1,2021-01-27,04:25,A,91,6.0NRT,305.7,33.1,D
-16.332,137.609,326.9,1.1,1,2021-01-27,04:25,A,48,6.0NRT,305,8.4,D
-16.352,137.602,342.9,1.1,1,2021-01-27,04:25,A,91,6.0NRT,307.9,32.1,D
-16.35,137.612,332.9,1.1,1,2021-01-27,04:25,A,83,6.0NRT,306.6,15.9,D
-16.361,137.603,363.7,1.1,1,2021-01-27,04:25,A,100,6.0NRT,307.4,84,D
-16.36,137.613,339.6,1.1,1,2021-01-27,04:25,A,90,6.0NRT,305.7,26.1,D
-16.385,137.496,325.4,1.1,1,2021-01-27,04:25,A,55,6.0NRT,303.9,7.3,D
-16.37,137.605,366.6,1.1,1,2021-01-27,04:25,A,100,6.0NRT,307.3,93.5,D
-16.385,137.567,328,1.1,1,2021-01-27,04:25,A,75,6.0NRT,305.7,10.2,D
-16.383,137.576,335.1,1.1,1,2021-01-27,04:25,A,87,6.0NRT,306.5,19.7,D
-16.379,137.606,331.5,1.1,1,2021-01-27,04:25,A,84,6.0NRT,305.7,12.3,D
-16.394,137.568,343.3,1.1,1,2021-01-27,04:25,A,92,6.0NRT,306.9,35.3,D
-16.393,137.578,344.2,1.1,1,2021-01-27,04:25,A,92,6.0NRT,306.5,35.8,D
-16.469,137.269,328.4,1.1,1,2021-01-27,04:25,A,50,6.0NRT,305.5,12.6,D
-16.58,137.415,325.9,1.1,1,2021-01-27,04:25,A,58,6.0NRT,302.5,10,D
-17.905,138.264,339.7,1,1,2021-01-27,04:25,A,68,6.0NRT,306.2,28.4,D
-18.475,134.888,334.5,1.6,1.2,2021-01-27,04:25,A,33,6.0NRT,305.3,37.4,D
-18.486,134.89,337.4,1.6,1.2,2021-01-27,04:25,A,73,6.0NRT,302.2,40.6,D
-18.484,134.904,339.3,1.6,1.2,2021-01-27,04:25,A,85,6.0NRT,301.8,42,D
-18.482,134.919,332.4,1.6,1.2,2021-01-27,04:25,A,74,6.0NRT,302.1,23.6,D
-18.476,134.895,338.1,1.6,1.2,2021-01-27,04:25,A,80,6.0NRT,305.3,41.7,D
-18.474,134.909,333.7,1.6,1.2,2021-01-27,04:25,A,64,6.0NRT,304.5,26.3,D
-18.485,134.911,334.4,1.6,1.2,2021-01-27,04:25,A,81,6.0NRT,301.3,27.2,D
-21.526,145.213,350.1,1.6,1.2,2021-01-27,04:25,A,92,6.0NRT,306.1,83.7,D
-21.524,145.228,404,1.6,1.2,2021-01-27,04:25,A,100,6.0NRT,318,511.4,D
-21.54,145.2,359,1.6,1.2,2021-01-27,04:25,A,99,6.0NRT,315.3,123.9,D
-21.537,145.215,440,1.6,1.2,2021-01-27,04:25,A,100,6.0NRT,328,1132,D
-21.535,145.231,405.6,1.6,1.2,2021-01-27,04:25,A,100,6.0NRT,320.4,530.3,D
-21.549,145.218,340.3,1.6,1.2,2021-01-27,04:25,A,81,6.0NRT,314.4,41.2,D
-21.546,145.233,336.6,1.6,1.2,2021-01-27,04:25,A,75,6.0NRT,314.8,28.4,D
-23.482,149.995,326,3.2,1.7,2021-01-27,04:25,A,50,6.0NRT,298.3,66,D
-31.993,115.917,322.7,1.1,1,2021-01-27,06:00,A,30,6.0NRT,304.6,5.8,D
-22.078,118.868,341,1.2,1.1,2021-01-27,06:05,A,71,6.0NRT,326.9,13,D
-20.152,119.521,335.7,1.5,1.2,2021-01-27,06:05,A,53,6.0NRT,310.6,21.8,D
-21.88,118.195,374.1,1.2,1.1,2021-01-27,06:05,A,100,6.0NRT,326.9,121.4,D
-21.889,118.197,345.4,1.2,1.1,2021-01-27,06:05,A,87,6.0NRT,325.1,25.6,D
-29.018,151.417,304,2.4,1.5,2021-01-27,12:10,T,58,6.0NRT,293.7,13.6,N
-28.913,151.425,314.6,2.4,1.5,2021-01-27,12:10,T,90,6.0NRT,294.1,39.4,N
-26.714,151.761,307.1,2.1,1.4,2021-01-27,12:10,T,70,6.0NRT,290.7,21,N
-27.723,148.224,305.4,3.8,1.8,2021-01-27,12:10,T,59,6.0NRT,294.7,26.7,N
-28.9,151.423,327.5,2.4,1.5,2021-01-27,12:10,T,100,6.0NRT,294.1,84,N
-21.373,148.508,305.6,3.1,1.7,2021-01-27,12:10,T,39,6.0NRT,292.4,30.2,N
-25.56,151.104,309.5,2.3,1.5,2021-01-27,12:10,T,77,6.0NRT,292.7,21.8,N
-25.562,151.081,314.3,2.3,1.5,2021-01-27,12:10,T,89,6.0NRT,292.8,33.7,N
-25.563,151.099,317,2.3,1.5,2021-01-27,12:10,T,94,6.0NRT,292.9,41.2,N
-25.565,151.076,309.1,2.3,1.5,2021-01-27,12:10,T,76,6.0NRT,292.8,20.9,N
-25.217,151.459,301.9,2.1,1.4,2021-01-27,12:10,T,42,6.0NRT,291.2,10.1,N
-23.657,149.804,329.5,2.6,1.6,2021-01-27,12:10,T,100,6.0NRT,294.5,108.9,N
-23.643,149.802,339.5,2.6,1.6,2021-01-27,12:10,T,100,6.0NRT,294.4,168.3,N
-23.646,149.776,304.1,2.7,1.6,2021-01-27,12:10,T,54,6.0NRT,293.6,15.2,N
-21.371,148.515,306.7,3.1,1.7,2021-01-27,12:10,T,48,6.0NRT,292.2,33.9,N
-42.146,173.559,321.6,1.3,1.1,2021-01-27,13:45,A,100,6.0NRT,292.5,28.3,N
-42.147,173.575,308.9,1.3,1.1,2021-01-27,13:45,A,76,6.0NRT,291.9,12.7,N
-42.158,173.573,359.4,1.3,1.1,2021-01-27,13:45,A,100,6.0NRT,299,122.5,N
-42.154,173.542,303.8,1.3,1.1,2021-01-27,13:45,A,28,6.0NRT,293,7.9,N
-42.156,173.557,387.6,1.3,1.1,2021-01-27,13:45,A,100,6.0NRT,302.7,270.6,N
-27.245,149.624,305.7,1,1,2021-01-27,15:20,A,65,6.0NRT,294.8,5,N
-28.347,149.955,305,1,1,2021-01-27,15:20,A,23,6.0NRT,292.1,5.1,N
-28.895,151.426,306.1,1.2,1.1,2021-01-27,15:20,A,14,6.0NRT,292.6,7.3,N
-28.905,151.425,306.6,1.2,1.1,2021-01-27,15:20,A,26,6.0NRT,292.8,7.8,N
-28.915,151.423,308.4,1.2,1.1,2021-01-27,15:20,A,39,6.0NRT,292.4,9.4,N
-29.007,151.428,317.9,1.2,1.1,2021-01-27,15:20,A,96,6.0NRT,293.6,20.4,N
-28.728,147.631,307.4,1,1,2021-01-27,15:20,A,68,6.0NRT,297,5.2,N
-23.642,149.802,331.2,1,1,2021-01-27,15:20,A,100,6.0NRT,293.9,29.2,N
-23.651,149.801,305.9,1,1,2021-01-27,15:20,A,59,6.0NRT,292.9,5.6,N
-23.652,149.811,315.6,1,1,2021-01-27,15:20,A,92,6.0NRT,292.9,12.6,N
-25.557,151.095,305.9,1.1,1,2021-01-27,15:20,A,66,6.0NRT,293.6,6.2,N
-25.567,151.094,306.7,1.1,1,2021-01-27,15:20,A,69,6.0NRT,293.8,6.4,N
-23.643,149.812,328.8,1,1,2021-01-27,15:20,A,100,6.0NRT,293.9,25.9,N
-21.097,148.031,303.9,1.1,1.1,2021-01-27,15:20,A,42,6.0NRT,293,5.1,N
-21.102,148.035,309,1.1,1.1,2021-01-27,15:20,A,76,6.0NRT,293.1,9.5,N
-21.365,148.522,319.1,1.1,1,2021-01-27,15:20,A,98,6.0NRT,294.2,17.3,N
-21.367,148.533,319.4,1.1,1,2021-01-27,15:20,A,98,6.0NRT,294.5,17.6,N
-21.377,148.478,306.2,1.1,1,2021-01-27,15:20,A,67,6.0NRT,294.1,6.5,N
-21.397,148.422,304.1,1.1,1,2021-01-27,15:20,A,45,6.0NRT,292.8,4.8,N
-21.51,145.232,313.2,1.6,1.2,2021-01-27,15:20,A,80,6.0NRT,294.6,17.1,N
-21.518,145.214,311.5,1.6,1.2,2021-01-27,15:20,A,56,6.0NRT,294.4,13.9,N
-22.964,150.715,305.7,1,1,2021-01-27,15:20,A,57,6.0NRT,294.7,4.9,N
-21.532,145.227,307.7,1.6,1.2,2021-01-27,15:20,A,68,6.0NRT,294.7,9.6,N
-21.521,145.23,334.8,1.6,1.2,2021-01-27,15:20,A,100,6.0NRT,295.7,63.2,N
-22.973,150.714,315.4,1,1,2021-01-27,15:20,A,91,6.0NRT,294.9,11.9,N
