latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.8,122.781,319.6,3.1,1.7,2021-01-01,02:40,T,59,6.0NRT,298.3,32.8,D
-28.665,121.849,332.8,3.7,1.8,2021-01-01,02:45,T,65,6.0NRT,311.8,83.6,D
-28.681,121.848,336.6,3.7,1.8,2021-01-01,02:45,T,75,6.0NRT,311.8,118.4,D
-28.672,121.842,346.2,3.7,1.8,2021-01-01,02:45,T,89,6.0NRT,312.7,230.8,D
-30.305,120.376,334.3,3,1.7,2021-01-01,02:45,T,77,6.0NRT,309.4,98.5,D
-30.303,120.37,330.1,3,1.7,2021-01-01,02:45,T,69,6.0NRT,309.7,74.7,D
-30.306,120.402,327.4,3,1.7,2021-01-01,02:45,T,60,6.0NRT,307.9,60.4,D
-30.447,120.1,355.4,2.9,1.6,2021-01-01,02:45,T,97,6.0NRT,305.8,284.1,D
-30.462,120.098,361.4,2.9,1.6,2021-01-01,02:45,T,100,6.0NRT,312.3,352.1,D
-30.465,120.129,328.7,2.9,1.6,2021-01-01,02:45,T,43,6.0NRT,309.4,57.1,D
-30.448,120.094,354.1,2.9,1.6,2021-01-01,02:45,T,96,6.0NRT,306.5,268.7,D
-30.462,120.093,356.9,2.9,1.6,2021-01-01,02:45,T,98,6.0NRT,311.8,293.7,D
-30.465,120.123,334.1,2.9,1.6,2021-01-01,02:45,T,67,6.0NRT,310.1,87.9,D
-32.184,121.251,327.7,3.6,1.8,2021-01-01,02:45,T,70,6.0NRT,301,102.6,D
-32.192,121.243,325.8,3.6,1.8,2021-01-01,02:45,T,67,6.0NRT,300.8,87.2,D
-31.8,115.837,323.9,1.6,1.2,2021-01-01,02:45,T,36,6.0NRT,307.2,12.2,D
-31.863,115.897,323.6,1.6,1.2,2021-01-01,02:45,T,37,6.0NRT,306.1,9.1,D
-31.992,115.935,325.4,1.6,1.2,2021-01-01,02:45,T,41,6.0NRT,306.3,11.8,D
-32.068,115.902,324,1.6,1.2,2021-01-01,02:45,T,51,6.0NRT,306.3,11.5,D
-32.069,115.919,324.5,1.6,1.2,2021-01-01,02:45,T,60,6.0NRT,305.9,12.5,D
-32.104,115.811,323.4,1.6,1.2,2021-01-01,02:45,T,0,6.0NRT,305.3,11.2,D
-28.667,122.122,331.9,3.8,1.8,2021-01-01,02:45,T,56,6.0NRT,313.4,60.5,D
-28.297,122.26,339.1,3.9,1.8,2021-01-01,02:45,T,80,6.0NRT,315.7,130.1,D
-28.302,122.254,334.4,3.9,1.8,2021-01-01,02:45,T,71,6.0NRT,314.4,84.7,D
-26.721,149.913,349.7,1,1,2021-01-01,03:45,A,94,6.0NRT,308.3,49.9,D
-20.543,142.622,317.6,2.1,1.4,2021-01-01,03:50,A,21,6.0NRT,290.4,27.3,D
-20.605,143.368,317.5,1.9,1.3,2021-01-01,03:50,A,32,6.0NRT,289.8,16,D
-33.735,120.097,328.6,2.2,1.4,2021-01-01,05:25,A,76,6.0NRT,291,63.5,D
-33.723,120.071,362.2,2.2,1.4,2021-01-01,05:25,A,100,6.0NRT,295.7,277.5,D
-21.461,114.997,312.8,3.6,1.8,2021-01-01,05:25,A,56,6.0NRT,298.1,55.3,D
-30.292,120.379,332.6,1.9,1.4,2021-01-01,05:25,A,61,6.0NRT,311.3,30.1,D
-30.306,120.361,335.3,1.9,1.4,2021-01-01,05:25,A,70,6.0NRT,314.5,39.5,D
-30.304,120.381,349.4,1.9,1.4,2021-01-01,05:25,A,91,6.0NRT,314,104.5,D
-30.447,120.088,331.2,2,1.4,2021-01-01,05:25,A,32,6.0NRT,307.2,36.8,D
-30.46,120.09,341.8,2,1.4,2021-01-01,05:25,A,69,6.0NRT,310.3,73.7,D
-30.458,120.111,380.3,2,1.4,2021-01-01,05:25,A,100,6.0NRT,309.6,380.6,D
-30.461,120.097,363.6,2,1.4,2021-01-01,05:25,A,100,6.0NRT,311.3,213.3,D
-30.459,120.118,368,2,1.4,2021-01-01,05:25,A,100,6.0NRT,307.8,253.2,D
-30.471,120.12,334.8,2,1.4,2021-01-01,05:25,A,37,6.0NRT,308.5,46.2,D
-30.496,120.123,345.7,2,1.4,2021-01-01,05:25,A,83,6.0NRT,315.9,82.6,D
-30.495,120.144,372.9,2,1.4,2021-01-01,05:25,A,100,6.0NRT,316.8,287.9,D
-31.961,119.624,328.7,2.3,1.5,2021-01-01,05:25,A,62,6.0NRT,306.4,42.2,D
-31.959,119.648,342.5,2.3,1.5,2021-01-01,05:25,A,86,6.0NRT,307,109.4,D
-31.971,119.632,340.9,2.3,1.5,2021-01-01,05:25,A,85,6.0NRT,308.6,100.5,D
-31.968,119.657,340.9,2.3,1.5,2021-01-01,05:25,A,85,6.0NRT,309.1,99.7,D
-32.19,121.231,357.3,1.8,1.3,2021-01-01,05:25,A,98,6.0NRT,308,152.1,D
-32.189,121.25,359.2,1.8,1.3,2021-01-01,05:25,A,99,6.0NRT,310.6,163.5,D
-33.713,120.063,358.9,2.2,1.4,2021-01-01,05:25,A,99,6.0NRT,293.5,245,D
-33.727,120.064,346,2.2,1.4,2021-01-01,05:25,A,93,6.0NRT,295.4,148.6,D
-33.725,120.088,344,2.2,1.4,2021-01-01,05:25,A,91,6.0NRT,295.6,134.4,D
-33.712,120.045,327.5,2.2,1.5,2021-01-01,05:25,A,78,6.0NRT,290.2,61.3,D
-33.71,120.07,344.1,2.2,1.4,2021-01-01,05:25,A,92,6.0NRT,293.1,140.1,D
-33.725,120.047,324.8,2.2,1.5,2021-01-01,05:25,A,75,6.0NRT,292.5,53.4,D
-33.722,120.095,325.1,2.2,1.4,2021-01-01,05:25,A,54,6.0NRT,294.7,49.3,D
-33.737,120.073,336.9,2.2,1.4,2021-01-01,05:25,A,87,6.0NRT,291.5,101.7,D
-15.986,127.955,333.8,1.5,1.2,2021-01-01,05:30,A,78,6.0NRT,309.3,28.2,D
-16.363,124.731,329.8,1,1,2021-01-01,05:30,A,0,6.0NRT,310.5,14.2,D
-17.709,122.719,334,1,1,2021-01-01,05:30,A,76,6.0NRT,310.2,12.9,D
-28.053,149.776,301.6,1.9,1.3,2021-01-01,13:10,T,38,6.0NRT,288,10,N
-26.707,149.915,300.8,2,1.4,2021-01-01,13:10,T,9,6.0NRT,290.2,8,N
-26.706,149.908,304.8,2,1.4,2021-01-01,13:10,T,62,6.0NRT,290.1,15.9,N
-26.711,149.895,306.8,2,1.4,2021-01-01,13:10,T,69,6.0NRT,290.3,18,N
-26.71,149.888,300.8,2,1.4,2021-01-01,13:10,T,34,6.0NRT,290,9.7,N
-28.045,149.781,303.1,1.9,1.3,2021-01-01,13:10,T,53,6.0NRT,289,12.3,N
-30.483,120.091,306.4,1,1,2021-01-01,14:50,T,62,6.0NRT,295.1,5.2,N
-29.914,121.032,312.3,1.1,1,2021-01-01,14:50,T,82,6.0NRT,296.7,9.5,N
-28.672,121.803,313.3,1.2,1.1,2021-01-01,14:50,T,87,6.0NRT,298.1,10.9,N
-28.669,121.808,315.1,1.2,1.1,2021-01-01,14:50,T,91,6.0NRT,298.2,12.1,N
-28.671,121.796,314.4,1.2,1.1,2021-01-01,14:50,T,89,6.0NRT,298.3,11.1,N
-28.661,121.794,355.7,1.2,1.1,2021-01-01,14:50,T,100,6.0NRT,301.3,90.6,N
-28.663,121.782,358.2,1.2,1.1,2021-01-01,14:50,T,100,6.0NRT,302,98.1,N
-28.655,121.768,352.7,1.2,1.1,2021-01-01,14:50,T,100,6.0NRT,302,81.4,N
-28.653,121.78,343.1,1.2,1.1,2021-01-01,14:50,T,100,6.0NRT,300.6,56.3,N
