latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-23.807,150.698,314.6,1.4,1.2,2021-01-07,00:25,T,46,6.0NRT,293,12.8,D
-23.776,151.214,311.4,1.5,1.2,2021-01-07,00:25,T,0,6.0NRT,287.5,10.9,D
-37.816,145.297,316.3,1.1,1,2021-01-07,00:30,T,40,6.0NRT,298.6,6.2,D
-37.818,145.309,318.9,1.1,1,2021-01-07,00:30,T,51,6.0NRT,300.5,9.5,D
-37.555,140.407,315.7,1.1,1,2021-01-07,00:30,T,39,6.0NRT,300.8,10.1,D
-37.557,140.42,318.4,1.1,1,2021-01-07,00:30,T,60,6.0NRT,299.5,14,D
-41.783,145.442,300.9,1.2,1.1,2021-01-07,00:30,T,14,6.0NRT,287.7,4.3,D
-42.632,147.569,305.6,1.6,1.2,2021-01-07,00:30,T,43,6.0NRT,294.6,8.9,D
-32.102,146.039,331.3,1,1,2021-01-07,00:30,T,75,6.0NRT,309.9,14.9,D
-30.484,115.418,327.4,1.5,1.2,2021-01-07,02:05,T,33,6.0NRT,314.6,11.4,D
-20.944,115.892,311.6,2.1,1.4,2021-01-07,02:05,T,50,6.0NRT,299.7,20.3,D
-21.458,114.993,316.1,2.4,1.5,2021-01-07,02:05,T,65,6.0NRT,301.1,39.2,D
-21.463,115.016,312.8,2.4,1.5,2021-01-07,02:05,T,56,6.0NRT,299.1,28.9,D
-30.495,115.415,330.8,1.5,1.2,2021-01-07,02:05,T,65,6.0NRT,316.3,19.1,D
-28.695,121.805,326.6,1,1,2021-01-07,02:05,T,43,6.0NRT,313.8,7,D
-29.459,115.512,331.3,1.5,1.2,2021-01-07,02:05,T,71,6.0NRT,314.1,22.5,D
-21.181,136.447,337.3,1.1,1.1,2021-01-07,04:50,A,75,6.0NRT,317.5,13.2,D
-31.414,115.746,382.4,1.3,1.1,2021-01-07,06:25,A,100,6.0NRT,328.8,201.8,D
-29.453,115.501,350,1.4,1.2,2021-01-07,06:25,A,92,6.0NRT,321.9,51.6,D
-29.451,115.515,346,1.4,1.2,2021-01-07,06:25,A,88,6.0NRT,324.7,38.5,D
-31.406,115.73,379.8,1.3,1.1,2021-01-07,06:25,A,100,6.0NRT,332,183.4,D
-31.404,115.743,358.7,1.3,1.1,2021-01-07,06:25,A,99,6.0NRT,328,80,D
-31.419,115.718,360.3,1.3,1.1,2021-01-07,06:25,A,100,6.0NRT,327.5,89.2,D
-31.417,115.732,427.6,1.3,1.1,2021-01-07,06:25,A,100,6.0NRT,400.1,645,D
-31.429,115.721,393.3,1.3,1.1,2021-01-07,06:25,A,100,6.0NRT,330.2,284.3,D
-31.427,115.735,483.5,1.3,1.1,2021-01-07,06:25,A,100,6.0NRT,400.1,1818.2,D
-31.424,115.748,375.9,1.3,1.1,2021-01-07,06:25,A,100,6.0NRT,321.8,170.8,D
-31.437,115.737,345.8,1.3,1.1,2021-01-07,06:25,A,81,6.0NRT,306,52.8,D
-20.947,115.89,312.3,2.1,1.4,2021-01-07,06:30,A,54,6.0NRT,301.4,22.1,D
-20.646,117.715,313.8,2.9,1.6,2021-01-07,06:30,A,58,6.0NRT,300.1,38.3,D
-20.631,117.711,311.9,2.9,1.6,2021-01-07,06:30,A,40,6.0NRT,299,31.2,D
-21.456,114.983,314.1,1.8,1.3,2021-01-07,06:30,A,21,6.0NRT,302.9,17.5,D
-34.459,150.877,310.7,1.2,1.1,2021-01-07,12:30,T,81,6.0NRT,288.3,17.1,N
-30.869,121.491,304.6,2.1,1.4,2021-01-07,14:10,T,61,6.0NRT,293.6,18.7,N
-13.785,123.312,315,1,1,2021-01-07,14:15,T,87,6.0NRT,281.4,12.6,N
-31.437,115.767,305.3,3.9,1.8,2021-01-07,15:50,T,8,6.0NRT,289.9,48.1,N
-31.421,115.761,307.8,3.9,1.8,2021-01-07,15:50,T,44,6.0NRT,291,61.1,N
-31.424,115.801,306.2,4,1.9,2021-01-07,15:50,T,29,6.0NRT,289.8,54.2,N
-31.434,115.76,305.4,3.9,1.8,2021-01-07,15:50,T,20,6.0NRT,290.2,50.1,N
-31.408,115.796,306.4,4,1.9,2021-01-07,15:50,T,30,6.0NRT,289.8,55.2,N
-30.964,115.668,303.6,1,1,2021-01-07,17:25,A,41,6.0NRT,290.8,6,N
-31.406,115.788,313.9,1,1,2021-01-07,17:25,A,20,6.0NRT,292.8,11.7,N
-30.866,121.492,312.6,1.4,1.2,2021-01-07,17:25,A,85,6.0NRT,291.7,21.2,N
-30.937,115.674,305.6,1,1,2021-01-07,17:25,A,63,6.0NRT,293.8,6.3,N
