latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.45,144.338,318.3,3.8,1.8,2020-12-21,01:20,T,48,6.0NRT,297.5,52.8,D
-14.624,143.976,320.1,3.5,1.8,2020-12-21,01:20,T,53,6.0NRT,297.2,73.5,D
-14.628,144.008,316.3,3.5,1.8,2020-12-21,01:20,T,35,6.0NRT,294.9,54.6,D
-14.618,143.971,318.1,3.5,1.8,2020-12-21,01:20,T,32,6.0NRT,296.5,62.7,D
-14.82,144.418,316.4,3.8,1.8,2020-12-21,01:20,T,39,6.0NRT,296,54.4,D
-15.026,144.825,311.4,4.1,1.9,2020-12-21,01:20,T,42,6.0NRT,292.1,49.7,D
-15.444,144.345,319.2,3.8,1.8,2020-12-21,01:20,T,61,6.0NRT,298.3,59.5,D
-19.535,169.446,343.7,1,1,2020-12-21,02:30,A,87,6.0NRT,304.6,44.4,D
-24.109,147.727,344.6,1.1,1.1,2020-12-21,04:05,A,86,6.0NRT,314.7,29.9,D
-19.986,143.088,329.8,1.1,1,2020-12-21,04:05,A,39,6.0NRT,297.3,15.7,D
-20.01,142.979,337.7,1.1,1,2020-12-21,04:05,A,78,6.0NRT,299.8,29.8,D
-20.019,142.98,335.1,1.1,1,2020-12-21,04:05,A,60,6.0NRT,300.8,25.1,D
-20.018,142.99,337.5,1.1,1,2020-12-21,04:05,A,80,6.0NRT,299.7,26.3,D
-20.05,143.286,327,1,1,2020-12-21,04:05,A,53,6.0NRT,300,12.9,D
-20.059,143.288,329.9,1,1,2020-12-21,04:05,A,67,6.0NRT,302.1,15.3,D
-19.942,146.867,331.3,1.1,1.1,2020-12-21,04:05,A,49,6.0NRT,307.5,16.1,D
-19.94,146.878,346.2,1.1,1.1,2020-12-21,04:05,A,89,6.0NRT,310.3,44.6,D
-19.939,146.888,332.4,1.1,1.1,2020-12-21,04:05,A,34,6.0NRT,310,17.7,D
-20.631,144.526,341,1,1,2020-12-21,04:05,A,58,6.0NRT,307.8,27.4,D
-20.463,148.293,346.6,1.3,1.1,2020-12-21,04:05,A,90,6.0NRT,311,53.5,D
-20.461,148.307,333.7,1.3,1.1,2020-12-21,04:05,A,72,6.0NRT,310.9,18.5,D
-20.46,148.3,343.7,1.3,1.1,2020-12-21,04:05,A,87,6.0NRT,310.7,44.9,D
-20.47,148.302,336.8,1.3,1.1,2020-12-21,04:05,A,73,6.0NRT,310.6,26.4,D
-20.468,148.315,333.1,1.3,1.1,2020-12-21,04:05,A,60,6.0NRT,310.9,14.9,D
-20.483,148.29,339.8,1.3,1.1,2020-12-21,04:05,A,82,6.0NRT,305.2,37.8,D
-20.493,148.291,330.6,1.3,1.1,2020-12-21,04:05,A,14,6.0NRT,303.9,20.5,D
-20.491,148.305,336.8,1.3,1.1,2020-12-21,04:05,A,52,6.0NRT,307.4,31.4,D
-20.606,148.228,342.3,1.3,1.1,2020-12-21,04:05,A,85,6.0NRT,307.4,47.7,D
-20.787,148.806,328.7,1.4,1.2,2020-12-21,04:05,A,0,6.0NRT,304.2,21.8,D
-22.258,149.443,341.6,1.5,1.2,2020-12-21,04:05,A,82,6.0NRT,308.1,47.5,D
-22.471,148.919,339.1,1.3,1.1,2020-12-21,04:05,A,72,6.0NRT,313.4,22.2,D
-22.744,150.55,330.3,1.7,1.3,2020-12-21,04:05,A,49,6.0NRT,300.3,39.5,D
-23.553,147.213,337.2,1.1,1,2020-12-21,04:05,A,71,6.0NRT,313.2,17.9,D
-23.44,149.81,337,1.5,1.2,2020-12-21,04:05,A,73,6.0NRT,307.1,26.3,D
-24.1,147.725,333.7,1.1,1.1,2020-12-21,04:05,A,61,6.0NRT,312.8,9.7,D
-24.098,147.736,334,1.1,1.1,2020-12-21,04:05,A,53,6.0NRT,312.4,9.3,D
-24.107,147.738,345.9,1.1,1.1,2020-12-21,04:05,A,88,6.0NRT,314.7,31.9,D
-24.119,147.729,352,1.1,1.1,2020-12-21,04:05,A,94,6.0NRT,314.7,47.7,D
-24.117,147.739,339.2,1.1,1.1,2020-12-21,04:05,A,78,6.0NRT,314.3,17.5,D
-24.624,148.414,338.9,1.2,1.1,2020-12-21,04:05,A,64,6.0NRT,307.2,27.2,D
-24.489,149.227,327.8,1.3,1.1,2020-12-21,04:05,A,39,6.0NRT,300.9,11.6,D
-24.73,148.334,328.1,1.2,1.1,2020-12-21,04:05,A,69,6.0NRT,301.2,14.3,D
-24.791,148.323,328.3,1.2,1.1,2020-12-21,04:05,A,69,6.0NRT,302.9,14.1,D
-24.782,148.38,342.1,1.2,1.1,2020-12-21,04:05,A,87,6.0NRT,306.4,39.5,D
-24.794,148.317,329.6,1.2,1.1,2020-12-21,04:05,A,55,6.0NRT,304.2,14.7,D
