latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.02,145.077,323.5,2.1,1.4,2020-12-24,00:10,T,53,6.0NRT,293.5,32,D
-16.02,145.072,322.2,2.1,1.4,2020-12-24,00:10,T,44,6.0NRT,292.6,29.5,D
-33.722,150.844,320.1,1.3,1.1,2020-12-24,00:15,T,59,6.0NRT,300.2,12.1,D
-34.769,150.443,313.7,1.2,1.1,2020-12-24,00:15,T,57,6.0NRT,295.3,9.4,D
-22.84,149.955,328.5,1,1,2020-12-24,00:15,T,70,6.0NRT,301.7,12.6,D
-24.619,148.385,331.2,1,1,2020-12-24,00:15,T,46,6.0NRT,300.9,15.7,D
-24.628,148.384,367.6,1,1,2020-12-24,00:15,T,100,6.0NRT,303.9,96.9,D
-24.63,148.394,340.7,1,1,2020-12-24,00:15,T,89,6.0NRT,302.2,31.1,D
-33.72,150.831,318.7,1.3,1.1,2020-12-24,00:15,T,50,6.0NRT,299.3,10.1,D
-13.781,123.311,315.7,1.4,1.2,2020-12-24,01:50,T,48,6.0NRT,290.9,15.4,D
-30.868,121.491,331.1,1.1,1,2020-12-24,01:55,T,57,6.0NRT,317.4,9.8,D
-29.73,115.099,344.1,2.5,1.5,2020-12-24,01:55,T,87,6.0NRT,318.5,112.6,D
-19.93,146.838,321.5,3.8,1.8,2020-12-24,04:35,A,61,6.0NRT,293.2,48.8,D
-19.937,146.848,322.4,3.8,1.8,2020-12-24,04:35,A,63,6.0NRT,292.9,57.4,D
-20.171,138.674,326.5,1.1,1,2020-12-24,04:40,A,66,6.0NRT,302.4,9.1,D
-18.407,142.571,328.5,2,1.4,2020-12-24,04:40,A,64,6.0NRT,298.4,28.9,D
-12.251,142.941,315.9,2.8,1.6,2020-12-24,04:40,A,22,6.0NRT,292.4,26.8,D
-12.982,143.479,321.6,3,1.6,2020-12-24,04:40,A,56,6.0NRT,292.8,48.7,D
-12.98,143.484,325.2,3,1.6,2020-12-24,04:40,A,59,6.0NRT,292.7,69.8,D
-20.163,138.662,326.9,1.1,1,2020-12-24,04:40,A,68,6.0NRT,302.4,9.2,D
-20.17,138.684,333,1.1,1,2020-12-24,04:40,A,78,6.0NRT,302.6,18.6,D
-32.874,116.317,333,1,1,2020-12-24,06:15,A,63,6.0NRT,317.2,12.8,D
-20.945,115.895,315.2,1.3,1.1,2020-12-24,06:15,A,63,6.0NRT,305.1,13.2,D
-21.461,114.985,323.3,1.2,1.1,2020-12-24,06:15,A,72,6.0NRT,312.8,19.5,D
-21.457,115.007,320.4,1.2,1.1,2020-12-24,06:15,A,45,6.0NRT,310.3,15.5,D
-29.723,115.103,343.8,1,1,2020-12-24,06:15,A,85,6.0NRT,327.4,20.8,D
-32.867,116.304,362.5,1,1,2020-12-24,06:15,A,100,6.0NRT,321.3,74.9,D
-32.865,116.315,336.7,1,1,2020-12-24,06:15,A,73,6.0NRT,316.5,17.3,D
-16.422,145.131,309.3,2.8,1.6,2020-12-24,12:25,T,66,6.0NRT,288.8,37,N
-24.712,153.239,321.6,1.1,1,2020-12-24,12:25,T,100,6.0NRT,293.3,20.6,N
-24.703,153.238,317.6,1.1,1,2020-12-24,12:25,T,94,6.0NRT,292.1,15.9,N
-19.414,146.252,311.6,2.5,1.5,2020-12-24,12:25,T,77,6.0NRT,290.8,35.3,N
-19.421,146.248,307.6,2.5,1.5,2020-12-24,12:25,T,48,6.0NRT,290.9,25.1,N
-19.377,146.268,306.6,2.5,1.5,2020-12-24,12:25,T,45,6.0NRT,290.6,22.3,N
-19.531,169.449,339.9,1.2,1.1,2020-12-24,13:55,A,100,6.0NRT,292,55.1,N
-19.521,169.451,325.2,1.2,1.1,2020-12-24,13:55,A,100,6.0NRT,291.9,28.5,N
-19.533,169.461,310,1.2,1.1,2020-12-24,13:55,A,69,6.0NRT,291.1,11.5,N
-13.79,123.318,323.4,1.5,1.2,2020-12-24,14:05,T,100,6.0NRT,295.1,33.3,N
-13.791,123.324,317.2,1.5,1.2,2020-12-24,14:05,T,93,6.0NRT,294.6,21.3,N
-13.793,123.31,321,1.5,1.2,2020-12-24,14:05,T,100,6.0NRT,295.1,28.3,N
-18.279,144.991,301.4,1.2,1.1,2020-12-24,15:30,A,23,6.0NRT,280.7,6.5,N
-18.289,144.989,304.8,1.2,1.1,2020-12-24,15:30,A,62,6.0NRT,278.5,9.5,N
-13.784,123.319,312.7,1,1,2020-12-24,17:10,A,79,6.0NRT,293.9,8.4,N
-30.864,121.493,306.4,1,1,2020-12-24,17:15,A,68,6.0NRT,295,7,N
