latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-38.158,174.714,320.1,1,1,2021-01-06,02:25,A,0,6.0NRT,307.8,13.9,D
-21.461,114.994,315,2.1,1.4,2021-01-06,03:00,T,62,6.0NRT,299.1,24.4,D
-29.466,115.535,364.8,2.9,1.6,2021-01-06,03:00,T,100,6.0NRT,315.1,386.8,D
-29.466,115.53,361.9,2.9,1.6,2021-01-06,03:00,T,100,6.0NRT,314.3,343.6,D
-21.463,115.014,313.1,2.1,1.4,2021-01-06,03:00,T,57,6.0NRT,298.2,19.8,D
-29.463,115.506,328.9,2.8,1.6,2021-01-06,03:00,T,66,6.0NRT,311.3,54.8,D
-41.08,145.671,321,1.3,1.1,2021-01-06,04:00,A,75,6.0NRT,299.5,24.4,D
-24.443,149.598,345.7,1.4,1.2,2021-01-06,04:05,A,90,6.0NRT,307.2,44.2,D
-23.266,150.709,319.2,1.7,1.3,2021-01-06,04:05,A,71,6.0NRT,280.8,27.1,D
-24.314,147.961,332.3,1.1,1.1,2021-01-06,04:05,A,50,6.0NRT,297.6,11.9,D
-24.312,147.972,354.5,1.1,1.1,2021-01-06,04:05,A,96,6.0NRT,298.5,61.1,D
-24.31,147.984,346.9,1.1,1.1,2021-01-06,04:05,A,91,6.0NRT,307.5,40.6,D
-24.322,147.974,368.4,1.1,1.1,2021-01-06,04:05,A,100,6.0NRT,314.1,107,D
-24.326,147.969,394.9,1.1,1.1,2021-01-06,04:05,A,100,6.0NRT,312.4,245.3,D
-24.335,147.971,374.6,1.1,1.1,2021-01-06,04:05,A,100,6.0NRT,305.7,135.5,D
-24.324,147.98,400.6,1.1,1.1,2021-01-06,04:05,A,100,6.0NRT,315.9,282.9,D
-24.333,147.982,455.4,1.1,1.1,2021-01-06,04:05,A,100,6.0NRT,329.5,917.1,D
-24.332,147.993,361.3,1.1,1.1,2021-01-06,04:05,A,100,6.0NRT,311.9,78.6,D
-24.438,149.467,348,1.3,1.2,2021-01-06,04:05,A,92,6.0NRT,310.9,49.6,D
-24.445,149.584,362.4,1.4,1.2,2021-01-06,04:05,A,100,6.0NRT,306.7,105.8,D
-24.922,151.701,324.9,1.8,1.3,2021-01-06,04:05,A,54,6.0NRT,301,21.5,D
-24.393,150.74,328.5,1.6,1.3,2021-01-06,04:05,A,37,6.0NRT,301.4,30.4,D
-34.957,116.621,361.9,1.9,1.4,2021-01-06,05:40,A,100,6.0NRT,302.2,226.1,D
-34.955,116.643,349.9,1.9,1.4,2021-01-06,05:40,A,95,6.0NRT,301.1,144.3,D
-34.972,116.601,316.1,1.9,1.4,2021-01-06,05:40,A,53,6.0NRT,299.1,24.9,D
-34.97,116.623,343.3,1.9,1.4,2021-01-06,05:40,A,91,6.0NRT,299.9,115.9,D
-34.968,116.645,338.6,1.9,1.4,2021-01-06,05:40,A,88,6.0NRT,301.6,89.9,D
-34.959,116.599,325.3,1.9,1.4,2021-01-06,05:40,A,76,6.0NRT,299.4,48.5,D
-29.464,115.524,359.6,2,1.4,2021-01-06,05:45,A,99,6.0NRT,318.7,172.9,D
-26.066,113.366,313.9,2.5,1.5,2021-01-06,05:45,A,20,6.0NRT,298.5,29.4,D
-21.46,114.994,321.7,1.7,1.3,2021-01-06,05:45,A,74,6.0NRT,304.5,25.8,D
-30.868,121.485,332.9,1,1,2021-01-06,05:45,A,63,6.0NRT,319.1,9.3,D
-20.734,139.478,303,1.1,1.1,2021-01-06,13:30,T,35,6.0NRT,284.7,4.7,N
-34.969,116.636,326.2,1,1,2021-01-06,15:05,T,78,6.0NRT,291.2,22.6,N
-34.972,116.614,315.5,1,1,2021-01-06,15:05,T,28,6.0NRT,292,13,N
-34.978,116.638,325.5,1,1,2021-01-06,15:05,T,60,6.0NRT,292.7,22,N
-34.946,116.665,314.6,1,1,2021-01-06,15:05,T,38,6.0NRT,290.3,12.8,N
-34.948,116.654,315.8,1,1,2021-01-06,15:05,T,26,6.0NRT,290.9,13.3,N
-34.957,116.656,325.4,1,1,2021-01-06,15:05,T,90,6.0NRT,292.5,22.7,N
