latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-25.103,142.666,330.4,1.1,1.1,2021-02-04,00:50,T,68,6.0NRT,307,10.7,D
-20.701,136.434,338.6,1.6,1.2,2021-02-04,00:50,T,78,6.0NRT,310.8,37.1,D
-20.737,136.435,336.5,1.5,1.2,2021-02-04,00:50,T,77,6.0NRT,311,33,D
-20.746,136.419,333,1.6,1.2,2021-02-04,00:50,T,58,6.0NRT,311.9,23.3,D
-20.748,136.433,342.4,1.5,1.2,2021-02-04,00:50,T,85,6.0NRT,309.7,51.9,D
-22.625,149.556,313.1,3.1,1.7,2021-02-04,00:50,T,17,6.0NRT,294.1,35.7,D
-22.835,149.395,316.8,3,1.6,2021-02-04,00:50,T,17,6.0NRT,296.4,39.4,D
-23.914,150.26,312.8,3.6,1.8,2021-02-04,00:50,T,29,6.0NRT,292.4,44.3,D
-24.022,150.921,314,4,1.9,2021-02-04,00:50,T,36,6.0NRT,293.6,64.4,D
-24.036,149.759,313.1,3.3,1.7,2021-02-04,00:50,T,44,6.0NRT,294,34.2,D
-39.235,174.818,310.9,1.9,1.3,2021-02-04,01:50,A,66,6.0NRT,297.3,18.2,D
-39.236,174.846,311.5,1.9,1.3,2021-02-04,01:50,A,65,6.0NRT,296.5,19.2,D
-39.238,174.823,310.4,1.9,1.3,2021-02-04,01:50,A,66,6.0NRT,297.5,17.7,D
-39.233,174.84,308.7,1.9,1.3,2021-02-04,01:50,A,52,6.0NRT,296.5,13.9,D
-31.712,116.117,332.3,1.1,1.1,2021-02-04,02:30,T,55,6.0NRT,302.5,23.6,D
-31.72,116.103,326.3,1.1,1.1,2021-02-04,02:30,T,42,6.0NRT,304.7,13,D
-31.722,116.115,337.8,1.1,1.1,2021-02-04,02:30,T,87,6.0NRT,304.7,30.8,D
-31.723,116.127,326.5,1.1,1.1,2021-02-04,02:30,T,50,6.0NRT,306.9,13.8,D
-31.802,115.839,317.1,1.1,1,2021-02-04,02:30,T,49,6.0NRT,301.3,6.1,D
-31.803,115.851,316.3,1.1,1,2021-02-04,02:30,T,41,6.0NRT,301.2,5,D
-31.856,115.889,317.6,1.1,1,2021-02-04,02:30,T,45,6.0NRT,301,5.3,D
-31.858,115.9,318.1,1.1,1,2021-02-04,02:30,T,60,6.0NRT,300.4,5.7,D
-31.859,115.912,317.2,1.1,1,2021-02-04,02:30,T,37,6.0NRT,301.3,4.5,D
-31.909,115.814,318.7,1.1,1,2021-02-04,02:30,T,37,6.0NRT,299,7.9,D
