latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-30.433,151.447,316.1,1.1,1,2021-02-03,00:10,T,70,6.0NRT,299.2,10.5,D
-27.579,150.407,324.4,1,1,2021-02-03,00:10,T,65,6.0NRT,304.9,8.5,D
-27.58,150.417,332,1,1,2021-02-03,00:10,T,80,6.0NRT,303.3,17.4,D
-27.74,148.236,327.3,1.1,1,2021-02-03,00:10,T,36,6.0NRT,306.2,9.2,D
-28.375,151.828,367.6,1.1,1,2021-02-03,00:10,T,100,6.0NRT,305.4,109.8,D
-28.376,151.839,345.5,1.1,1,2021-02-03,00:10,T,92,6.0NRT,301.7,49.4,D
-29.027,152.692,326.6,1.2,1.1,2021-02-03,00:10,T,70,6.0NRT,289,28.1,D
-29.501,149.402,322.9,1,1,2021-02-03,00:10,T,32,6.0NRT,302.1,9.6,D
-30.136,151.358,324.2,1.1,1,2021-02-03,00:10,T,79,6.0NRT,298.3,19.2,D
-27.571,150.419,344,1,1,2021-02-03,00:10,T,91,6.0NRT,306.4,36.4,D
-32.125,146.081,325.5,1.2,1.1,2021-02-03,00:10,T,71,6.0NRT,308.7,14.5,D
-32.127,146.093,322.3,1.2,1.1,2021-02-03,00:10,T,64,6.0NRT,307.7,10.9,D
-33.796,150.875,318.4,1.1,1,2021-02-03,00:10,T,39,6.0NRT,300,7.6,D
-33.797,150.887,317.1,1.1,1,2021-02-03,00:10,T,24,6.0NRT,301.2,6.9,D
-33.86,150.966,320.6,1.1,1,2021-02-03,00:10,T,47,6.0NRT,299.6,9.2,D
-34.46,150.877,317.3,1.1,1,2021-02-03,00:10,T,50,6.0NRT,301,9.3,D
-34.462,150.889,322.6,1.1,1,2021-02-03,00:10,T,0,6.0NRT,299.8,14.9,D
-26.521,153.059,311,1.1,1.1,2021-02-03,00:10,T,58,6.0NRT,294.2,7,D
-26.564,150.576,327.7,1,1,2021-02-03,00:10,T,72,6.0NRT,304.9,14.8,D
-27.373,150.826,325.1,1,1,2021-02-03,00:10,T,71,6.0NRT,305.3,10.2,D
-27.11,148.395,352.6,1.1,1,2021-02-03,00:10,T,95,6.0NRT,309.2,59.9,D
-27.112,148.406,330.5,1.1,1,2021-02-03,00:10,T,74,6.0NRT,306.1,15.6,D
-27.57,150.409,347.7,1,1,2021-02-03,00:10,T,93,6.0NRT,306.2,43.6,D
-15.419,132.701,321.3,1.5,1.2,2021-02-03,01:45,T,60,6.0NRT,300,13.3,D
-20.69,136.412,327.9,3.3,1.7,2021-02-03,01:45,T,67,6.0NRT,301.5,61.7,D
-20.686,136.405,327.8,3.3,1.7,2021-02-03,01:45,T,67,6.0NRT,301.5,60.6,D
-16.391,136.612,314.2,3,1.6,2021-02-03,01:45,T,26,6.0NRT,291.1,30.4,D
-15.012,133.1,321.6,1.6,1.2,2021-02-03,01:45,T,32,6.0NRT,301,15.6,D
-16.838,130.648,322.3,1.2,1.1,2021-02-03,01:45,T,30,6.0NRT,296.7,8.9,D
-42.64,147.563,312.9,1.1,1.1,2021-02-03,04:25,A,58,6.0NRT,301.1,7.5,D
-41.014,145.026,317.8,1,1,2021-02-03,04:25,A,75,6.0NRT,298.3,13.4,D
-34.742,143.497,332.7,1,1,2021-02-03,04:25,A,20,6.0NRT,316.2,10.5,D
-20.693,136.402,396.3,1.1,1.1,2021-02-03,04:30,A,100,6.0NRT,329,237.4,D
-20.683,136.4,432.8,1.1,1.1,2021-02-03,04:30,A,100,6.0NRT,339.2,565.3,D
-32.068,147.107,331,1.7,1.3,2021-02-03,04:30,A,70,6.0NRT,312.2,26.7,D
-32.07,147.101,333.6,1.7,1.3,2021-02-03,04:30,A,79,6.0NRT,312.7,35.7,D
-20.719,136.416,347.4,1.1,1,2021-02-03,04:30,A,89,6.0NRT,322.7,34.5,D
-20.691,136.412,405.5,1.1,1,2021-02-03,04:30,A,100,6.0NRT,323.6,303.8,D
-20.682,136.411,414,1.1,1,2021-02-03,04:30,A,100,6.0NRT,324.1,372.8,D
-20.738,136.419,388.3,1.1,1,2021-02-03,04:30,A,100,6.0NRT,324.9,187.6,D
-20.729,136.418,344,1.1,1,2021-02-03,04:30,A,85,6.0NRT,323.3,25.7,D
-16.272,137.488,327.5,1,1,2021-02-03,04:35,A,66,6.0NRT,302.3,7.4,D
-15.469,136.202,328.7,1,1,2021-02-03,04:35,A,82,6.0NRT,308.2,14,D
-12.659,132.961,313.8,1.4,1.2,2021-02-03,04:35,A,68,6.0NRT,279,11.5,D
-31.73,116.144,432.1,1,1,2021-02-03,06:05,A,100,6.0NRT,328.7,487.6,D
-31.719,116.088,400,1,1,2021-02-03,06:05,A,100,6.0NRT,315.8,239.8,D
-31.718,116.098,427.4,1,1,2021-02-03,06:05,A,100,6.0NRT,320.2,449,D
-31.728,116.089,336.7,1,1,2021-02-03,06:05,A,58,6.0NRT,302,22.5,D
-31.727,116.1,356,1,1,2021-02-03,06:05,A,97,6.0NRT,311.5,59.9,D
-31.725,116.111,337,1,1,2021-02-03,06:05,A,63,6.0NRT,300.9,21.8,D
-31.724,116.121,347.1,1,1,2021-02-03,06:05,A,80,6.0NRT,295.8,40.9,D
-31.722,116.132,354.6,1,1,2021-02-03,06:05,A,84,6.0NRT,296.2,58.8,D
-31.721,116.142,336.3,1,1,2021-02-03,06:05,A,54,6.0NRT,302.5,24.5,D
-31.719,116.153,381.2,1,1,2021-02-03,06:05,A,100,6.0NRT,312.4,144.1,D
-31.718,116.164,340.1,1,1,2021-02-03,06:05,A,82,6.0NRT,305.4,28.4,D
-31.733,116.123,355.3,1,1,2021-02-03,06:05,A,92,6.0NRT,311.5,54,D
-31.731,116.134,437.3,1,1,2021-02-03,06:05,A,100,6.0NRT,326,542.2,D
-31.728,116.155,434,1,1,2021-02-03,06:05,A,100,6.0NRT,330.9,507.2,D
-31.727,116.165,363.6,1,1,2021-02-03,06:05,A,100,6.0NRT,311.3,76,D
-31.739,116.146,343.4,1,1,2021-02-03,06:05,A,67,6.0NRT,314.2,26.4,D
-31.737,116.156,347.4,1,1,2021-02-03,06:05,A,92,6.0NRT,311.1,32.9,D
-32.107,115.804,324.8,1,1,2021-02-03,06:05,A,47,6.0NRT,305.5,7,D
-25.557,119.317,330.7,1.4,1.2,2021-02-03,06:10,A,48,6.0NRT,305.2,17.2,D
-29.003,151.367,320.4,1.9,1.3,2021-02-03,12:15,T,100,6.0NRT,290.3,45.8,N
-29.001,151.386,309.7,1.9,1.3,2021-02-03,12:15,T,78,6.0NRT,290.3,23.3,N
-28.376,151.828,303.6,1.7,1.3,2021-02-03,12:15,T,56,6.0NRT,288,14.6,N
-28.25,150.456,309,2.1,1.4,2021-02-03,12:15,T,76,6.0NRT,292.9,24.8,N
-27.108,148.388,306.9,2.9,1.6,2021-02-03,12:15,T,70,6.0NRT,294.9,24.5,N
-27.514,149.621,333.2,1.1,1.1,2021-02-03,15:25,A,100,6.0NRT,293.8,39.5,N
-27.516,149.632,323.9,1.1,1.1,2021-02-03,15:25,A,100,6.0NRT,293.7,25.9,N
-27.726,148.235,307.8,1,1,2021-02-03,15:25,A,72,6.0NRT,295.8,6.6,N
-27.106,148.395,323.8,1,1,2021-02-03,15:25,A,100,6.0NRT,296,21.2,N
-27.108,148.406,315.8,1,1,2021-02-03,15:25,A,92,6.0NRT,295.7,13.2,N
-27.511,149.616,324.6,1.1,1.1,2021-02-03,15:25,A,100,6.0NRT,293.2,26.8,N
-27.512,149.628,344.2,1.1,1.1,2021-02-03,15:25,A,100,6.0NRT,294.2,60.9,N
-27.514,149.639,328.2,1.1,1.1,2021-02-03,15:25,A,100,6.0NRT,293.4,31.6,N
-31.717,116.137,320.3,2.1,1.4,2021-02-03,15:30,T,58,6.0NRT,290.2,47.3,N
-31.722,116.116,323.7,2.1,1.4,2021-02-03,15:30,T,100,6.0NRT,290.8,56.2,N
-31.709,116.112,317.5,2.1,1.4,2021-02-03,15:30,T,71,6.0NRT,290,41.5,N
-31.714,116.091,336.5,2.1,1.4,2021-02-03,15:30,T,100,6.0NRT,291.8,106.2,N
-31.718,116.07,319.8,2,1.4,2021-02-03,15:30,T,99,6.0NRT,289.9,49,N
-31.717,116.143,314.7,2.1,1.4,2021-02-03,15:30,T,58,6.0NRT,289.7,34.6,N
-31.73,116.147,307.7,2.1,1.4,2021-02-03,15:30,T,60,6.0NRT,289.7,21.5,N
-28.995,151.375,303.8,1.5,1.2,2021-02-03,15:30,A,57,6.0NRT,289.9,10.2,N
-29.006,151.374,301,1.5,1.2,2021-02-03,15:30,A,16,6.0NRT,289.9,7.2,N
