latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-29.723,115.114,335.9,2.1,1.4,2020-12-14,02:55,T,84,6.0NRT,298.6,79.9,D
-29.713,115.006,349.7,2.1,1.4,2020-12-14,02:55,T,94,6.0NRT,302.8,143.7,D
-29.711,114.985,334.2,2.1,1.4,2020-12-14,02:55,T,47,6.0NRT,302.1,62.2,D
-29.724,114.99,338.5,2.1,1.4,2020-12-14,02:55,T,75,6.0NRT,302.9,83.3,D
-29.723,115.121,328.9,2.1,1.4,2020-12-14,02:55,T,75,6.0NRT,298.3,53.1,D
-29.721,115.099,323.4,2.1,1.4,2020-12-14,02:55,T,52,6.0NRT,296.8,34.4,D
-18.504,121.963,319.8,4.8,2,2020-12-14,02:55,T,53,6.0NRT,295,65.5,D
-29.698,114.993,321.4,2.1,1.4,2020-12-14,02:55,T,39,6.0NRT,300.2,31,D
-29.711,114.991,348.6,2.1,1.4,2020-12-14,02:55,T,88,6.0NRT,301.3,139.4,D
-29.713,115.012,339.7,2.1,1.4,2020-12-14,02:55,T,87,6.0NRT,302.7,94.1,D
-29.845,115.183,339.5,2.1,1.4,2020-12-14,02:55,T,76,6.0NRT,305.4,85.3,D
-29.832,115.185,342.7,2.1,1.4,2020-12-14,02:55,T,84,6.0NRT,305.2,100.8,D
-29.83,115.163,350.9,2.1,1.4,2020-12-14,02:55,T,82,6.0NRT,307,146.9,D
-29.803,115.143,383.4,2.1,1.4,2020-12-14,02:55,T,100,6.0NRT,306.9,454.6,D
-29.801,115.122,351.1,2.1,1.4,2020-12-14,02:55,T,95,6.0NRT,302.2,145.7,D
-29.834,115.19,338.9,2.1,1.4,2020-12-14,02:55,T,86,6.0NRT,303.9,80.1,D
-29.831,115.168,355,2.1,1.4,2020-12-14,02:55,T,97,6.0NRT,306.8,172.8,D
-29.829,115.146,335.9,2.1,1.4,2020-12-14,02:55,T,75,6.0NRT,310.2,58.8,D
-29.804,115.149,378,2.1,1.4,2020-12-14,02:55,T,100,6.0NRT,302.6,389.9,D
-29.802,115.127,371.1,2.1,1.4,2020-12-14,02:55,T,100,6.0NRT,304,313.4,D
-29.791,115.151,381.2,2.1,1.4,2020-12-14,02:55,T,100,6.0NRT,306.4,433.9,D
-29.789,115.129,411.5,2.1,1.4,2020-12-14,02:55,T,100,6.0NRT,307.8,942,D
-29.778,115.152,362,2.1,1.4,2020-12-14,02:55,T,94,6.0NRT,299.9,236.7,D
-29.748,115.111,320.1,2.1,1.4,2020-12-14,02:55,T,12,6.0NRT,292.6,24.1,D
