latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-21.246,144.92,328,1,1,2021-01-14,00:30,T,67,6.0NRT,307,11,D
-21.244,144.91,333,1,1,2021-01-14,00:30,T,77,6.0NRT,306.3,17.2,D
-24.75,149.672,320,1.6,1.2,2021-01-14,00:35,T,57,6.0NRT,304.7,10.7,D
-24.759,149.656,320.5,1.6,1.2,2021-01-14,00:35,T,60,6.0NRT,304.8,11.7,D
-24.349,146.014,349.7,1,1,2021-01-14,00:35,T,93,6.0NRT,312.5,45.8,D
-24.351,146.024,342.3,1,1,2021-01-14,00:35,T,88,6.0NRT,312.4,31.1,D
-24.36,146.023,327.6,1,1,2021-01-14,00:35,T,62,6.0NRT,310.1,8.6,D
-24.976,150.909,317.6,1.9,1.3,2021-01-14,00:35,T,42,6.0NRT,301.7,15.7,D
-25.014,150.811,325.3,1.9,1.3,2021-01-14,00:35,T,76,6.0NRT,304.2,29.7,D
-25.016,150.829,321.2,1.9,1.3,2021-01-14,00:35,T,69,6.0NRT,303.9,18.4,D
-25.006,150.806,320.2,1.9,1.3,2021-01-14,00:35,T,68,6.0NRT,303.7,16.6,D
-25.008,150.825,326.1,1.9,1.3,2021-01-14,00:35,T,77,6.0NRT,303.9,31.9,D
-24.761,146.267,336.8,1,1,2021-01-14,00:35,T,83,6.0NRT,308.5,26,D
-25.565,151.098,320.7,2,1.4,2021-01-14,00:35,T,59,6.0NRT,303.6,22.4,D
-25.632,151.248,316.7,2.1,1.4,2021-01-14,00:35,T,56,6.0NRT,299,15.8,D
-25.749,150.609,322.2,1.9,1.3,2021-01-14,00:35,T,66,6.0NRT,304.6,23.5,D
-26.137,148.683,335.3,1.4,1.2,2021-01-14,00:35,T,83,6.0NRT,307.7,36.7,D
-26.138,148.697,323.9,1.4,1.2,2021-01-14,00:35,T,67,6.0NRT,307.5,13.2,D
-26.143,148.69,331.2,1.4,1.2,2021-01-14,00:35,T,79,6.0NRT,307.1,27.4,D
-26.36,148.62,321.9,1.4,1.2,2021-01-14,00:35,T,58,6.0NRT,307.3,10.4,D
-26.361,148.634,343.5,1.4,1.2,2021-01-14,00:35,T,90,6.0NRT,308.3,60,D
-26.372,148.632,322.9,1.4,1.2,2021-01-14,00:35,T,62,6.0NRT,306.4,12.7,D
-26.611,150.817,321.9,2,1.4,2021-01-14,00:35,T,65,6.0NRT,307.2,20.2,D
-26.76,151.404,326,2.2,1.4,2021-01-14,00:35,T,73,6.0NRT,307.7,30.4,D
-26.762,151.425,322.6,2.2,1.4,2021-01-14,00:35,T,35,6.0NRT,305.3,21.5,D
-27.093,148.554,325.8,1.4,1.2,2021-01-14,00:35,T,63,6.0NRT,308,14.6,D
-27.966,151.164,317.1,2.2,1.4,2021-01-14,00:35,T,39,6.0NRT,303.1,20.3,D
-27.861,148.804,327,1.5,1.2,2021-01-14,00:35,T,66,6.0NRT,310.2,13.6,D
-28.579,149.215,333.6,1.6,1.3,2021-01-14,00:35,T,78,6.0NRT,310.1,34.5,D
-28.588,149.207,345.5,1.6,1.3,2021-01-14,00:35,T,90,6.0NRT,310.3,73.5,D
-28.59,149.224,353.7,1.6,1.3,2021-01-14,00:35,T,96,6.0NRT,309.5,107.9,D
-31.308,151.38,311.4,2.5,1.5,2021-01-14,00:35,T,53,6.0NRT,294,27.9,D
-31.395,150.129,321.9,2,1.4,2021-01-14,00:35,T,75,6.0NRT,299.7,28.2,D
-32.133,146.083,335.5,1.2,1.1,2021-01-14,00:35,T,73,6.0NRT,315.6,19.3,D
-32.135,146.09,333.6,1.2,1.1,2021-01-14,00:35,T,71,6.0NRT,315,18.5,D
-24.876,151.709,315.8,2.2,1.4,2021-01-14,00:35,T,46,6.0NRT,294.6,20.9,D
-32.184,145.582,335.2,1.1,1.1,2021-01-14,00:35,T,73,6.0NRT,316.1,15.2,D
-37.904,145.233,313.8,1.3,1.1,2021-01-14,00:35,T,66,6.0NRT,296.8,8.9,D
-37.905,145.248,311.6,1.3,1.1,2021-01-14,00:35,T,53,6.0NRT,292.9,6.3,D
-38.09,145.174,315.7,1.3,1.1,2021-01-14,00:35,T,39,6.0NRT,298.3,7.8,D
-38.1,145.172,316.2,1.3,1.1,2021-01-14,00:35,T,44,6.0NRT,299.6,8.6,D
-32.182,145.57,334.4,1.1,1.1,2021-01-14,00:35,T,71,6.0NRT,316.5,13.5,D
-21.462,115.011,316.5,1.9,1.3,2021-01-14,02:10,T,66,6.0NRT,305.9,24.8,D
-22.184,119.915,341.2,1,1,2021-01-14,02:10,T,82,6.0NRT,319.9,17.8,D
-21.458,114.993,318.4,1.9,1.3,2021-01-14,02:10,T,69,6.0NRT,307.3,29.3,D
-19.244,125.521,334.1,1.4,1.2,2021-01-14,02:10,T,63,6.0NRT,311.1,16.8,D
-22.182,119.905,347.4,1,1,2021-01-14,02:10,T,89,6.0NRT,320.3,29.2,D
-27.082,148.556,324.5,3.5,1.8,2021-01-14,03:15,A,55,6.0NRT,307.5,40,D
-24.307,147.971,325.9,3.6,1.8,2021-01-14,03:15,A,73,6.0NRT,305.9,81.5,D
-24.315,147.979,325.9,3.6,1.8,2021-01-14,03:15,A,73,6.0NRT,305.6,82.3,D
-24.726,146.246,322.4,4.8,2,2021-01-14,03:15,A,67,6.0NRT,305.3,76.6,D
-24.76,149.658,323.2,2.8,1.6,2021-01-14,03:15,A,71,6.0NRT,305.1,42.7,D
-24.882,151.708,335.6,2,1.4,2021-01-14,03:15,A,85,6.0NRT,299.4,69.8,D
-24.88,151.727,318.3,2,1.4,2021-01-14,03:15,A,33,6.0NRT,298,13.6,D
-24.886,151.696,327.1,2,1.4,2021-01-14,03:15,A,76,6.0NRT,301.5,42.7,D
-24.884,151.715,343.9,2,1.4,2021-01-14,03:15,A,91,6.0NRT,298.6,107.9,D
-24.977,150.905,329.3,2.3,1.5,2021-01-14,03:15,A,78,6.0NRT,303.7,56.6,D
-25.012,150.817,334.6,2.3,1.5,2021-01-14,03:15,A,84,6.0NRT,304.2,76.5,D
-24.967,151.765,328.1,2,1.4,2021-01-14,03:15,A,77,6.0NRT,300.3,45.1,D
-24.971,151.751,325,2,1.4,2021-01-14,03:15,A,73,6.0NRT,297.7,38,D
-24.969,151.77,325.3,2,1.4,2021-01-14,03:15,A,74,6.0NRT,298.9,39.2,D
-25.23,150.426,324.7,2.5,1.5,2021-01-14,03:15,A,72,6.0NRT,307.6,40.4,D
-25.202,151.51,327.8,2.1,1.4,2021-01-14,03:15,A,77,6.0NRT,304.6,45.3,D
-25.57,151.075,331.5,2.2,1.4,2021-01-14,03:15,A,80,6.0NRT,306.4,57.2,D
-25.567,151.097,336.4,2.2,1.4,2021-01-14,03:15,A,85,6.0NRT,305.3,79.8,D
-25.566,151.079,338,2.2,1.4,2021-01-14,03:15,A,86,6.0NRT,306.5,87.6,D
-25.564,151.101,330.4,2.2,1.4,2021-01-14,03:15,A,79,6.0NRT,305.7,52.3,D
-26.764,151.413,332,2.2,1.4,2021-01-14,03:15,A,52,6.0NRT,311.6,45.4,D
-28.008,148.126,331.8,3.8,1.8,2021-01-14,03:15,A,55,6.0NRT,311.9,61.3,D
-27.976,151.16,341.9,2.4,1.5,2021-01-14,03:15,A,88,6.0NRT,305.1,125.5,D
-28.589,149.212,332,3.3,1.7,2021-01-14,03:15,A,77,6.0NRT,307.6,63.8,D
-19.544,139.932,328.9,2.6,1.6,2021-01-14,04:55,A,38,6.0NRT,304.7,43.6,D
-19.577,139.946,339.8,2.6,1.6,2021-01-14,04:55,A,83,6.0NRT,307.5,97,D
-23.029,150.737,311.2,1,1,2021-01-14,12:40,T,82,6.0NRT,294.5,9.4,N
-24.886,151.733,303.8,1,1,2021-01-14,12:40,T,51,6.0NRT,291.5,5.7,N
-24.88,151.711,302.2,1,1,2021-01-14,12:40,T,45,6.0NRT,292,4.7,N
-25.013,150.817,308.6,1,1,2021-01-14,12:40,T,75,6.0NRT,293.7,7.8,N
-25.004,150.816,321.5,1,1,2021-01-14,12:40,T,100,6.0NRT,294,18,N
-25.006,150.806,315.6,1,1,2021-01-14,12:40,T,92,6.0NRT,293.7,12.6,N
-24.972,150.915,316.6,1,1,2021-01-14,12:40,T,94,6.0NRT,293.8,14.2,N
-24.973,150.906,306.9,1,1,2021-01-14,12:40,T,69,6.0NRT,293.7,6.7,N
-24.24,150.055,320.5,1,1,2021-01-14,12:40,T,100,6.0NRT,294.5,17,N
-24.241,150.046,315.2,1,1,2021-01-14,12:40,T,91,6.0NRT,294.3,12.1,N
-24.231,150.054,304.3,1,1,2021-01-14,12:40,T,59,6.0NRT,293.9,4.9,N
-22.61,147.002,306.6,1.2,1.1,2021-01-14,12:40,T,69,6.0NRT,295.2,7.4,N
-22.608,147.013,319.8,1.2,1.1,2021-01-14,12:40,T,99,6.0NRT,295.4,21,N
-22.619,147.003,314,1.2,1.1,2021-01-14,12:40,T,88,6.0NRT,295.6,14.4,N
-22.618,147.015,305.3,1.2,1.1,2021-01-14,12:40,T,57,6.0NRT,294.9,6.4,N
-22.512,148.135,309.1,1.1,1,2021-01-14,12:40,T,76,6.0NRT,294.9,8.4,N
-22.522,148.933,304.4,1,1,2021-01-14,12:40,T,60,6.0NRT,294.3,4.9,N
-22.521,148.943,311.3,1,1,2021-01-14,12:40,T,82,6.0NRT,294.8,9.6,N
-23.233,149.897,308.7,1,1,2021-01-14,12:40,T,75,6.0NRT,293.3,7.9,N
-23.295,149.587,318.4,1,1,2021-01-14,12:40,T,97,6.0NRT,295.3,15,N
-23.294,149.597,305.8,1,1,2021-01-14,12:40,T,66,6.0NRT,295,5.2,N
-23.175,150.617,319.8,1,1,2021-01-14,12:40,T,99,6.0NRT,293.8,17.3,N
-23.639,149.82,314.8,1,1,2021-01-14,12:40,T,90,6.0NRT,296.2,11.4,N
-23.64,149.81,343.7,1,1,2021-01-14,12:40,T,100,6.0NRT,297.9,48.6,N
-31.05,152.753,303,1,1,2021-01-14,12:40,T,53,6.0NRT,291.9,5,N
-28.399,151.819,302,1,1,2021-01-14,12:40,T,46,6.0NRT,290.4,4.9,N
-28.333,151.891,311.3,1,1,2021-01-14,12:40,T,82,6.0NRT,290.3,10.8,N
-27.971,151.159,313.2,1,1,2021-01-14,12:40,T,87,6.0NRT,293.4,10.8,N
-27.972,151.148,305.8,1,1,2021-01-14,12:40,T,66,6.0NRT,293.3,5.5,N
-27.893,151.123,304.1,1,1,2021-01-14,12:40,T,59,6.0NRT,292.9,4.5,N
-27.894,151.113,303.1,1,1,2021-01-14,12:40,T,53,6.0NRT,293,3.7,N
-27.669,150.223,307.6,1,1,2021-01-14,12:40,T,72,6.0NRT,294.3,7.2,N
-27.553,149.09,306.6,1.1,1,2021-01-14,12:40,T,66,6.0NRT,295.7,6.1,N
-27.742,147.451,309.2,1.3,1.1,2021-01-14,12:40,T,77,6.0NRT,297.5,8.6,N
-26.323,152.038,304.1,1,1,2021-01-14,12:40,T,58,6.0NRT,290.7,6.6,N
-26.065,151.555,303.2,1,1,2021-01-14,12:40,T,54,6.0NRT,292.2,5.1,N
-25.563,151.086,305.5,1,1,2021-01-14,12:40,T,65,6.0NRT,294.5,5.5,N
-25.197,151.505,307.4,1,1,2021-01-14,12:40,T,71,6.0NRT,292.5,7.8,N
-19.56,139.939,307.5,3.4,1.7,2021-01-14,12:45,T,66,6.0NRT,295.2,22.7,N
-18.7,126.468,328.4,1.1,1.1,2021-01-14,14:20,T,100,6.0NRT,295,27.3,N
-18.702,126.458,325.9,1.1,1.1,2021-01-14,14:20,T,100,6.0NRT,294.8,23.7,N
-21.251,140.801,312.4,1.1,1,2021-01-14,15:50,A,84,6.0NRT,297,10.5,N
-22.61,147.016,308.5,1.6,1.2,2021-01-14,15:50,A,75,6.0NRT,293.6,16.1,N
-20.729,139.486,308.7,1.2,1.1,2021-01-14,15:50,A,71,6.0NRT,298.5,7.3,N
-21.245,140.798,318.1,1.1,1,2021-01-14,15:50,A,96,6.0NRT,296.7,15.7,N
-40.891,172.548,303,1.6,1.3,2021-01-14,22:05,T,18,6.0NRT,290.9,5,D
-23.635,149.793,337.1,3.1,1.7,2021-01-14,23:35,T,87,6.0NRT,302.3,146.9,D
-23.172,150.313,318.3,2.9,1.6,2021-01-14,23:35,T,62,6.0NRT,302.7,33.1,D
-23.641,149.824,341.7,3.1,1.7,2021-01-14,23:35,T,90,6.0NRT,301.7,189.6,D
-23.637,149.799,345.7,3.1,1.7,2021-01-14,23:35,T,92,6.0NRT,302.6,222.4,D
-23.643,149.829,335.4,3.1,1.7,2021-01-14,23:35,T,85,6.0NRT,301.1,136.3,D
-24.764,149.656,319.5,3,1.7,2021-01-14,23:40,T,65,6.0NRT,299.5,40.6,D
-24.907,150.26,322,2.7,1.6,2021-01-14,23:40,T,71,6.0NRT,303.3,37,D
-26.073,151.556,317.8,2.1,1.4,2021-01-14,23:40,T,62,6.0NRT,302.4,19.2,D
-27.542,149.566,325.7,2.6,1.6,2021-01-14,23:40,T,71,6.0NRT,302.2,43.6,D
-28.327,151.898,323.1,1.8,1.3,2021-01-14,23:40,T,71,6.0NRT,301.9,26.8,D
-28.48,151.894,318.6,1.8,1.3,2021-01-14,23:40,T,59,6.0NRT,299.1,19,D
-28.486,151.886,321.4,1.8,1.3,2021-01-14,23:40,T,66,6.0NRT,298.8,24.3,D
-34.463,150.883,319.3,1.5,1.2,2021-01-14,23:40,T,48,6.0NRT,298.7,13.3,D
-24.905,150.268,324.1,2.7,1.6,2021-01-14,23:40,T,74,6.0NRT,303,45.9,D
-24.762,149.649,320.2,3,1.7,2021-01-14,23:40,T,67,6.0NRT,299.7,41.9,D
