latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.135,143.905,318.2,2.7,1.6,2020-12-08,00:10,T,48,6.0NRT,288.8,21.1,D
-15.989,145.162,315.5,2.1,1.4,2020-12-08,00:10,T,51,6.0NRT,291.6,20.2,D
-15.029,143.828,320.4,2.7,1.6,2020-12-08,00:10,T,58,6.0NRT,289.7,31.1,D
-15.032,143.821,324.6,2.7,1.6,2020-12-08,00:10,T,68,6.0NRT,289.1,51.4,D
-18.046,142.778,339.2,2.8,1.6,2020-12-08,00:15,T,81,6.0NRT,301.9,110.3,D
-18.051,142.805,328.8,2.8,1.6,2020-12-08,00:15,T,53,6.0NRT,301.1,39.9,D
-18.06,142.775,334,2.8,1.6,2020-12-08,00:15,T,76,6.0NRT,301.1,75.9,D
-18.254,142.431,328.7,3,1.6,2020-12-08,00:15,T,63,6.0NRT,304.1,42,D
-18.485,142.038,331.7,3.2,1.7,2020-12-08,00:15,T,76,6.0NRT,303.7,76.1,D
-18.508,142.156,338.6,3.1,1.7,2020-12-08,00:15,T,84,6.0NRT,304.6,118.9,D
-18.523,142.153,329.8,3.1,1.7,2020-12-08,00:15,T,72,6.0NRT,304.9,50.2,D
-18.483,142.033,326.6,3.2,1.7,2020-12-08,00:15,T,65,6.0NRT,303.3,42.3,D
-18.506,142.15,332.5,3.1,1.7,2020-12-08,00:15,T,77,6.0NRT,304.3,70.5,D
-18.521,142.147,332.8,3.1,1.7,2020-12-08,00:15,T,77,6.0NRT,305,70.4,D
-18.513,142.027,333.3,3.2,1.7,2020-12-08,00:15,T,78,6.0NRT,304.4,80.8,D
-18.519,142.056,331,3.1,1.7,2020-12-08,00:15,T,74,6.0NRT,305,60.7,D
-18.663,141.925,337.4,3.2,1.7,2020-12-08,00:15,T,83,6.0NRT,302.1,119,D
-18.669,141.955,344.8,3.2,1.7,2020-12-08,00:15,T,90,6.0NRT,305.1,181.7,D
-18.864,142.991,327.5,2.6,1.6,2020-12-08,00:15,T,41,6.0NRT,303,41.8,D
-18.946,143.462,326.1,2.4,1.5,2020-12-08,00:15,T,51,6.0NRT,303.6,27.3,D
-20.026,143.87,356.3,2.2,1.4,2020-12-08,00:15,T,97,6.0NRT,305.8,194.5,D
-18.666,141.95,343.7,3.2,1.7,2020-12-08,00:15,T,89,6.0NRT,305,174.1,D
-18.878,143.033,334.9,2.6,1.6,2020-12-08,00:15,T,79,6.0NRT,302.3,82.2,D
-18.682,141.946,343.7,3.2,1.7,2020-12-08,00:15,T,89,6.0NRT,303.4,172,D
-18.687,141.976,328.6,3.2,1.7,2020-12-08,00:15,T,61,6.0NRT,305.2,45.5,D
-18.868,142.906,339.8,2.7,1.6,2020-12-08,00:15,T,86,6.0NRT,303.3,114.5,D
-18.873,142.931,335.3,2.7,1.6,2020-12-08,00:15,T,75,6.0NRT,305.4,81.6,D
-18.892,143.03,327.5,2.6,1.6,2020-12-08,00:15,T,48,6.0NRT,303.8,41.3,D
-18.702,141.973,332.8,3.2,1.7,2020-12-08,00:15,T,77,6.0NRT,304,77.1,D
-18.882,142.903,340.8,2.7,1.6,2020-12-08,00:15,T,87,6.0NRT,303.7,118.6,D
-18.887,142.928,338.5,2.7,1.6,2020-12-08,00:15,T,85,6.0NRT,305.8,99,D
-18.986,143.454,325.9,2.4,1.5,2020-12-08,00:15,T,37,6.0NRT,301.8,24.1,D
-19.004,143.474,333.1,2.4,1.5,2020-12-08,00:15,T,78,6.0NRT,302.6,61.6,D
