latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-28.308,148.753,335.6,1,1,2021-01-02,00:10,T,75,6.0NRT,304.7,18.3,D
-28.31,148.764,359.1,1,1,2021-01-02,00:10,T,99,6.0NRT,305.5,68.5,D
-25.306,148.327,325.4,1.1,1.1,2021-01-02,00:10,T,52,6.0NRT,303.9,6.9,D
-27.188,150.479,326.6,1,1,2021-01-02,00:10,T,63,6.0NRT,305.9,8.2,D
-28.018,149.87,330.7,1,1,2021-01-02,00:10,T,73,6.0NRT,305,12,D
-14.759,128.311,314.4,1,1,2021-01-02,01:45,T,50,6.0NRT,298.9,8.4,D
-21.456,121.124,331,1.9,1.3,2021-01-02,01:45,T,70,6.0NRT,306.6,29.2,D
-18.451,138.558,315,4.5,1.9,2021-01-02,01:45,T,44,6.0NRT,288.2,52.7,D
-18.451,138.553,314.9,4.5,1.9,2021-01-02,01:45,T,46,6.0NRT,288.1,53.1,D
-20.979,134.807,332.3,2.5,1.5,2021-01-02,01:45,T,72,6.0NRT,305.4,54.8,D
-20.988,134.826,330.5,2.5,1.5,2021-01-02,01:45,T,67,6.0NRT,306.1,46.6,D
-28.67,121.792,339.3,1.3,1.1,2021-01-02,01:50,T,84,6.0NRT,310.8,33.4,D
-28.665,121.767,333,1.3,1.1,2021-01-02,01:50,T,76,6.0NRT,310,21,D
-28.667,121.779,336.7,1.3,1.1,2021-01-02,01:50,T,80,6.0NRT,311,27.6,D
-30.997,115.749,318.1,2.7,1.6,2021-01-02,01:50,T,54,6.0NRT,300.9,24.4,D
-30.999,115.741,318.5,2.7,1.6,2021-01-02,01:50,T,57,6.0NRT,300.8,27.1,D
-20.99,134.808,334.8,1.3,1.2,2021-01-02,04:30,A,75,6.0NRT,308.4,22,D
-31.765,116.379,328.7,1,1,2021-01-02,06:05,A,47,6.0NRT,305.2,9.5,D
-33.717,120.06,340,1.2,1.1,2021-01-02,06:05,A,88,6.0NRT,301.8,41.3,D
-33.727,120.062,371.3,1.2,1.1,2021-01-02,06:05,A,100,6.0NRT,304.4,137.6,D
-33.725,120.075,344.3,1.2,1.1,2021-01-02,06:05,A,92,6.0NRT,299.4,49.4,D
-30.984,115.664,338.6,1,1,2021-01-02,06:05,A,82,6.0NRT,308.3,25.1,D
-30.995,115.655,353.7,1,1,2021-01-02,06:05,A,96,6.0NRT,302,56.5,D
-30.993,115.666,409.4,1,1,2021-01-02,06:05,A,100,6.0NRT,315.2,301.3,D
-30.992,115.676,382.1,1,1,2021-01-02,06:05,A,100,6.0NRT,311.1,145,D
-30.99,115.687,345.2,1,1,2021-01-02,06:05,A,89,6.0NRT,303.8,34.3,D
-30.989,115.697,338.4,1,1,2021-01-02,06:05,A,82,6.0NRT,302.2,22.3,D
-31.002,115.667,375,1,1,2021-01-02,06:05,A,100,6.0NRT,305.9,120,D
-31.001,115.678,368.5,1,1,2021-01-02,06:05,A,100,6.0NRT,305.6,94.9,D
-30.999,115.688,347.9,1,1,2021-01-02,06:05,A,91,6.0NRT,305.8,41.2,D
-30.998,115.699,360.3,1,1,2021-01-02,06:05,A,100,6.0NRT,309.4,70.4,D
