latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.842,143.826,320.5,2.1,1.4,2020-12-07,01:05,T,59,6.0NRT,292,20.4,D
-11.721,136.13,311.9,1.2,1.1,2020-12-07,01:05,T,51,6.0NRT,300.7,7.8,D
-13.09,142.857,324.3,1.6,1.2,2020-12-07,01:05,T,73,6.0NRT,297.7,19.3,D
-13.092,142.872,326,1.6,1.2,2020-12-07,01:05,T,76,6.0NRT,299.2,23.3,D
-13.112,142.944,322.6,1.6,1.2,2020-12-07,01:05,T,56,6.0NRT,299.5,17.9,D
-14.078,142.456,329.9,1.5,1.2,2020-12-07,01:05,T,79,6.0NRT,300.2,29.7,D
-14.092,142.483,322.2,1.5,1.2,2020-12-07,01:05,T,42,6.0NRT,300.8,12.9,D
-14.094,142.477,322.8,1.5,1.2,2020-12-07,01:05,T,21,6.0NRT,300.8,14,D
-14.202,142.535,326.3,1.6,1.2,2020-12-07,01:05,T,57,6.0NRT,296.6,22.1,D
-14.204,142.549,326.7,1.6,1.2,2020-12-07,01:05,T,52,6.0NRT,296.7,24.5,D
-13.321,136.335,316.6,1.1,1,2020-12-07,01:05,T,66,6.0NRT,303.9,10.8,D
-14.204,142.543,332.6,1.6,1.2,2020-12-07,01:05,T,81,6.0NRT,297.2,39.6,D
-13.362,136.102,314.1,1.1,1.1,2020-12-07,01:05,T,60,6.0NRT,302.6,8.5,D
-14.297,142.561,328.8,1.6,1.2,2020-12-07,01:05,T,72,6.0NRT,295.7,29.5,D
-14.306,142.539,327.3,1.6,1.2,2020-12-07,01:05,T,66,6.0NRT,296.9,26.4,D
-13.447,135.96,312.6,1.1,1.1,2020-12-07,01:05,T,55,6.0NRT,301.3,7.6,D
-13.629,136.41,318.7,1.1,1,2020-12-07,01:05,T,70,6.0NRT,305.4,12.7,D
-15.596,144.731,323.4,2.4,1.5,2020-12-07,01:05,T,63,6.0NRT,297.5,34.5,D
-15.61,144.73,318.1,2.4,1.5,2020-12-07,01:05,T,32,6.0NRT,296.3,18,D
-15.792,143.743,332.7,2,1.4,2020-12-07,01:05,T,82,6.0NRT,295,60.4,D
-15.794,143.762,326.7,2,1.4,2020-12-07,01:05,T,68,6.0NRT,293.9,38.2,D
-15.799,143.799,322.2,2,1.4,2020-12-07,01:05,T,53,6.0NRT,295.2,26.9,D
-15.801,143.818,325,2,1.4,2020-12-07,01:05,T,69,6.0NRT,294.7,35.8,D
-15.794,143.736,323.7,2,1.4,2020-12-07,01:05,T,59,6.0NRT,294.3,28.8,D
-15.796,143.755,330.9,2,1.4,2020-12-07,01:05,T,78,6.0NRT,296,50.3,D
-15.802,143.812,328.1,2,1.4,2020-12-07,01:05,T,62,6.0NRT,294.7,40.9,D
-17.968,144.226,336.6,2.4,1.5,2020-12-07,01:10,T,82,6.0NRT,295.6,81.7,D
-17.947,144.2,340.9,2.3,1.5,2020-12-07,01:10,T,87,6.0NRT,301.5,102.6,D
-17.95,144.222,332.6,2.4,1.5,2020-12-07,01:10,T,76,6.0NRT,299.7,61.9,D
-17.961,144.198,334.7,2.3,1.5,2020-12-07,01:10,T,76,6.0NRT,297.2,68.1,D
-17.963,144.221,343.9,2.4,1.5,2020-12-07,01:10,T,89,6.0NRT,296.2,126.9,D
-17.977,144.219,330.3,2.4,1.5,2020-12-07,01:10,T,73,6.0NRT,297.8,55.5,D
-17.983,144.153,324.9,2.3,1.5,2020-12-07,01:10,T,35,6.0NRT,299.2,30.8,D
-17.985,144.174,332.8,2.3,1.5,2020-12-07,01:10,T,77,6.0NRT,299.8,63.3,D
-17.988,144.196,328.2,2.3,1.5,2020-12-07,01:10,T,45,6.0NRT,299,41.3,D
-17.946,143.027,327.5,1.9,1.4,2020-12-07,01:10,T,42,6.0NRT,298.1,28.5,D
-18.222,145.27,330.7,2.9,1.6,2020-12-07,01:10,T,76,6.0NRT,300.7,72.3,D
-18.224,145.264,327,2.9,1.6,2020-12-07,01:10,T,68,6.0NRT,300.8,51.3,D
-18.226,145.292,325.7,2.9,1.6,2020-12-07,01:10,T,63,6.0NRT,300.8,44.7,D
-17.062,135.596,339.4,1.1,1,2020-12-07,01:10,T,79,6.0NRT,314.2,17.5,D
-17.064,135.606,338.6,1.1,1,2020-12-07,01:10,T,77,6.0NRT,311.8,15.9,D
-18.089,143.04,347.6,1.9,1.4,2020-12-07,01:10,T,92,6.0NRT,305.5,97.3,D
-18.091,143.058,329.6,1.9,1.4,2020-12-07,01:10,T,63,6.0NRT,303.4,24.9,D
-18.101,143.038,338.3,1.9,1.4,2020-12-07,01:10,T,83,6.0NRT,306.3,51.4,D
-18.103,143.057,357.3,1.9,1.4,2020-12-07,01:10,T,98,6.0NRT,306.4,156.7,D
-18.105,143.075,328,1.9,1.4,2020-12-07,01:10,T,53,6.0NRT,303.7,20.5,D
-18.092,143.033,341.6,1.9,1.4,2020-12-07,01:10,T,86,6.0NRT,306.1,67.4,D
-18.094,143.051,351.9,1.9,1.4,2020-12-07,01:10,T,95,6.0NRT,305.5,123.8,D
-18.106,143.05,347.9,1.9,1.4,2020-12-07,01:10,T,92,6.0NRT,306.6,102,D
-18.108,143.068,340.3,1.9,1.4,2020-12-07,01:10,T,85,6.0NRT,304.6,67.4,D
-18.119,143.048,332.1,1.9,1.4,2020-12-07,01:10,T,75,6.0NRT,305.3,33.5,D
-17.32,135.472,341.4,1.1,1,2020-12-07,01:10,T,82,6.0NRT,313.7,22.5,D
-17.321,135.482,340.5,1.1,1,2020-12-07,01:10,T,81,6.0NRT,313.9,21,D
-17.347,135.545,335.6,1.1,1,2020-12-07,01:10,T,71,6.0NRT,314.6,11.9,D
-18.608,142.455,339.4,1.8,1.3,2020-12-07,01:10,T,68,6.0NRT,302.4,53,D
-18.714,142.002,341.6,1.7,1.3,2020-12-07,01:10,T,83,6.0NRT,308.1,48.6,D
-18.957,143.459,330.1,2.1,1.4,2020-12-07,01:10,T,35,6.0NRT,303.3,37.9,D
-18.956,143.453,332,2.1,1.4,2020-12-07,01:10,T,37,6.0NRT,304.2,44,D
-18.982,143.45,334,2.1,1.4,2020-12-07,01:10,T,74,6.0NRT,301.7,55.8,D
