latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-23.466,146.64,327.1,1.5,1.2,2021-01-28,00:45,T,74,6.0NRT,301.7,25.1,D
-17.897,138.27,339.8,1.7,1.3,2021-01-28,00:45,T,85,6.0NRT,302.4,58.6,D
-20.151,143.047,333.9,1,1,2021-01-28,00:45,T,73,6.0NRT,312.2,10,D
-21.392,148.399,320.2,1.9,1.3,2021-01-28,00:45,T,61,6.0NRT,294.3,24.5,D
-21.395,148.417,318.5,1.9,1.3,2021-01-28,00:45,T,45,6.0NRT,293.5,18.3,D
-21.399,148.41,324.3,1.9,1.3,2021-01-28,00:45,T,76,6.0NRT,294,34.4,D
-21.527,145.221,350.3,1.2,1.1,2021-01-28,00:45,T,94,6.0NRT,307.1,59.2,D
-22.098,149.511,313.9,2.3,1.5,2021-01-28,00:45,T,0,6.0NRT,295.3,26,D
-23.463,146.632,340.5,1.5,1.2,2021-01-28,00:45,T,88,6.0NRT,302.4,60.2,D
-23.465,146.625,328.5,1.5,1.2,2021-01-28,00:45,T,76,6.0NRT,302.6,27.8,D
-23.976,149.778,313.8,2.5,1.5,2021-01-28,00:45,T,31,6.0NRT,293.9,28.2,D
-24.58,150.435,317.3,2.9,1.6,2021-01-28,00:45,T,37,6.0NRT,298.3,48.5,D
-24.58,150.43,317.2,2.9,1.6,2021-01-28,00:45,T,46,6.0NRT,297.9,49.2,D
-24.186,145.174,332.3,1.3,1.1,2021-01-28,00:45,T,74,6.0NRT,311.9,14.8,D
-25.134,152.546,309,4.2,1.9,2021-01-28,00:45,T,16,6.0NRT,288.7,51.1,D
-26.363,149.381,318.3,2.6,1.5,2021-01-28,00:45,T,44,6.0NRT,296.7,32.4,D
-27.094,148.372,321.3,2.2,1.4,2021-01-28,00:45,T,48,6.0NRT,299.6,27.9,D
-27.097,148.395,324.3,2.2,1.4,2021-01-28,00:45,T,66,6.0NRT,299.7,38.4,D
-27.107,148.371,323.6,2.2,1.4,2021-01-28,00:45,T,53,6.0NRT,298.6,34,D
-27.11,148.393,330.6,2.2,1.4,2021-01-28,00:45,T,77,6.0NRT,297.8,61.9,D
-27.107,148.388,341.9,2.2,1.4,2021-01-28,00:45,T,89,6.0NRT,299.6,115.8,D
-27.618,149.462,320.6,2.7,1.6,2021-01-28,00:45,T,60,6.0NRT,295.7,50.2,D
-28.335,149.96,322,3,1.6,2021-01-28,00:45,T,55,6.0NRT,297.5,38.6,D
-28.35,149.959,329.7,3,1.6,2021-01-28,00:45,T,77,6.0NRT,300.8,75.5,D
-28.349,149.953,330.6,3,1.6,2021-01-28,00:45,T,78,6.0NRT,300.2,80.1,D
-37.676,140.432,318.9,1.1,1,2021-01-28,00:50,T,62,6.0NRT,303.7,6.5,D
-20.158,119.505,341,1,1,2021-01-28,02:25,T,84,6.0NRT,312.6,24.8,D
-20.159,119.515,337.4,1,1,2021-01-28,02:25,T,78,6.0NRT,309.4,19.2,D
-32.104,115.81,319.5,1,1,2021-01-28,02:25,T,15,6.0NRT,302.6,4,D
-20.167,119.503,381.6,1,1,2021-01-28,02:25,T,100,6.0NRT,315.1,147.8,D
-20.168,119.513,333.6,1,1,2021-01-28,02:25,T,57,6.0NRT,309.7,12.7,D
-20.176,119.502,345.1,1,1,2021-01-28,02:25,T,88,6.0NRT,312.5,32.5,D
-20.184,119.505,332.6,1,1,2021-01-28,02:25,T,66,6.0NRT,311.4,11.6,D
-20.193,119.504,361.1,1,1,2021-01-28,02:25,T,100,6.0NRT,314.4,72.1,D
-20.202,119.502,355.7,1,1,2021-01-28,02:25,T,97,6.0NRT,314.3,55.8,D
-20.204,119.512,356,1,1,2021-01-28,02:25,T,97,6.0NRT,311.8,57.3,D
-20.233,119.518,348.6,1.1,1,2021-01-28,02:25,T,89,6.0NRT,310.1,39.1,D
-20.259,119.504,336.6,1,1,2021-01-28,02:25,T,65,6.0NRT,312.1,15.2,D
-20.26,119.514,344.2,1.1,1,2021-01-28,02:25,T,87,6.0NRT,309,30.1,D
-21.866,118.204,333.5,1,1,2021-01-28,02:25,T,66,6.0NRT,318.6,12,D
-31.86,115.897,320.7,1,1,2021-01-28,02:25,T,38,6.0NRT,303.7,4.8,D
-31.861,115.908,321.1,1,1,2021-01-28,02:25,T,40,6.0NRT,304.1,4.7,D
-32.066,115.922,320.3,1,1,2021-01-28,02:25,T,28,6.0NRT,303,4.4,D
-31.992,115.926,320.5,1,1,2021-01-28,02:25,T,33,6.0NRT,304.1,4.5,D
-21.537,145.212,334.1,3.2,1.7,2021-01-28,03:30,A,83,6.0NRT,304,117,D
-20.275,147.664,322.5,2,1.4,2021-01-28,03:30,A,34,6.0NRT,302.1,25.8,D
-21.103,148.033,327.4,1.9,1.4,2021-01-28,03:30,A,63,6.0NRT,299.8,36.8,D
-21.077,148.377,320.5,1.8,1.3,2021-01-28,03:30,A,69,6.0NRT,298.2,22.9,D
-21.075,148.396,322.8,1.8,1.3,2021-01-28,03:30,A,73,6.0NRT,299.1,28.8,D
-21.208,148.127,334.1,1.9,1.3,2021-01-28,03:30,A,0,6.0NRT,293.4,80.2,D
-21.524,145.204,327.3,3.2,1.7,2021-01-28,03:30,A,57,6.0NRT,298.9,65.1,D
-21.507,145.209,327.2,3.2,1.7,2021-01-28,03:30,A,41,6.0NRT,297.2,65.1,D
-21.436,148.533,324.6,1.8,1.3,2021-01-28,03:30,A,42,6.0NRT,300.9,28.4,D
-21.434,148.55,333.7,1.8,1.3,2021-01-28,03:30,A,77,6.0NRT,301.4,56,D
-21.472,148.595,343.3,1.8,1.3,2021-01-28,03:30,A,91,6.0NRT,300.5,88.2,D
-21.564,148.902,320,1.7,1.3,2021-01-28,03:30,A,55,6.0NRT,299.4,21.9,D
-26.566,150.581,323.9,1.5,1.2,2021-01-28,03:30,A,56,6.0NRT,298.9,19.4,D
-27.107,148.369,322.2,2.2,1.4,2021-01-28,03:30,A,53,6.0NRT,296.3,36.2,D
-27.104,148.373,326.6,2.2,1.4,2021-01-28,03:30,A,69,6.0NRT,295.8,49.3,D
-16.384,137.611,324.5,3.5,1.8,2021-01-28,05:10,A,56,6.0NRT,294.8,68.7,D
-20.204,119.463,332.8,3.6,1.8,2021-01-28,05:10,A,75,6.0NRT,295.5,99.2,D
-20.201,119.497,332.1,3.6,1.8,2021-01-28,05:10,A,64,6.0NRT,294.2,97.9,D
-20.213,119.471,336.8,3.6,1.8,2021-01-28,05:10,A,80,6.0NRT,295.2,137.8,D
-19.477,139.689,332.2,4.3,1.9,2021-01-28,05:10,A,74,6.0NRT,298.6,135.4,D
-19.477,139.773,324.9,4.3,1.9,2021-01-28,05:10,A,38,6.0NRT,296.2,70.8,D
-19.48,139.697,330.3,4.3,1.9,2021-01-28,05:10,A,69,6.0NRT,298.5,119.9,D
-27.729,148.229,319.8,1,1,2021-01-28,12:50,T,99,6.0NRT,297.5,14.9,N
-27.999,148.838,310.8,1,1,2021-01-28,12:50,T,79,6.0NRT,296.2,8.1,N
-27.727,148.239,310.2,1,1,2021-01-28,12:50,T,75,6.0NRT,297.5,6.8,N
-28.724,147.625,308.4,1,1,2021-01-28,12:50,T,69,6.0NRT,292.9,6.8,N
