latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-28.279,152.041,328.6,1.6,1.2,2021-01-16,00:20,T,81,6.0NRT,298.1,39.3,D
-24.53,149.456,344.7,1.1,1,2021-01-16,00:20,T,90,6.0NRT,305.8,37.7,D
-24.531,149.467,343.8,1.1,1,2021-01-16,00:20,T,89,6.0NRT,305.6,35.9,D
-23.559,147.153,327.4,1,1,2021-01-16,00:20,T,61,6.0NRT,307.5,8.5,D
-25.2,151.494,327.5,1.3,1.1,2021-01-16,00:20,T,39,6.0NRT,302.2,18.5,D
-25.687,151.315,322.8,1.3,1.1,2021-01-16,00:20,T,65,6.0NRT,303.2,11.7,D
-25.688,151.329,323.6,1.3,1.1,2021-01-16,00:20,T,66,6.0NRT,302.2,13.3,D
-23.641,149.808,327.8,1.1,1,2021-01-16,00:20,T,49,6.0NRT,308.1,10.3,D
-23.632,149.809,330.9,1.1,1,2021-01-16,00:20,T,69,6.0NRT,307.5,13.7,D
-23.63,149.799,333.2,1.1,1,2021-01-16,00:20,T,79,6.0NRT,308.9,16.6,D
-23.233,149.902,327.1,1.1,1,2021-01-16,00:20,T,58,6.0NRT,309,9.8,D
-23.121,149.821,326.8,1.1,1,2021-01-16,00:20,T,66,6.0NRT,308.6,11.9,D
-22.452,147.085,329.7,1,1,2021-01-16,00:20,T,71,6.0NRT,306.9,15.3,D
-22.074,148.728,326,1,1,2021-01-16,00:20,T,59,6.0NRT,302.9,11.2,D
-22.126,149.285,323.6,1,1,2021-01-16,00:20,T,70,6.0NRT,301.7,13.2,D
-21.531,146.235,361,1.1,1.1,2021-01-16,00:20,T,100,6.0NRT,308.3,91.4,D
-21.529,146.224,346.3,1.1,1.1,2021-01-16,00:20,T,91,6.0NRT,305.2,49.7,D
-23.756,148.408,327.2,1,1,2021-01-16,00:20,T,49,6.0NRT,308.5,7,D
-25.854,149.612,323.6,1.1,1,2021-01-16,00:20,T,53,6.0NRT,305.2,6.7,D
-26.302,151.883,319.4,1.4,1.2,2021-01-16,00:20,T,49,6.0NRT,300.3,12.6,D
-26.699,151.054,328.4,1.3,1.1,2021-01-16,00:20,T,76,6.0NRT,304.4,15.2,D
-27.179,150.407,340.9,1.2,1.1,2021-01-16,00:20,T,88,6.0NRT,304.5,43.6,D
-28.277,152.031,320.9,1.6,1.2,2021-01-16,00:20,T,72,6.0NRT,297.9,22.3,D
-28.279,152.047,321.4,1.6,1.2,2021-01-16,00:20,T,72,6.0NRT,298.1,23.4,D
-32.129,146.083,326.2,1,1,2021-01-16,00:25,T,68,6.0NRT,311.7,11.3,D
-32.13,146.093,332.3,1,1,2021-01-16,00:25,T,78,6.0NRT,310.3,19.3,D
-32.182,145.575,337.2,1,1,2021-01-16,00:25,T,84,6.0NRT,311.8,23,D
-32.284,146.138,333.3,1,1,2021-01-16,00:25,T,80,6.0NRT,310.7,19.7,D
-32.285,146.148,327.8,1,1,2021-01-16,00:25,T,72,6.0NRT,310.9,12.1,D
-33.283,149.099,312.8,1.2,1.1,2021-01-16,00:25,T,41,6.0NRT,298.8,6,D
-33.791,150.882,317.8,1.6,1.2,2021-01-16,00:25,T,41,6.0NRT,304.7,10.9,D
-33.938,150.872,316.6,1.6,1.2,2021-01-16,00:25,T,64,6.0NRT,301.9,8.7,D
-34.461,150.882,320.8,1.6,1.2,2021-01-16,00:25,T,57,6.0NRT,305.3,18.4,D
-13.937,123.299,315.1,1.1,1.1,2021-01-16,01:55,T,59,6.0NRT,284.8,11.9,D
-15.919,127.979,322.8,1.2,1.1,2021-01-16,01:55,T,47,6.0NRT,292.7,10.8,D
-30.747,120.418,333.1,1,1,2021-01-16,02:00,T,83,6.0NRT,302.2,22.5,D
-18.752,124.596,324.6,1,1,2021-01-16,02:00,T,62,6.0NRT,296.8,8.6,D
-30.865,121.491,317.1,1,1,2021-01-16,02:00,T,25,6.0NRT,298.5,4.3,D
-30.756,120.416,328.9,1,1,2021-01-16,02:00,T,70,6.0NRT,303.4,16.2,D
-30.769,120.435,326.5,1,1,2021-01-16,02:00,T,46,6.0NRT,307.1,12.2,D
-30.771,120.446,327.5,1,1,2021-01-16,02:00,T,67,6.0NRT,305.7,13.7,D
-30.778,120.433,323.2,1,1,2021-01-16,02:00,T,18,6.0NRT,303.5,8.1,D
-31.884,123.661,332.9,1.1,1,2021-01-16,02:00,T,78,6.0NRT,303.6,27.6,D
-23.638,149.818,329.7,4.3,1.9,2021-01-16,03:05,A,76,6.0NRT,301.2,108.9,D
-23.641,149.775,335.2,4.4,1.9,2021-01-16,03:05,A,80,6.0NRT,302.5,163.9,D
-23.637,149.815,332.6,4.3,1.9,2021-01-16,03:05,A,85,6.0NRT,301.3,139.9,D
-23.641,149.771,335.1,4.4,1.9,2021-01-16,03:05,A,86,6.0NRT,302.5,164.5,D
-27.186,150.386,327.4,4.3,1.9,2021-01-16,03:05,A,76,6.0NRT,302,120.9,D
-27.187,150.39,328.4,4.3,1.9,2021-01-16,03:05,A,77,6.0NRT,302.1,130.3,D
-25.864,149.603,324.1,4.7,2,2021-01-16,03:05,A,67,6.0NRT,300.8,100.4,D
-25.866,149.595,321.9,4.7,2,2021-01-16,03:05,A,65,6.0NRT,301,85,D
-25.199,151.502,324.4,3.4,1.7,2021-01-16,03:05,A,69,6.0NRT,298.3,61.1,D
-25.205,151.495,324.4,3.4,1.7,2021-01-16,03:05,A,71,6.0NRT,298.6,62.4,D
-24.972,151.76,322.6,3.3,1.7,2021-01-16,03:05,A,67,6.0NRT,298.3,40.9,D
-23.98,149.78,319.3,4.4,1.9,2021-01-16,03:05,A,25,6.0NRT,299.4,65.1,D
-23.91,149.774,320.1,4.4,1.9,2021-01-16,03:05,A,38,6.0NRT,299.7,65.5,D
-32.193,145.572,327.9,2.1,1.4,2021-01-16,04:40,A,70,6.0NRT,312.9,25.5,D
-23.616,146.352,332,3.7,1.8,2021-01-16,04:40,A,66,6.0NRT,302.2,109.3,D
-23.591,146.308,331.5,3.7,1.8,2021-01-16,04:40,A,62,6.0NRT,303,98.7,D
-23.621,146.358,332.5,3.7,1.8,2021-01-16,04:40,A,67,6.0NRT,301.8,114.4,D
-23.575,146.304,328.6,3.7,1.8,2021-01-16,04:40,A,43,6.0NRT,303.2,76.2,D
-34.816,143.483,328.9,1.4,1.2,2021-01-16,04:40,A,22,6.0NRT,311.6,12,D
-21.534,146.226,327.3,4.1,1.9,2021-01-16,04:45,A,50,6.0NRT,300.7,105.8,D
-20.465,139.86,351.3,1.5,1.2,2021-01-16,04:45,A,93,6.0NRT,311.7,75.8,D
-16.265,137.481,321.4,1.2,1.1,2021-01-16,04:45,A,56,6.0NRT,289.2,13.8,D
-21.539,146.235,326.8,4.1,1.9,2021-01-16,04:45,A,43,6.0NRT,300.9,102.3,D
-31.88,123.657,332.8,3.2,1.7,2021-01-16,06:20,A,77,6.0NRT,310,99.7,D
-21.609,114.67,313.4,1.3,1.1,2021-01-16,06:20,A,50,6.0NRT,301.5,11,D
-21.7,114.313,316.1,1.3,1.1,2021-01-16,06:20,A,49,6.0NRT,300.5,13.4,D
-26.544,113.764,321.6,1.1,1,2021-01-16,06:20,A,74,6.0NRT,311.5,16,D
-30.761,120.41,330.3,2.1,1.4,2021-01-16,06:20,A,70,6.0NRT,309.6,38.2,D
-30.757,120.432,354,2.1,1.4,2021-01-16,06:20,A,96,6.0NRT,309.9,162.8,D
-30.782,120.439,327.5,2.1,1.4,2021-01-16,06:20,A,63,6.0NRT,309.6,28.3,D
-32.224,115.876,403.9,1.1,1,2021-01-16,06:20,A,100,6.0NRT,319.1,296.9,D
-32.222,115.888,408.2,1.1,1,2021-01-16,06:20,A,100,6.0NRT,328.1,329.1,D
-32.22,115.899,356.3,1.1,1,2021-01-16,06:20,A,97,6.0NRT,317.3,63.9,D
-32.233,115.878,406.9,1.1,1,2021-01-16,06:20,A,100,6.0NRT,321.1,319.1,D
-32.231,115.89,418.5,1.1,1,2021-01-16,06:20,A,100,6.0NRT,332.4,417.8,D
-32.229,115.902,390.9,1.1,1,2021-01-16,06:20,A,100,6.0NRT,324.8,209.6,D
-31.865,123.653,327.2,3.2,1.7,2021-01-16,06:20,A,66,6.0NRT,308.7,67.6,D
-31.888,123.624,327,3.2,1.7,2021-01-16,06:20,A,47,6.0NRT,306.9,60.1,D
-31.862,123.659,328.3,3.2,1.7,2021-01-16,06:20,A,69,6.0NRT,308.6,71.5,D
-31.885,123.631,330,3.2,1.7,2021-01-16,06:20,A,73,6.0NRT,306.9,82.2,D
-31.877,123.664,325.2,3.2,1.7,2021-01-16,06:20,A,33,6.0NRT,309.6,51.2,D
-32.664,145.949,311,3,1.6,2021-01-16,12:25,T,81,6.0NRT,288.5,54.2,N
-32.398,152.482,305.8,1.2,1.1,2021-01-16,12:25,T,66,6.0NRT,289.6,10.1,N
-32.663,145.954,312.2,3,1.6,2021-01-16,12:25,T,84,6.0NRT,288.4,57.8,N
-26.939,150.783,303.3,1.2,1.1,2021-01-16,12:30,T,20,6.0NRT,291.4,7.8,N
-26.675,147.711,304.6,1.9,1.3,2021-01-16,12:30,T,61,6.0NRT,290.8,16.1,N
-26.117,150.617,306.3,1.2,1.1,2021-01-16,12:30,T,67,6.0NRT,292.6,8.7,N
-25.736,149.483,303.3,1.4,1.2,2021-01-16,12:30,T,54,6.0NRT,289.4,10,N
-25.845,147.314,304.6,2,1.4,2021-01-16,12:30,T,61,6.0NRT,290.3,17.4,N
-25.847,147.295,302.7,2,1.4,2021-01-16,12:30,T,51,6.0NRT,290.5,14.2,N
-24.436,151.465,308.8,1.1,1,2021-01-16,12:30,T,75,6.0NRT,292.1,9,N
-24.437,151.455,303.1,1.1,1,2021-01-16,12:30,T,36,6.0NRT,292.2,5,N
-24.247,150.049,304.1,1.3,1.1,2021-01-16,12:30,T,59,6.0NRT,293.3,5.7,N
-23.656,149.819,307.2,1.3,1.1,2021-01-16,12:30,T,71,6.0NRT,286.9,8.6,N
-23.657,149.807,308.9,1.3,1.1,2021-01-16,12:30,T,76,6.0NRT,287,10.1,N
-23.646,149.818,319.5,1.3,1.1,2021-01-16,12:30,T,99,6.0NRT,288.5,20.5,N
-23.647,149.805,323.6,1.3,1.1,2021-01-16,12:30,T,100,6.0NRT,289.4,26.3,N
-23.637,149.804,312.6,1.3,1.1,2021-01-16,12:30,T,37,6.0NRT,291,11.7,N
-23.627,149.802,306,1.3,1.1,2021-01-16,12:30,T,66,6.0NRT,291,6.3,N
-23.628,149.203,313.8,1.4,1.2,2021-01-16,12:30,T,88,6.0NRT,294.1,15.7,N
-23.64,146.592,304.9,2.1,1.4,2021-01-16,12:30,T,28,6.0NRT,287.7,16,N
-23.169,150.633,305.8,1.1,1.1,2021-01-16,12:30,T,66,6.0NRT,293.6,6.8,N
-23.23,149.896,306,1.2,1.1,2021-01-16,12:30,T,66,6.0NRT,290,7,N
