latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-38.095,145.165,318,1.3,1.1,2020-12-29,00:35,T,35,6.0NRT,296.4,12.9,D
-27.274,145.777,340.2,1.1,1,2020-12-29,00:35,T,88,6.0NRT,303.8,28.8,D
-27.276,145.787,355.5,1.1,1,2020-12-29,00:35,T,97,6.0NRT,304.5,62.5,D
-35.982,145.305,322.9,1.2,1.1,2020-12-29,00:35,T,65,6.0NRT,307.5,11,D
-37.817,145.306,317.4,1.3,1.1,2020-12-29,00:35,T,50,6.0NRT,299.7,11.6,D
-37.761,144.74,316.3,1.2,1.1,2020-12-29,00:35,T,42,6.0NRT,300.4,6.2,D
-37.843,145.281,317.1,1.3,1.1,2020-12-29,00:35,T,38,6.0NRT,299.9,10.4,D
-37.812,144.824,319.7,1.2,1.1,2020-12-29,00:35,T,38,6.0NRT,299.7,7.1,D
-37.901,145.241,314.6,1.3,1.1,2020-12-29,00:35,T,44,6.0NRT,297,7,D
-21.462,115.001,314.6,1.9,1.3,2020-12-29,02:10,T,62,6.0NRT,296.2,22.3,D
-20.412,116.925,311.9,1.4,1.2,2020-12-29,02:10,T,51,6.0NRT,296.4,10.4,D
-20.415,116.939,312.9,1.4,1.2,2020-12-29,02:10,T,56,6.0NRT,296.8,11.6,D
-20.827,117.752,338.9,1.3,1.1,2020-12-29,02:10,T,79,6.0NRT,305.5,25.9,D
-20.829,117.764,340,1.3,1.1,2020-12-29,02:10,T,81,6.0NRT,308.1,28.9,D
-21.459,114.983,311.6,1.9,1.3,2020-12-29,02:10,T,42,6.0NRT,295,16.1,D
-21.458,115.014,316.7,1.9,1.3,2020-12-29,02:10,T,66,6.0NRT,297.5,25.2,D
-30.866,121.501,328.4,1.2,1.1,2020-12-29,02:15,T,55,6.0NRT,315.2,12,D
-34.964,116.651,312.8,1,1,2020-12-29,02:15,T,38,6.0NRT,301.7,7,D
-30.865,121.489,341.3,1.2,1.1,2020-12-29,02:15,T,86,6.0NRT,314.5,35.9,D
-30.862,121.483,328.8,1.2,1.1,2020-12-29,02:15,T,67,6.0NRT,314.1,11.1,D
-28.981,114.758,336.7,1.4,1.2,2020-12-29,02:15,T,0,6.0NRT,312.7,22.5,D
-34.967,116.663,328.6,1.5,1.2,2020-12-29,06:30,A,81,6.0NRT,298.5,40.8,D
-34.97,116.646,326.5,1.5,1.2,2020-12-29,06:30,A,79,6.0NRT,298.1,37.2,D
-32.399,116.599,343.4,1.7,1.3,2020-12-29,06:30,A,50,6.0NRT,303.9,86.1,D
-32.403,116.593,347.9,1.7,1.3,2020-12-29,06:30,A,71,6.0NRT,299.4,105.1,D
-26.543,113.767,313.6,1.5,1.2,2020-12-29,06:35,A,58,6.0NRT,302.8,15.6,D
-38.116,175.401,308.5,1.2,1.1,2020-12-29,11:00,T,75,6.0NRT,281.6,15.4,N
-38.117,175.393,316.3,1.2,1.1,2020-12-29,11:00,T,93,6.0NRT,281.7,21.9,N
-38.117,175.387,301.6,1.2,1.1,2020-12-29,11:00,T,43,6.0NRT,281.2,10,N
-29.244,144.831,303.6,2,1.4,2020-12-29,12:40,T,56,6.0NRT,290.8,14.4,N
-29.254,144.853,313.8,2,1.4,2020-12-29,12:40,T,88,6.0NRT,291.4,33.4,N
-29.242,144.852,314.1,2,1.4,2020-12-29,12:40,T,88,6.0NRT,291.4,34.2,N
-29.24,144.845,316.7,2,1.4,2020-12-29,12:40,T,94,6.0NRT,291.5,39.4,N
-19.525,169.454,310.7,1.1,1,2020-12-29,14:10,A,72,6.0NRT,287.6,12.8,N
-20.604,120.224,316,1.5,1.2,2020-12-29,14:20,T,92,6.0NRT,291.9,21.2,N
-13.962,123.32,306.3,1,1,2020-12-29,14:25,T,43,6.0NRT,280,5.3,N
-13.963,123.311,306.1,1,1,2020-12-29,14:25,T,41,6.0NRT,281.2,5.1,N
-32.333,116.235,314.3,1,1,2020-12-29,17:30,A,89,6.0NRT,293.1,12.6,N
-38.911,176.089,310.3,1.2,1.1,2020-12-29,22:05,T,39,6.0NRT,295.2,8.7,D
