latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-25.526,151.341,337.1,1,1,2020-12-26,00:00,T,85,6.0NRT,310.3,22.3,D
-24.703,153.242,363.7,1,1,2020-12-26,00:00,T,0,6.0NRT,302.7,83.7,D
-34.77,145.924,328.2,1.3,1.1,2020-12-26,00:05,T,45,6.0NRT,314.1,10.6,D
-35.727,143.799,327.8,1.6,1.3,2020-12-26,00:05,T,31,6.0NRT,311.4,18,D
-35.736,143.791,328.9,1.6,1.3,2020-12-26,00:05,T,50,6.0NRT,310.7,20.5,D
-43.024,146.847,306,1,1,2020-12-26,00:05,T,39,6.0NRT,290.8,4.2,D
-26.508,151.079,326.9,1,1,2020-12-26,00:05,T,73,6.0NRT,306.1,10.5,D
-27.619,152.934,318.5,1,1,2020-12-26,00:05,T,49,6.0NRT,300,7.4,D
-26.507,151.069,324.3,1,1,2020-12-26,00:05,T,63,6.0NRT,305.3,7.6,D
-12.754,136.204,306.7,1.9,1.3,2020-12-26,01:35,T,25,6.0NRT,276.8,12.1,D
-13.785,123.309,323.5,2.4,1.5,2020-12-26,01:40,T,76,6.0NRT,293.7,64,D
-13.789,123.331,321.5,2.4,1.5,2020-12-26,01:40,T,74,6.0NRT,293.6,56.4,D
-13.783,123.325,322.7,2.4,1.5,2020-12-26,01:40,T,52,6.0NRT,293.6,53.3,D
-17.974,139.655,315.4,4.1,1.9,2020-12-26,01:40,T,16,6.0NRT,287.6,71.1,D
-17.978,139.649,315.7,4.1,1.9,2020-12-26,01:40,T,14,6.0NRT,287,70.7,D
-18.55,139.208,320.3,3.8,1.8,2020-12-26,01:40,T,28,6.0NRT,290,50.8,D
-37.904,145.245,319.9,1,1,2020-12-26,04:20,A,41,6.0NRT,304.9,2.8,D
-35.656,145.352,334.8,1,1,2020-12-26,04:20,A,70,6.0NRT,319.1,11.4,D
-17.642,129.196,312.6,4,1.9,2020-12-26,04:25,A,27,6.0NRT,284.6,52.3,D
-16.02,145.048,326.7,2,1.4,2020-12-26,04:25,A,74,6.0NRT,295,35.7,D
-32.072,115.902,330.4,1.1,1,2020-12-26,06:00,A,54,6.0NRT,308.1,11.8,D
-13.783,123.335,313,3.7,1.8,2020-12-26,06:05,A,56,6.0NRT,290.1,59.3,D
-13.799,123.299,316.4,3.7,1.8,2020-12-26,06:05,A,66,6.0NRT,290.5,77,D
-13.793,123.333,315.6,3.7,1.8,2020-12-26,06:05,A,64,6.0NRT,290.3,73.6,D
-13.789,123.302,320.1,3.7,1.8,2020-12-26,06:05,A,72,6.0NRT,290.5,100,D
-19.892,118.895,315.1,1.3,1.2,2020-12-26,06:05,A,49,6.0NRT,301.1,11,D
-20.531,117.854,312.7,1.2,1.1,2020-12-26,06:05,A,55,6.0NRT,296.2,8.1,D
-24.017,149.877,301.1,2.6,1.6,2020-12-26,12:10,T,38,6.0NRT,289.6,15.5,N
-27.648,149.335,302.4,3.2,1.7,2020-12-26,12:10,T,48,6.0NRT,291.3,19.6,N
-26.84,148.296,303.9,3.7,1.8,2020-12-26,12:10,T,57,6.0NRT,290.9,34.3,N
-26.833,148.289,306.2,3.7,1.8,2020-12-26,12:10,T,67,6.0NRT,291,44.9,N
-26.212,150.703,308,2.5,1.5,2020-12-26,12:10,T,73,6.0NRT,290.1,30.2,N
-25.853,150.977,302.1,2.3,1.5,2020-12-26,12:10,T,47,6.0NRT,290.7,15,N
-25.855,150.954,302.9,2.3,1.5,2020-12-26,12:10,T,52,6.0NRT,290.3,16.9,N
-24.71,153.241,303.7,1.6,1.2,2020-12-26,12:10,T,56,6.0NRT,292.5,9.6,N
-13.785,123.306,314,2.6,1.6,2020-12-26,13:50,T,84,6.0NRT,281.5,45.3,N
-26.833,148.302,319.7,1,1,2020-12-26,15:20,A,99,6.0NRT,293.4,17.3,N
-24.011,149.881,306.8,1,1,2020-12-26,15:20,A,69,6.0NRT,292.1,7.3,N
-24.012,149.89,315.2,1,1,2020-12-26,15:20,A,91,6.0NRT,292.2,13.5,N
-25.845,150.98,300.9,1.1,1,2020-12-26,15:20,A,35,6.0NRT,290,5,N
-26.204,150.712,303.5,1.1,1,2020-12-26,15:20,A,55,6.0NRT,290.1,6.4,N
-26.832,148.292,305.2,1,1,2020-12-26,15:20,A,63,6.0NRT,292.4,6.1,N
-27.375,150.842,300.6,1.1,1,2020-12-26,15:20,A,31,6.0NRT,289.5,5.5,N
-13.781,123.311,306.5,1.4,1.2,2020-12-26,16:55,A,46,6.0NRT,284,8.7,N
-13.783,123.324,326,1.4,1.2,2020-12-26,16:55,A,100,6.0NRT,284,36.2,N
-30.865,121.486,308.8,1.1,1,2020-12-26,17:00,A,76,6.0NRT,287.9,11.1,N
-30.866,121.497,314.8,1,1,2020-12-26,17:00,A,90,6.0NRT,288.3,15.9,N
