latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-23.558,148.126,316.5,1.5,1.2,2021-01-05,00:40,T,41,6.0NRT,280.8,12.2,D
-34.544,172.793,313,3.5,1.8,2021-01-05,01:40,A,0,6.0NRT,301.6,50.3,D
-20.462,119.635,327.7,1,1,2021-01-05,02:15,T,44,6.0NRT,308.1,7.7,D
-20.46,119.625,328.9,1,1,2021-01-05,02:15,T,58,6.0NRT,309.5,8.3,D
-30.942,115.492,344.1,1,1,2021-01-05,02:20,T,86,6.0NRT,316.4,30,D
-30.94,115.481,353,1,1,2021-01-05,02:20,T,95,6.0NRT,315.6,49.7,D
-30.938,115.47,371.3,1,1,2021-01-05,02:20,T,100,6.0NRT,317.4,106.3,D
-30.937,115.46,366.2,1,1,2021-01-05,02:20,T,100,6.0NRT,317.5,89.7,D
-30.929,115.472,334.1,1,1,2021-01-05,02:20,T,35,6.0NRT,315.5,14.1,D
-30.922,115.485,347.7,1,1,2021-01-05,02:20,T,80,6.0NRT,315,38.7,D
-30.92,115.474,337.1,1,1,2021-01-05,02:20,T,30,6.0NRT,314,18.7,D
-30.909,115.465,407.1,1,1,2021-01-05,02:20,T,100,6.0NRT,319.6,298.4,D
-30.911,115.476,370.3,1,1,2021-01-05,02:20,T,100,6.0NRT,316.4,104.6,D
-30.918,115.463,337.3,1,1,2021-01-05,02:20,T,49,6.0NRT,313.7,19.7,D
-34.951,116.612,312.1,1,1,2021-01-05,02:20,T,61,6.0NRT,298.1,7.8,D
-30.979,115.608,343.9,1,1,2021-01-05,02:20,T,84,6.0NRT,314.5,33.7,D
-30.977,115.597,339.2,1,1,2021-01-05,02:20,T,62,6.0NRT,316.6,24.2,D
-26.541,113.767,313,1.4,1.2,2021-01-05,02:20,T,56,6.0NRT,302.2,15.4,D
-24.786,151.664,322.2,1.5,1.2,2021-01-05,03:20,A,72,6.0NRT,281.9,28.2,D
-27.323,152.978,325.4,1.4,1.2,2021-01-05,03:20,A,50,6.0NRT,301,14.1,D
-27.313,152.976,324.2,1.4,1.2,2021-01-05,03:20,A,35,6.0NRT,300.8,12.1,D
-24.731,151.237,325.5,1.6,1.3,2021-01-05,03:20,A,80,6.0NRT,285.9,30.9,D
-24.731,151.246,318.9,1.6,1.3,2021-01-05,03:20,A,52,6.0NRT,289.3,16.5,D
-32.441,137.833,328.3,1.3,1.1,2021-01-05,05:00,A,65,6.0NRT,306.8,14.7,D
-34.948,116.618,312.1,1.9,1.3,2021-01-05,06:35,A,26,6.0NRT,296.6,17.6,D
-30.989,115.601,376.4,2,1.4,2021-01-05,06:40,A,100,6.0NRT,317.5,325.7,D
-21.458,114.992,310.9,3,1.6,2021-01-05,06:40,A,44,6.0NRT,297.1,34.8,D
-30.903,115.441,330.8,2,1.4,2021-01-05,06:40,A,41,6.0NRT,315.4,27.4,D
-30.899,115.462,331.9,2,1.4,2021-01-05,06:40,A,53,6.0NRT,314.6,32.7,D
-30.911,115.465,348.2,2,1.4,2021-01-05,06:40,A,92,6.0NRT,316.4,101.6,D
-30.985,115.491,370,2,1.4,2021-01-05,06:40,A,100,6.0NRT,301.9,268.3,D
-30.981,115.511,444.6,2,1.4,2021-01-05,06:40,A,100,6.0NRT,326.1,1693,D
-30.977,115.532,378.2,2,1.4,2021-01-05,06:40,A,100,6.0NRT,324.2,329.1,D
-30.997,115.494,341.7,2,1.4,2021-01-05,06:40,A,75,6.0NRT,305.3,81,D
-30.993,115.515,428.3,2,1.4,2021-01-05,06:40,A,100,6.0NRT,320.9,1222.7,D
-30.989,115.535,419.3,2,1.4,2021-01-05,06:40,A,100,6.0NRT,326.2,996.4,D
-30.985,115.556,379.7,2,1.4,2021-01-05,06:40,A,100,6.0NRT,324.4,350.7,D
-31.001,115.539,343.2,2,1.4,2021-01-05,06:40,A,75,6.0NRT,314.6,72.5,D
-30.997,115.559,393.8,2,1.4,2021-01-05,06:40,A,100,6.0NRT,319.6,536.8,D
-30.993,115.58,389,2,1.4,2021-01-05,06:40,A,100,6.0NRT,320.7,473,D
-25.032,151.998,301.2,1.2,1.1,2021-01-05,12:45,T,38,6.0NRT,279.6,6.1,N
-24.784,146.285,304.5,1.2,1.1,2021-01-05,12:45,T,27,6.0NRT,289.1,6.8,N
-24.785,146.273,306.8,1.2,1.1,2021-01-05,12:45,T,61,6.0NRT,290.2,8.3,N
-28.684,121.791,304.6,1.2,1.1,2021-01-05,14:25,T,61,6.0NRT,291.2,8.6,N
-30.868,121.496,301.8,1.4,1.2,2021-01-05,14:25,T,45,6.0NRT,291.2,7.9,N
-30.99,115.546,303,3.4,1.7,2021-01-05,14:25,T,52,6.0NRT,292.6,28.2,N
-30.991,115.537,302.9,1.1,1,2021-01-05,17:40,A,52,6.0NRT,292.5,5.6,N
-30.992,115.549,305.4,1.1,1,2021-01-05,17:40,A,64,6.0NRT,292.9,7.2,N
