latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-26.125,145.788,332.8,1.8,1.3,2020-12-18,00:50,T,62,6.0NRT,312,20.6,D
-15.417,145.108,321,1.2,1.1,2020-12-18,00:50,T,33,6.0NRT,294.8,12,D
-15.543,144.755,333.6,1.2,1.1,2020-12-18,00:50,T,74,6.0NRT,305.8,17.5,D
-15.554,144.764,331,1.2,1.1,2020-12-18,00:50,T,60,6.0NRT,306.8,14.5,D
-15.611,143.649,319,1,1,2020-12-18,00:50,T,59,6.0NRT,284.7,14,D
-17.045,145.175,334.3,1.3,1.1,2020-12-18,00:50,T,84,6.0NRT,306.1,23.5,D
-19.411,145.131,328.8,1.3,1.1,2020-12-18,00:50,T,53,6.0NRT,299.8,16.6,D
-19.407,145.125,328.9,1.3,1.1,2020-12-18,00:50,T,54,6.0NRT,299.3,16.8,D
-19.117,140.395,333.7,1,1,2020-12-18,00:50,T,54,6.0NRT,304,15.9,D
-19.118,140.405,336.7,1,1,2020-12-18,00:50,T,78,6.0NRT,304.3,20.9,D
-19.126,140.393,347.6,1,1,2020-12-18,00:50,T,91,6.0NRT,303.5,40.6,D
-19.127,140.403,354.6,1,1,2020-12-18,00:50,T,96,6.0NRT,304.5,56.8,D
-19.158,140.358,341.5,1,1,2020-12-18,00:50,T,85,6.0NRT,301.3,28.7,D
-19.972,143.906,332.9,1.2,1.1,2020-12-18,00:50,T,67,6.0NRT,307.1,19.2,D
-22.211,147.272,331.6,2.1,1.4,2020-12-18,00:50,T,60,6.0NRT,307.3,39,D
-22.236,147.494,331.9,2.1,1.4,2020-12-18,00:50,T,74,6.0NRT,306.5,32.1,D
-22.219,147.231,332.3,2,1.4,2020-12-18,00:50,T,54,6.0NRT,307.7,34.6,D
-22.222,147.25,332.8,2,1.4,2020-12-18,00:50,T,56,6.0NRT,307.7,35.8,D
