latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-14.614,144.817,315.7,2.3,1.5,2020-12-23,01:05,T,20,6.0NRT,295.5,29.2,D
-15.074,144.426,317,2.2,1.4,2020-12-23,01:05,T,24,6.0NRT,294.6,26,D
-15.168,144.685,320.5,2.3,1.5,2020-12-23,01:05,T,39,6.0NRT,297.4,34.7,D
-18.136,144.891,314.5,2.7,1.6,2020-12-23,01:10,T,14,6.0NRT,292.3,26.6,D
-13.797,123.336,313.2,4.1,1.9,2020-12-23,02:45,T,35,6.0NRT,288.2,70.9,D
-31.989,115.946,324.8,2,1.4,2020-12-23,02:50,T,27,6.0NRT,309.7,13.8,D
-21.846,118.201,330.4,2.1,1.4,2020-12-23,02:50,T,62,6.0NRT,315.9,29.9,D
-31.391,115.786,334.2,1.9,1.4,2020-12-23,02:50,T,74,6.0NRT,317.6,40.8,D
-31.393,115.806,331.4,1.9,1.4,2020-12-23,02:50,T,64,6.0NRT,317.9,30.8,D
-32.062,115.916,324.8,2,1.4,2020-12-23,02:50,T,23,6.0NRT,308.9,16,D
-26.625,152.575,332,1.3,1.1,2020-12-23,03:50,A,73,6.0NRT,293.3,31.8,D
-36.424,145.022,328.8,1.9,1.3,2020-12-23,03:50,A,78,6.0NRT,308.1,40,D
-36.42,145.015,326.4,1.9,1.3,2020-12-23,03:50,A,73,6.0NRT,306.7,31.8,D
-35.33,149.175,318.8,1.1,1,2020-12-23,03:50,A,46,6.0NRT,303.2,8.9,D
-34.461,150.878,325.1,1,1,2020-12-23,03:50,A,0,6.0NRT,303.9,14.3,D
-26.735,151.963,329.6,1.2,1.1,2020-12-23,03:50,A,60,6.0NRT,310.4,14.9,D
-26.627,152.562,351.7,1.2,1.1,2020-12-23,03:50,A,95,6.0NRT,297.2,78.2,D
-25.855,151.003,335.6,1.1,1,2020-12-23,03:55,A,76,6.0NRT,306.5,23.3,D
-21.622,149.359,329,1,1,2020-12-23,03:55,A,71,6.0NRT,294.1,15.4,D
-21.629,149.366,335.2,1,1,2020-12-23,03:55,A,79,6.0NRT,291.4,26.5,D
-21.985,149.568,311.9,1.1,1,2020-12-23,03:55,A,52,6.0NRT,297.8,6.8,D
-23.461,149.797,334,1,1,2020-12-23,03:55,A,81,6.0NRT,305.9,15.2,D
-24.551,147.459,325.4,1,1,2020-12-23,03:55,A,51,6.0NRT,300.5,9.1,D
-24.55,147.469,324.4,1,1,2020-12-23,03:55,A,50,6.0NRT,299.5,7.5,D
-25.234,151.028,334.9,1.1,1,2020-12-23,03:55,A,81,6.0NRT,308.2,16.6,D
-25.232,151.039,346.4,1.1,1,2020-12-23,03:55,A,91,6.0NRT,307.4,39.6,D
-25.238,151.036,333.5,1.1,1,2020-12-23,03:55,A,80,6.0NRT,307.2,14.4,D
-25.237,151.047,331.3,1.1,1,2020-12-23,03:55,A,77,6.0NRT,307.3,11.1,D
-25.563,151.095,352,1.1,1,2020-12-23,03:55,A,95,6.0NRT,307.6,53.7,D
-25.561,151.106,336.3,1.1,1,2020-12-23,03:55,A,82,6.0NRT,308.2,19.3,D
-25.534,151.34,331.5,1.1,1.1,2020-12-23,03:55,A,43,6.0NRT,310.5,6.4,D
-25.858,150.981,339.1,1.1,1,2020-12-23,03:55,A,85,6.0NRT,305.5,29.6,D
-25.856,150.992,366,1.1,1,2020-12-23,03:55,A,100,6.0NRT,308.3,99.5,D
-25.871,150.961,331.5,1.1,1,2020-12-23,03:55,A,43,6.0NRT,310.5,13.4,D
-25.869,150.972,354.7,1.1,1,2020-12-23,03:55,A,97,6.0NRT,309.1,62.2,D
-14.96,143.074,319.2,1.3,1.1,2020-12-23,03:55,A,27,6.0NRT,297.5,9,D
-15.051,143.081,335.7,1.3,1.1,2020-12-23,03:55,A,73,6.0NRT,299.4,32.9,D
-15.055,143.13,327.4,1.3,1.1,2020-12-23,03:55,A,62,6.0NRT,298.1,19.8,D
-15.062,143.137,326.9,1.3,1.1,2020-12-23,03:55,A,55,6.0NRT,299.5,17.6,D
-15.059,145.125,327.9,1,1,2020-12-23,03:55,A,72,6.0NRT,307.8,13,D
-15.127,145.032,324,1.1,1,2020-12-23,03:55,A,33,6.0NRT,303,9.8,D
-15.136,145.033,343.4,1.1,1,2020-12-23,03:55,A,90,6.0NRT,303.4,38.6,D
-15.134,145.043,326.8,1.1,1,2020-12-23,03:55,A,49,6.0NRT,302.9,11.8,D
-16.029,145.075,328.4,1.1,1,2020-12-23,03:55,A,76,6.0NRT,300.4,15.8,D
-16.028,145.085,336.1,1.1,1,2020-12-23,03:55,A,85,6.0NRT,302.5,26.5,D
-16.027,145.095,330.8,1.1,1,2020-12-23,03:55,A,80,6.0NRT,301.6,18.5,D
-16.025,145.105,324.5,1.1,1,2020-12-23,03:55,A,62,6.0NRT,301.5,10.7,D
-16.037,145.087,330.7,1.1,1,2020-12-23,03:55,A,50,6.0NRT,302.6,18.6,D
-16.046,145.088,352.5,1.1,1,2020-12-23,03:55,A,96,6.0NRT,298.1,59.9,D
-16.499,144.302,328.5,1.2,1.1,2020-12-23,03:55,A,54,6.0NRT,304.5,11.8,D
-17.039,144.382,332,1.2,1.1,2020-12-23,03:55,A,44,6.0NRT,304.8,18.2,D
-17.037,144.393,336.8,1.2,1.1,2020-12-23,03:55,A,77,6.0NRT,303.6,27.3,D
-17.047,144.395,348.3,1.2,1.1,2020-12-23,03:55,A,93,6.0NRT,305,53.9,D
-18.441,145.902,322.1,1,1,2020-12-23,03:55,A,57,6.0NRT,301.1,10.6,D
-18.885,145.951,339.9,1,1,2020-12-23,03:55,A,87,6.0NRT,304.7,33.6,D
-18.883,145.961,327.2,1,1,2020-12-23,03:55,A,55,6.0NRT,304.4,14.6,D
