latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.788,123.304,312.6,4.1,1.9,2021-01-13,01:25,T,55,6.0NRT,294.2,58.6,D
-15.659,129.862,324.8,1.3,1.1,2021-01-13,01:25,T,48,6.0NRT,300.2,8,D
-13.785,123.313,315.6,4.1,1.9,2021-01-13,01:25,T,64,6.0NRT,293.8,76.6,D
-31.878,123.656,320.2,1.6,1.2,2021-01-13,01:30,T,41,6.0NRT,302.6,10.9,D
-31.881,123.673,327.6,1.6,1.2,2021-01-13,01:30,T,74,6.0NRT,303,25.9,D
-31.868,123.665,335.7,1.6,1.2,2021-01-13,01:30,T,84,6.0NRT,303.4,48.5,D
-31.879,123.662,326,1.6,1.2,2021-01-13,01:30,T,71,6.0NRT,303.1,23.3,D
-31.882,123.678,320.8,1.6,1.2,2021-01-13,01:30,T,58,6.0NRT,302.7,11.9,D
-21.459,114.995,314.3,2.7,1.6,2021-01-13,03:05,T,61,6.0NRT,302.8,33.7,D
-37.073,149.242,358,1.1,1,2021-01-13,04:10,A,99,6.0NRT,303.9,75.6,D
-24.316,147.975,330.8,1.4,1.2,2021-01-13,04:10,A,74,6.0NRT,308.4,20.6,D
-24.314,147.988,328.9,1.4,1.2,2021-01-13,04:10,A,71,6.0NRT,306.7,16.4,D
-24.312,147.981,343.1,1.4,1.2,2021-01-13,04:10,A,89,6.0NRT,308.5,51.3,D
-24.034,150.015,327.5,1.9,1.3,2021-01-13,04:10,A,66,6.0NRT,302,31.5,D
-24.754,149.648,328.6,1.7,1.3,2021-01-13,04:10,A,75,6.0NRT,309.1,25.1,D
-24.751,149.665,325.1,1.7,1.3,2021-01-13,04:10,A,65,6.0NRT,308.4,15.9,D
-24.751,149.655,327,1.7,1.3,2021-01-13,04:10,A,35,6.0NRT,308.7,18.3,D
-26.067,151.551,339.8,2.2,1.4,2021-01-13,04:10,A,87,6.0NRT,299.3,103.1,D
-26.997,147.77,335,1.2,1.1,2021-01-13,04:10,A,67,6.0NRT,317.2,12.6,D
