latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-31.83,147.714,325.1,1.4,1.2,2021-01-20,00:00,T,55,6.0NRT,307,12.8,D
-40.855,145.384,306.2,1.3,1.1,2021-01-20,00:00,T,38,6.0NRT,295.1,6.3,D
-40.833,144.995,305.9,1.3,1.1,2021-01-20,00:00,T,36,6.0NRT,293.7,7.4,D
-40.836,145.011,307.8,1.3,1.1,2021-01-20,00:00,T,46,6.0NRT,293.2,8.8,D
-42.622,147.564,320,1,1,2021-01-20,00:00,T,79,6.0NRT,299.6,15.4,D
-21.46,115.011,312.5,3.5,1.8,2021-01-20,03:10,T,54,6.0NRT,296.8,43.3,D
-37.949,145.065,321.8,1,1,2021-01-20,04:15,A,64,6.0NRT,307,5.9,D
-25.21,151.476,333.5,2.9,1.6,2021-01-20,04:15,A,81,6.0NRT,296.6,106.1,D
-25.204,151.505,321.9,2.9,1.6,2021-01-20,04:15,A,21,6.0NRT,298.7,37.8,D
-25.21,151.481,334.1,2.9,1.6,2021-01-20,04:15,A,80,6.0NRT,296.8,105.8,D
-26.072,151.549,317.2,2.8,1.6,2021-01-20,04:15,A,16,6.0NRT,294.6,40.1,D
-26.62,149.555,341.3,2,1.4,2021-01-20,04:15,A,83,6.0NRT,305.2,84,D
-26.627,149.544,329.1,2,1.4,2021-01-20,04:15,A,52,6.0NRT,305.3,36.2,D
-26.623,149.563,339.1,2,1.4,2021-01-20,04:15,A,86,6.0NRT,309,71.4,D
-27.161,146.876,334.6,1.3,1.1,2021-01-20,04:15,A,69,6.0NRT,316.9,15.5,D
-27.159,146.889,359.7,1.3,1.1,2021-01-20,04:15,A,99,6.0NRT,319,89.4,D
-31.33,146.316,344.7,1.1,1,2021-01-20,04:15,A,86,6.0NRT,325.2,27,D
-31.328,146.327,349.5,1.1,1,2021-01-20,04:15,A,91,6.0NRT,323.6,38.1,D
-31.339,146.318,347.3,1.1,1,2021-01-20,04:15,A,89,6.0NRT,325,31,D
-31.337,146.329,347,1.1,1,2021-01-20,04:15,A,89,6.0NRT,323.3,30.5,D
-31.831,147.699,334.2,1.2,1.1,2021-01-20,04:15,A,18,6.0NRT,314.7,13.4,D
-32.134,146.078,342.4,1.1,1,2021-01-20,04:15,A,83,6.0NRT,325.6,20.7,D
-32.132,146.089,341.5,1.1,1,2021-01-20,04:15,A,82,6.0NRT,324.7,20.1,D
-32.289,146.148,341.9,1.1,1,2021-01-20,04:15,A,83,6.0NRT,326.7,17.3,D
-32.648,145.966,338,1,1,2021-01-20,04:15,A,76,6.0NRT,326,13.3,D
-34.357,142.02,336.2,1.2,1.1,2021-01-20,04:15,A,72,6.0NRT,324.8,14,D
-34.356,142.033,344.8,1.2,1.1,2021-01-20,04:15,A,86,6.0NRT,324.9,32.8,D
