latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-38.047,176.006,312.3,1,1,2021-01-15,02:15,A,45,6.0NRT,300.2,7.5,D
-38.955,174.53,310.2,1,1,2021-01-15,02:15,A,58,6.0NRT,296.5,6.8,D
-34.695,172.962,317.1,1,1,2021-01-15,02:20,A,46,6.0NRT,305.9,10.7,D
-35.355,146.851,359.2,1.2,1.1,2021-01-15,03:55,A,99,6.0NRT,312.5,87,D
-35.357,146.838,361.5,1.2,1.1,2021-01-15,03:55,A,100,6.0NRT,313.5,94.9,D
-32.284,146.143,333.5,1.2,1.1,2021-01-15,03:55,A,74,6.0NRT,319.1,14.5,D
-32.286,146.131,333.2,1.2,1.1,2021-01-15,03:55,A,73,6.0NRT,318.3,14,D
-32.189,145.575,331.9,1.2,1.1,2021-01-15,03:55,A,58,6.0NRT,317,17.2,D
-31.825,148.028,340.7,1,1,2021-01-15,03:55,A,79,6.0NRT,313.7,29.1,D
-35.367,146.84,339.4,1.2,1.1,2021-01-15,03:55,A,87,6.0NRT,311.8,34.5,D
-35.365,146.853,327.2,1.2,1.1,2021-01-15,03:55,A,74,6.0NRT,310.6,12.6,D
-25.234,150.44,329.9,1.2,1.1,2021-01-15,04:00,A,69,6.0NRT,311.4,10.5,D
-19.567,139.931,338.3,2,1.4,2021-01-15,04:00,A,79,6.0NRT,304.7,57,D
-19.997,145.574,324.3,1,1,2021-01-15,04:00,A,62,6.0NRT,307.6,10.3,D
-20.281,146.864,333,1,1,2021-01-15,04:00,A,61,6.0NRT,310.2,17.2,D
-21.249,140.8,333.4,1.8,1.3,2021-01-15,04:00,A,62,6.0NRT,313.6,25.1,D
-20.805,145.187,333.6,1,1,2021-01-15,04:00,A,44,6.0NRT,315.3,15.1,D
-20.814,145.188,337.7,1,1,2021-01-15,04:00,A,78,6.0NRT,313.4,21.3,D
-21.037,148.431,329.5,1.1,1,2021-01-15,04:00,A,54,6.0NRT,312,14.3,D
-21.22,148.159,327.7,1.1,1,2021-01-15,04:00,A,64,6.0NRT,311.7,10.7,D
-21.535,146.208,334.3,1,1,2021-01-15,04:00,A,79,6.0NRT,312.8,16.4,D
-21.245,148.158,325.6,1.1,1,2021-01-15,04:00,A,64,6.0NRT,310.9,7.8,D
-21.562,146.213,331.8,1,1,2021-01-15,04:00,A,68,6.0NRT,315.9,12.9,D
-22.471,146.415,328.7,1,1,2021-01-15,04:00,A,49,6.0NRT,312.8,7.3,D
-22.55,148.122,337.8,1,1,2021-01-15,04:00,A,79,6.0NRT,310.9,22.5,D
-22.992,146.758,336.4,1,1,2021-01-15,04:00,A,76,6.0NRT,310,21.7,D
-23.001,146.759,341.6,1,1,2021-01-15,04:00,A,84,6.0NRT,309.6,29.9,D
-23.34,146.316,336.4,1,1,2021-01-15,04:00,A,77,6.0NRT,313.4,19.6,D
-23.339,146.326,350.7,1,1,2021-01-15,04:00,A,93,6.0NRT,313.5,45.4,D
-23.094,148.426,332,1.1,1,2021-01-15,04:00,A,54,6.0NRT,313.1,10.8,D
-23.092,148.436,329.7,1.1,1,2021-01-15,04:00,A,28,6.0NRT,312.1,7.4,D
-23.56,146.31,369.8,1,1,2021-01-15,04:00,A,100,6.0NRT,315.6,94.3,D
-23.559,146.32,355.3,1,1,2021-01-15,04:00,A,96,6.0NRT,315.5,52.3,D
-23.57,146.312,376,1,1,2021-01-15,04:00,A,100,6.0NRT,318.1,116.5,D
-23.568,146.322,353.3,1,1,2021-01-15,04:00,A,95,6.0NRT,316.8,47,D
-23.23,149.9,337.3,1.2,1.1,2021-01-15,04:00,A,65,6.0NRT,317.4,21,D
-23.239,149.902,337,1.2,1.1,2021-01-15,04:00,A,72,6.0NRT,318.3,20.3,D
-23.757,148.661,344.2,1.1,1,2021-01-15,04:00,A,87,6.0NRT,309.9,37.1,D
-23.755,148.672,339.7,1.1,1,2021-01-15,04:00,A,81,6.0NRT,308.5,28.4,D
-23.626,149.796,336.3,1.2,1.1,2021-01-15,04:00,A,76,6.0NRT,311.8,15.1,D
-23.624,149.808,334.3,1.2,1.1,2021-01-15,04:00,A,66,6.0NRT,306.1,11.3,D
-23.635,149.798,408.7,1.2,1.1,2021-01-15,04:00,A,100,6.0NRT,323.6,365.4,D
-23.633,149.81,416.4,1.2,1.1,2021-01-15,04:00,A,100,6.0NRT,322.1,441.6,D
-23.645,149.8,379.7,1.2,1.1,2021-01-15,04:00,A,100,6.0NRT,319.6,166.1,D
-23.643,149.812,389.8,1.2,1.1,2021-01-15,04:00,A,100,6.0NRT,319.6,225.6,D
-24.337,147.57,333,1,1,2021-01-15,04:00,A,68,6.0NRT,313.2,12.7,D
-24.034,150.004,340.2,1.2,1.1,2021-01-15,04:00,A,83,6.0NRT,313,31.2,D
-24.043,150.006,339.2,1.2,1.1,2021-01-15,04:00,A,82,6.0NRT,311.5,30.3,D
-24.772,151.965,330.3,1.5,1.2,2021-01-15,04:00,A,69,6.0NRT,305.7,30.3,D
-25.199,151.5,341.7,1.4,1.2,2021-01-15,04:00,A,86,6.0NRT,308.1,48.1,D
-25.985,148.675,341.2,1,1,2021-01-15,04:00,A,83,6.0NRT,312.7,23.7,D
-25.601,151.061,332.1,1.3,1.1,2021-01-15,04:00,A,72,6.0NRT,311.8,14.9,D
-25.994,148.677,331,1,1,2021-01-15,04:00,A,62,6.0NRT,313,7.8,D
-25.867,149.619,339.9,1.1,1,2021-01-15,04:00,A,82,6.0NRT,311.8,24.1,D
-25.866,149.63,331.5,1.1,1,2021-01-15,04:00,A,49,6.0NRT,311.2,11,D
-26.002,149.568,337,1.1,1,2021-01-15,04:00,A,78,6.0NRT,311,23.3,D
-26,149.579,332.1,1.1,1,2021-01-15,04:00,A,41,6.0NRT,311.8,13.5,D
-26.009,149.581,346,1.1,1,2021-01-15,04:00,A,89,6.0NRT,309,40.6,D
-26.008,149.592,332,1.1,1,2021-01-15,04:00,A,55,6.0NRT,311.8,14.4,D
-26.006,149.602,330.1,1.1,1,2021-01-15,04:00,A,44,6.0NRT,312,11.4,D
-25.987,150.211,328.6,1.2,1.1,2021-01-15,04:00,A,58,6.0NRT,309.7,9.5,D
-26.3,149.679,329.3,1.1,1,2021-01-15,04:00,A,51,6.0NRT,307.3,12.8,D
-26.298,149.69,344.5,1.1,1,2021-01-15,04:00,A,88,6.0NRT,308.6,41,D
-26.313,149.659,328.4,1.1,1,2021-01-15,04:00,A,55,6.0NRT,308.8,11.7,D
-26.158,150.805,329.7,1.2,1.1,2021-01-15,04:00,A,70,6.0NRT,305.2,18.7,D
-26.071,151.551,337.6,1.4,1.2,2021-01-15,04:00,A,83,6.0NRT,315,35.5,D
-27.074,148.54,334.7,1,1,2021-01-15,04:00,A,61,6.0NRT,314.7,13,D
-27.073,148.55,332.9,1,1,2021-01-15,04:00,A,59,6.0NRT,314.6,9.5,D
-27.081,148.547,342.4,1,1,2021-01-15,04:00,A,84,6.0NRT,314.8,23.8,D
-27.541,148.802,337.2,1,1,2021-01-15,04:00,A,76,6.0NRT,313,17,D
-27.554,149.564,346,1.1,1,2021-01-15,04:00,A,88,6.0NRT,313.9,30.9,D
-27.553,149.574,344.4,1.1,1,2021-01-15,04:00,A,86,6.0NRT,313.1,28.2,D
-27.562,149.576,336.9,1.1,1,2021-01-15,04:00,A,64,6.0NRT,312,14.2,D
