latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-32.101,146.037,334.1,1.8,1.3,2021-01-12,00:45,T,77,6.0NRT,316.4,34.1,D
-19.984,142.557,362.5,1,1,2021-01-12,00:45,T,100,6.0NRT,305.4,74.4,D
-19.986,142.567,352.5,1,1,2021-01-12,00:45,T,95,6.0NRT,305.1,48.5,D
-19.987,142.576,329.5,1,1,2021-01-12,00:45,T,70,6.0NRT,305.7,8.4,D
-19.993,142.556,367,1,1,2021-01-12,00:45,T,100,6.0NRT,304.9,87.7,D
-19.995,142.565,333.6,1,1,2021-01-12,00:45,T,77,6.0NRT,304.8,13.6,D
-20.583,139.794,328.3,1.2,1.1,2021-01-12,00:45,T,37,6.0NRT,306.1,9.7,D
-23.111,150.323,320.1,2.7,1.6,2021-01-12,00:45,T,68,6.0NRT,293.6,42.9,D
-23.114,150.318,319.6,2.7,1.6,2021-01-12,00:45,T,67,6.0NRT,293.5,41.6,D
-27.558,149.606,320.1,2.8,1.6,2021-01-12,00:45,T,54,6.0NRT,303.9,20.7,D
-28.543,149.027,328.5,2.6,1.5,2021-01-12,00:45,T,75,6.0NRT,307.4,43.2,D
-31.845,145.654,333.3,1.7,1.3,2021-01-12,00:45,T,68,6.0NRT,314.7,27.4,D
-34.549,172.963,310.8,2.7,1.6,2021-01-12,01:45,A,28,6.0NRT,298.7,24.5,D
-16.694,178.733,322.6,1,1,2021-01-12,01:50,A,49,6.0NRT,301.8,7.2,D
-16.332,124.664,322.6,1.9,1.3,2021-01-12,02:20,T,0,6.0NRT,306.1,25.2,D
-16.367,124.749,322.9,1.9,1.3,2021-01-12,02:20,T,0,6.0NRT,305.5,25.8,D
-18.554,124.669,327.1,2,1.4,2021-01-12,02:20,T,45,6.0NRT,309.9,23.3,D
-18.745,124.634,328.3,2,1.4,2021-01-12,02:20,T,55,6.0NRT,312.1,24.6,D
-34.624,116.828,321.1,1.1,1,2021-01-12,02:25,T,47,6.0NRT,304.9,12.9,D
-21.986,118.486,332.1,1,1,2021-01-12,02:25,T,58,6.0NRT,317.4,9.4,D
-21.987,118.496,338.8,1,1,2021-01-12,02:25,T,78,6.0NRT,318.2,19.7,D
-21.604,114.679,315.7,1.2,1.1,2021-01-12,02:25,T,64,6.0NRT,304.7,12.4,D
-34.613,116.818,336.5,1.1,1,2021-01-12,02:25,T,88,6.0NRT,302.5,35.7,D
-34.623,116.816,323.6,1.1,1,2021-01-12,02:25,T,64,6.0NRT,300.3,16.9,D
-34.968,116.654,316.5,1.1,1,2021-01-12,02:25,T,70,6.0NRT,294.5,12,D
