latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-30.22988,149.36575,353.8,0.39,0.44,2021-01-24,03:24,N,nominal,1.0NRT,317.9,14.1,D
-28.93772,148.85132,339.6,0.4,0.44,2021-01-24,03:24,N,nominal,1.0NRT,304.6,1.7,D
-28.33862,151.89427,335.2,0.43,0.38,2021-01-24,03:24,N,low,1.0NRT,302.1,6.5,D
-27.80829,152.07687,334.8,0.42,0.38,2021-01-24,03:24,N,nominal,1.0NRT,295.9,2.9,D
-26.71697,150.03481,341.8,0.49,0.4,2021-01-24,03:24,N,low,1.0NRT,312.5,10.2,D
-26.71758,150.0298,343.4,0.49,0.4,2021-01-24,03:24,N,nominal,1.0NRT,311.7,18.3,D
-26.74853,149.67552,335,0.51,0.41,2021-01-24,03:24,N,nominal,1.0NRT,306.5,3.1,D
-26.45646,148.68022,342.2,0.38,0.43,2021-01-24,03:24,N,nominal,1.0NRT,309.3,2.7,D
-26.09838,148.40041,354.4,0.39,0.44,2021-01-24,03:24,N,nominal,1.0NRT,316.3,4,D
-26.09883,148.39645,345.3,0.39,0.44,2021-01-24,03:24,N,nominal,1.0NRT,314.2,4,D
-26.09065,148.43161,345.1,0.39,0.44,2021-01-24,03:24,N,nominal,1.0NRT,313.7,2.6,D
-26.05167,148.66277,337.3,0.57,0.43,2021-01-24,03:24,N,low,1.0NRT,311.4,6.4,D
-25.57797,151.94637,341.8,0.41,0.37,2021-01-24,03:24,N,nominal,1.0NRT,300.5,2.7,D
-25.92825,148.13387,349.6,0.4,0.45,2021-01-24,03:24,N,nominal,1.0NRT,314.7,7.3,D
-25.44905,148.00186,343.8,0.41,0.45,2021-01-24,03:24,N,nominal,1.0NRT,306,3.3,D
-24.16256,148.69292,347.2,0.54,0.42,2021-01-24,03:24,N,nominal,1.0NRT,304.4,28.6,D
-24.17233,146.67107,354.6,0.47,0.48,2021-01-24,03:24,N,nominal,1.0NRT,307.3,28.2,D
-24.1679,146.67047,345.9,0.47,0.48,2021-01-24,03:24,N,nominal,1.0NRT,307.7,28.2,D
-21.69007,148.86713,339.9,0.5,0.41,2021-01-24,03:24,N,low,1.0NRT,310.2,5.8,D
-24.16841,146.66585,339.6,0.47,0.48,2021-01-24,03:24,N,nominal,1.0NRT,304.6,18.8,D
-24.16398,146.66524,350.4,0.47,0.48,2021-01-24,03:24,N,nominal,1.0NRT,301.4,7.7,D
-24.165,146.65594,342.5,0.47,0.48,2021-01-24,03:24,N,nominal,1.0NRT,303.2,9.7,D
-24.16006,146.65997,333.8,0.47,0.48,2021-01-24,03:24,N,nominal,1.0NRT,301.6,7.7,D
-23.7661,148.40131,340.9,0.55,0.43,2021-01-24,03:24,N,nominal,1.0NRT,308.3,13.4,D
-23.23142,149.86882,367,0.46,0.39,2021-01-24,03:24,N,high,1.0NRT,304.5,16.6,D
-23.23083,149.87335,331.4,0.46,0.39,2021-01-24,03:24,N,low,1.0NRT,302.5,8.8,D
-22.87566,149.67137,343.1,0.47,0.4,2021-01-24,03:24,N,nominal,1.0NRT,307.4,29.6,D
-22.87625,149.66678,352.5,0.47,0.4,2021-01-24,03:24,N,low,1.0NRT,313.3,29.6,D
-22.87258,149.66626,352.6,0.47,0.4,2021-01-24,03:24,N,low,1.0NRT,311.2,54.9,D
-22.87663,149.66843,353,0.47,0.4,2021-01-24,03:24,N,nominal,1.0NRT,314.9,43.8,D
-22.87724,149.66386,345.6,0.47,0.4,2021-01-24,03:24,N,nominal,1.0NRT,304.5,37.5,D
-22.87297,149.66791,347.9,0.47,0.4,2021-01-24,03:24,N,nominal,1.0NRT,307.9,43.8,D
-22.87358,149.66333,347.6,0.47,0.4,2021-01-24,03:24,N,nominal,1.0NRT,313.7,37.5,D
-22.8681,149.67651,333.1,0.47,0.39,2021-01-24,03:24,N,low,1.0NRT,301.3,59.4,D
-22.86749,149.68109,367,0.47,0.39,2021-01-24,03:24,N,low,1.0NRT,328.4,59.4,D
-23.19274,146.61858,367,0.46,0.47,2021-01-24,03:24,N,high,1.0NRT,308,13.9,D
-21.50838,148.90959,338.8,0.49,0.4,2021-01-24,03:24,N,nominal,1.0NRT,301.5,5.9,D
-21.52213,148.92133,332.2,0.49,0.4,2021-01-24,03:24,N,nominal,1.0NRT,300.7,10,D
