latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-28.44862,147.38095,345.8,0.64,0.72,2021-01-30,04:48,N,nominal,1.0NRT,291.1,7.1,D
-27.99666,148.14243,337.7,0.73,0.76,2021-01-30,04:48,N,nominal,1.0NRT,294.8,13.2,D
-41.13426,146.8499,329,0.58,0.52,2021-01-30,04:48,N,nominal,1.0NRT,300.1,7.2,D
-33.00552,137.58194,337,0.46,0.39,2021-01-30,04:48,N,nominal,1.0NRT,300.4,2.8,D
-22.9088,146.31625,354.8,0.76,0.77,2021-01-30,04:54,N,nominal,1.0NRT,294,14.8,D
-23.55397,146.46092,351.1,0.74,0.76,2021-01-30,04:54,N,nominal,1.0NRT,292.5,10.6,D
-23.96057,145.99864,342.1,0.69,0.74,2021-01-30,04:54,N,nominal,1.0NRT,289.8,6.6,D
-17.899,138.29247,336.1,0.62,0.54,2021-01-30,04:54,N,nominal,1.0NRT,301.5,5,D
-23.55143,146.46072,349,0.74,0.76,2021-01-30,04:54,N,nominal,1.0NRT,291.1,12.8,D
-18.51179,134.92842,342.8,0.56,0.43,2021-01-30,04:54,N,nominal,1.0NRT,301.4,19.5,D
-20.58158,119.45862,335.9,0.44,0.62,2021-01-30,04:54,N,nominal,1.0NRT,272.5,5.2,D
-18.50887,134.9308,347,0.56,0.43,2021-01-30,04:54,N,nominal,1.0NRT,303,16.9,D
-22.9108,146.30861,347,0.75,0.77,2021-01-30,04:54,N,nominal,1.0NRT,293.7,14.8,D
-20.92113,116.94945,367,0.48,0.65,2021-01-30,06:36,N,high,1.0NRT,299.7,33.2,D
-37.20791,174.72386,299.6,0.44,0.46,2021-01-30,12:48,N,nominal,1.0NRT,285.5,1.6,N
-37.17461,174.87729,298,0.43,0.46,2021-01-30,12:48,N,nominal,1.0NRT,283.7,0.6,N
-37.20374,174.72545,303.1,0.44,0.46,2021-01-30,12:48,N,nominal,1.0NRT,286.8,2.1,N
-37.20263,174.72046,323.3,0.44,0.46,2021-01-30,12:48,N,nominal,1.0NRT,285.1,3.1,N
-43.11127,172.71269,317.1,0.41,0.45,2021-01-30,12:48,N,nominal,1.0NRT,281.8,1.8,N
-46.26933,168.18497,312.6,0.54,0.51,2021-01-30,12:48,N,nominal,1.0NRT,279.9,2.3,N
-46.27017,168.18568,306.4,0.54,0.5,2021-01-30,12:48,N,nominal,1.0NRT,279.5,1.1,N
-19.6193,146.88219,303.7,0.73,0.76,2021-01-30,14:24,N,nominal,1.0NRT,289.7,1.1,N
-31.50217,146.69403,303.6,0.41,0.6,2021-01-30,14:24,N,nominal,1.0NRT,290.3,1.2,N
-31.49672,146.69609,314.7,0.41,0.6,2021-01-30,14:24,N,nominal,1.0NRT,290.6,1.2,N
-31.49562,146.69182,322.4,0.41,0.6,2021-01-30,14:24,N,nominal,1.0NRT,290.5,3.8,N
-31.4,151.50349,296.9,0.44,0.46,2021-01-30,14:24,N,nominal,1.0NRT,286.3,0.8,N
-31.39478,151.50017,300.1,0.44,0.46,2021-01-30,14:24,N,nominal,1.0NRT,286.1,1.2,N
-30.38763,151.29787,298.6,0.48,0.48,2021-01-30,14:24,N,nominal,1.0NRT,287.8,0.6,N
-29.78485,149.28387,309.5,0.32,0.54,2021-01-30,14:24,N,nominal,1.0NRT,290.6,0.6,N
-29.78407,149.28058,301.4,0.32,0.54,2021-01-30,14:24,N,nominal,1.0NRT,291,0.6,N
-29.78707,149.28252,307.8,0.32,0.55,2021-01-30,14:24,N,nominal,1.0NRT,290.2,1,N
-28.34685,147.40837,321.6,0.44,0.62,2021-01-30,14:24,N,nominal,1.0NRT,292.9,2.1,N
-28.34782,147.4106,314.5,0.44,0.62,2021-01-30,14:24,N,nominal,1.0NRT,292.4,1.4,N
-28.3467,147.40608,306.7,0.44,0.62,2021-01-30,14:24,N,nominal,1.0NRT,292.3,1.8,N
-28.23795,148.50563,307.4,0.38,0.59,2021-01-30,14:24,N,nominal,1.0NRT,292.5,1,N
-28.58306,150.55341,306.2,0.57,0.52,2021-01-30,14:24,N,nominal,1.0NRT,292,1.1,N
-27.99198,148.13965,310.2,0.41,0.6,2021-01-30,14:24,N,nominal,1.0NRT,293.1,1.1,N
-27.40333,148.94037,313.3,0.38,0.58,2021-01-30,14:24,N,nominal,1.0NRT,292.8,1.1,N
-27.4024,148.93652,313.3,0.38,0.58,2021-01-30,14:24,N,nominal,1.0NRT,292.7,1.1,N
-27.40106,148.93593,306.2,0.38,0.59,2021-01-30,14:24,N,nominal,1.0NRT,292.7,1.3,N
-27.40197,148.9398,321.9,0.38,0.59,2021-01-30,14:24,N,nominal,1.0NRT,292.7,1.3,N
-27.65114,150.23434,303.4,0.63,0.54,2021-01-30,14:24,N,nominal,1.0NRT,291.8,0.7,N
-27.32349,148.82622,309.5,0.38,0.59,2021-01-30,14:24,N,nominal,1.0NRT,292.7,1,N
-27.64621,150.23581,310.5,0.63,0.54,2021-01-30,14:24,N,nominal,1.0NRT,292.4,2.5,N
-27.31812,148.82784,309.9,0.38,0.59,2021-01-30,14:24,N,nominal,1.0NRT,292.7,1.3,N
-27.64765,150.24213,325.4,0.63,0.54,2021-01-30,14:24,N,nominal,1.0NRT,292.7,2.4,N
-27.31905,148.83174,327.2,0.38,0.59,2021-01-30,14:24,N,nominal,1.0NRT,293.1,1.3,N
-27.64417,150.24992,314.4,0.62,0.54,2021-01-30,14:24,N,nominal,1.0NRT,292,2.4,N
-27.64273,150.24361,307.1,0.63,0.54,2021-01-30,14:24,N,nominal,1.0NRT,292.3,2.4,N
-27.31368,148.8334,316,0.38,0.59,2021-01-30,14:24,N,nominal,1.0NRT,293,1.3,N
-27.31275,148.8295,306.9,0.38,0.59,2021-01-30,14:24,N,nominal,1.0NRT,292.9,1.3,N
-27.39897,149.92349,301.6,0.33,0.55,2021-01-30,14:24,N,nominal,1.0NRT,290.4,0.6,N
-27.39821,149.92014,301.9,0.33,0.55,2021-01-30,14:24,N,nominal,1.0NRT,290.8,0.5,N
-27.56944,150.84494,329.2,0.58,0.52,2021-01-30,14:24,N,nominal,1.0NRT,291.4,4.7,N
-27.56468,150.84636,336.6,0.58,0.52,2021-01-30,14:24,N,nominal,1.0NRT,291.5,6.7,N
-27.2728,150.38026,312.1,0.63,0.54,2021-01-30,14:24,N,nominal,1.0NRT,291.2,1.9,N
-26.73686,150.79451,301.8,0.61,0.53,2021-01-30,14:24,N,nominal,1.0NRT,289.8,0.7,N
-26.09549,148.34024,336.4,0.44,0.62,2021-01-30,14:24,N,nominal,1.0NRT,283.2,3.9,N
-26.0968,148.39557,320,0.43,0.62,2021-01-30,14:24,N,nominal,1.0NRT,287,3.1,N
-25.5829,146.43231,336.2,0.58,0.7,2021-01-30,14:24,N,nominal,1.0NRT,292.1,8,N
-25.58447,146.43694,304.8,0.58,0.7,2021-01-30,14:24,N,nominal,1.0NRT,290.4,3.4,N
-25.583,146.43114,334,0.58,0.7,2021-01-30,14:24,N,nominal,1.0NRT,292,3.4,N
-26.55879,152.09669,323.8,0.51,0.5,2021-01-30,14:24,N,nominal,1.0NRT,283.3,2.3,N
-26.45914,152.64008,300.9,0.48,0.48,2021-01-30,14:24,N,nominal,1.0NRT,288.6,0.5,N
-26.21742,151.67966,302.9,0.55,0.51,2021-01-30,14:24,N,nominal,1.0NRT,288.6,0.9,N
-26.21616,151.67383,301.5,0.55,0.51,2021-01-30,14:24,N,nominal,1.0NRT,288.5,1.1,N
-26.26233,152.42111,307.4,0.5,0.49,2021-01-30,14:24,N,nominal,1.0NRT,287.5,2.1,N
-25.5553,152.46965,315.4,0.51,0.49,2021-01-30,14:24,N,nominal,1.0NRT,289.9,2.2,N
-23.61504,146.5952,317.1,0.63,0.72,2021-01-30,14:24,N,nominal,1.0NRT,287.7,2.1,N
-24.55576,151.02182,299.8,0.33,0.55,2021-01-30,14:24,N,nominal,1.0NRT,288.6,0.3,N
-24.74949,152.0275,354.7,0.56,0.52,2021-01-30,14:24,N,nominal,1.0NRT,293,14.5,N
-24.61663,151.82298,305.1,0.58,0.52,2021-01-30,14:24,N,nominal,1.0NRT,290.4,1.3,N
-23.28761,147.78546,303.8,0.54,0.68,2021-01-30,14:24,N,nominal,1.0NRT,290.9,1.3,N
-23.28621,147.78859,304.3,0.54,0.68,2021-01-30,14:24,N,nominal,1.0NRT,290.7,1.2,N
-23.76717,150.03708,299.2,0.39,0.59,2021-01-30,14:24,N,nominal,1.0NRT,286.1,0.8,N
-23.02961,147.48769,304.2,0.57,0.69,2021-01-30,14:24,N,nominal,1.0NRT,289.9,1,N
-23.02824,147.48219,304.5,0.57,0.69,2021-01-30,14:24,N,nominal,1.0NRT,290.1,1.5,N
-23.02193,147.48413,315.8,0.57,0.69,2021-01-30,14:24,N,nominal,1.0NRT,289.8,2.1,N
-23.02232,147.48347,319.1,0.57,0.69,2021-01-30,14:24,N,nominal,1.0NRT,290,2.9,N
-23.86864,151.29045,306,0.32,0.55,2021-01-30,14:24,N,nominal,1.0NRT,291.2,0.9,N
-23.82816,151.15419,303.2,0.33,0.55,2021-01-30,14:24,N,nominal,1.0NRT,290.8,0.9,N
-23.82746,151.15096,309.2,0.33,0.55,2021-01-30,14:24,N,nominal,1.0NRT,291,0.9,N
-23.77608,151.2094,306.2,0.33,0.55,2021-01-30,14:24,N,nominal,1.0NRT,289.6,1.3,N
-23.77343,151.20718,304.1,0.33,0.55,2021-01-30,14:24,N,nominal,1.0NRT,290,1.2,N
-23.77126,151.19714,304.8,0.33,0.55,2021-01-30,14:24,N,nominal,1.0NRT,290.1,1.4,N
-22.72665,147.63448,310,0.57,0.69,2021-01-30,14:24,N,nominal,1.0NRT,290,1.5,N
-22.72606,147.63603,304.3,0.57,0.69,2021-01-30,14:24,N,nominal,1.0NRT,289.5,2.1,N
-23.22251,149.85913,303.4,0.41,0.61,2021-01-30,14:24,N,nominal,1.0NRT,287.9,0.7,N
-23.11285,150.44063,302.1,0.38,0.59,2021-01-30,14:24,N,nominal,1.0NRT,285.4,0.9,N
-23.12194,150.65623,320.7,0.37,0.58,2021-01-30,14:24,N,nominal,1.0NRT,288.2,1,N
-21.8342,148.01944,302.4,0.56,0.69,2021-01-30,14:24,N,nominal,1.0NRT,289.5,0.4,N
-21.42827,147.17,306,0.65,0.73,2021-01-30,14:24,N,nominal,1.0NRT,289.7,0.8,N
-21.4266,147.16946,305.8,0.65,0.73,2021-01-30,14:24,N,nominal,1.0NRT,290,1.2,N
-21.3539,148.50703,311,0.54,0.68,2021-01-30,14:24,N,nominal,1.0NRT,289.5,2.1,N
-21.00327,149.04935,302.5,0.51,0.66,2021-01-30,14:24,N,nominal,1.0NRT,287.6,0.6,N
-21.00465,149.0497,303.9,0.51,0.66,2021-01-30,14:24,N,nominal,1.0NRT,287.8,0.7,N
-22.25373,166.44446,301.9,0.39,0.44,2021-01-30,14:24,N,nominal,1.0NRT,291.4,1.2,N
-22.0457,166.25436,318.2,0.38,0.43,2021-01-30,14:24,N,nominal,1.0NRT,291.2,1.7,N
-22.04617,166.25812,323.9,0.38,0.43,2021-01-30,14:24,N,nominal,1.0NRT,291.1,1.7,N
-21.02091,164.68547,304.2,0.46,0.39,2021-01-30,14:24,N,nominal,1.0NRT,283.8,1.9,N
-21.01726,164.686,307.4,0.46,0.39,2021-01-30,14:24,N,nominal,1.0NRT,285.4,1.2,N
-21.01663,164.68147,305.7,0.46,0.39,2021-01-30,14:24,N,nominal,1.0NRT,285,1.2,N
-34.45926,150.88487,347.6,0.42,0.45,2021-01-30,14:30,N,nominal,1.0NRT,291.3,2.5,N
-34.45731,150.87584,313.3,0.42,0.45,2021-01-30,14:30,N,nominal,1.0NRT,289.5,1.3,N
-34.4624,150.87907,301.7,0.42,0.45,2021-01-30,14:30,N,nominal,1.0NRT,289.3,2.5,N
-34.46338,150.88361,303,0.42,0.45,2021-01-30,14:30,N,nominal,1.0NRT,289.3,2.5,N
-34.46435,150.88809,315.9,0.42,0.45,2021-01-30,14:30,N,nominal,1.0NRT,289.6,1.5,N
-34.46532,150.89261,302.3,0.42,0.45,2021-01-30,14:30,N,nominal,1.0NRT,290.1,1.5,N
-40.85055,145.38155,311.8,0.56,0.52,2021-01-30,14:30,N,nominal,1.0NRT,287.3,2.9,N
-34.24923,150.57826,304.1,0.44,0.46,2021-01-30,14:30,N,nominal,1.0NRT,289.1,0.8,N
-34.24755,150.58214,299.9,0.44,0.46,2021-01-30,14:30,N,nominal,1.0NRT,289.1,0.6,N
-34.45319,150.87715,311.2,0.42,0.45,2021-01-30,14:30,N,nominal,1.0NRT,290.5,1.3,N
-21.5043,148.58957,299.3,0.57,0.69,2021-01-30,16:06,N,nominal,1.0NRT,288.5,1.7,N
-21.42679,147.17207,309.3,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,290.8,1.1,N
-21.43234,147.16684,302.4,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,290.6,1.8,N
-21.42821,147.16628,303.6,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,290.6,1,N
-21.4286,147.1709,314,0.47,0.64,2021-01-30,16:06,N,nominal,1.0NRT,291,1,N
-21.50673,145.22951,309.6,0.35,0.57,2021-01-30,16:06,N,nominal,1.0NRT,292.6,1,N
-22.72586,147.63271,306.3,0.51,0.66,2021-01-30,16:06,N,nominal,1.0NRT,290,2.1,N
-22.73,147.63231,307,0.51,0.66,2021-01-30,16:06,N,nominal,1.0NRT,289.7,1.5,N
-23.02209,147.48827,308.8,0.51,0.66,2021-01-30,16:06,N,nominal,1.0NRT,290.1,0.9,N
-23.02829,147.48776,308.7,0.51,0.66,2021-01-30,16:06,N,nominal,1.0NRT,289.9,1.1,N
-22.92668,146.25363,303.3,0.42,0.61,2021-01-30,16:06,N,nominal,1.0NRT,290.2,0.4,N
-23.02703,147.487,313.9,0.51,0.66,2021-01-30,16:06,N,nominal,1.0NRT,290.2,1.9,N
-23.61444,146.59811,321.9,0.45,0.63,2021-01-30,16:06,N,nominal,1.0NRT,290.2,2,N
-23.58326,145.26891,310.4,0.37,0.58,2021-01-30,16:06,N,nominal,1.0NRT,291.2,1,N
-25.57722,146.43405,307.2,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,290.1,1.1,N
-25.58319,146.4335,330.5,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,291.9,5.6,N
-25.58358,146.43829,315.7,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,290.4,2.9,N
-25.57938,146.4332,321.4,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,290.8,1.8,N
-25.57974,146.43799,313.9,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,290.5,1.8,N
-25.58536,146.43263,313.1,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,290.3,1.8,N
-25.58571,146.43739,313.9,0.46,0.64,2021-01-30,16:06,N,nominal,1.0NRT,290.4,1.8,N
-26.0943,148.34116,326.5,0.61,0.71,2021-01-30,16:06,N,nominal,1.0NRT,287.4,3.6,N
-26.09682,148.34235,326.1,0.61,0.71,2021-01-30,16:06,N,nominal,1.0NRT,287.1,5.5,N
-27.31709,148.82956,309.6,0.67,0.73,2021-01-30,16:06,N,nominal,1.0NRT,289.9,2.4,N
-27.31623,148.83121,311.4,0.67,0.73,2021-01-30,16:06,N,nominal,1.0NRT,289.5,2.4,N
-17.18902,145.49872,299.3,0.32,0.55,2021-01-30,16:06,N,nominal,1.0NRT,287.6,0.2,N
-18.84326,145.20441,306.5,0.32,0.55,2021-01-30,16:06,N,nominal,1.0NRT,290.7,0.8,N
-19.61774,146.88341,307.9,0.43,0.62,2021-01-30,16:06,N,nominal,1.0NRT,291.1,0.9,N
-19.61932,146.88577,306.7,0.43,0.62,2021-01-30,16:06,N,nominal,1.0NRT,291.2,1.3,N
-20.13306,139.8334,339.5,0.48,0.4,2021-01-30,16:06,N,nominal,1.0NRT,291.6,8.1,N
