latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-26.21234,151.67371,305.3,0.53,0.67,2021-01-31,14:06,N,nominal,1.0NRT,285.4,0.9,N
-29.78418,149.27956,300.9,0.59,0.7,2021-01-31,14:06,N,nominal,1.0NRT,288.5,1.5,N
-25.15736,151.48553,299.3,0.57,0.69,2021-01-31,14:06,N,nominal,1.0NRT,286.1,0.8,N
-23.86757,151.28842,297,0.62,0.72,2021-01-31,14:06,N,nominal,1.0NRT,286.2,3.3,N
-23.75661,151.18709,303.2,0.63,0.72,2021-01-31,14:06,N,nominal,1.0NRT,288.9,3.9,N
-21.01764,164.68372,308.4,0.4,0.37,2021-01-31,14:06,N,nominal,1.0NRT,288.6,1.2,N
-25.15748,151.48433,299.1,0.57,0.69,2021-01-31,14:06,N,nominal,1.0NRT,286,0.8,N
-27.98638,147.82693,305.8,0.78,0.78,2021-01-31,14:06,N,nominal,1.0NRT,288.2,1.3,N
-27.9851,147.82347,306.3,0.78,0.78,2021-01-31,14:06,N,nominal,1.0NRT,288.5,1.8,N
-27.99488,148.12833,327.4,0.75,0.77,2021-01-31,14:06,N,nominal,1.0NRT,288.7,3.5,N
-27.98795,148.13094,315.7,0.75,0.77,2021-01-31,14:06,N,nominal,1.0NRT,288.8,3.5,N
-27.99911,148.12473,315.3,0.75,0.77,2021-01-31,14:06,N,nominal,1.0NRT,288.6,1.9,N
-27.99218,148.1274,326.8,0.75,0.77,2021-01-31,14:06,N,nominal,1.0NRT,288.8,3.3,N
-27.98525,148.13004,302.9,0.75,0.77,2021-01-31,14:06,N,nominal,1.0NRT,288.5,3.3,N
-34.45812,150.88377,340.4,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,288.5,2.1,N
-34.46481,150.89288,303.9,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,289.4,1.7,N
-34.46379,150.88889,306.8,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,288.4,1.5,N
-34.46277,150.88486,309.7,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,288,1.5,N
-34.46072,150.87677,300.3,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,287.7,1.7,N
-34.46175,150.88081,328.6,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,289,1.7,N
-34.45752,150.88684,309.3,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,287.8,1.5,N
-34.45649,150.8828,319.1,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,287.6,1.7,N
-34.45546,150.87877,303.1,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,286.3,1.7,N
-34.45443,150.87474,298.3,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,286.7,1.8,N
-37.2069,174.72394,334.2,0.45,0.63,2021-01-31,14:06,N,nominal,1.0NRT,287.5,3,N
-37.20094,174.72429,319.7,0.45,0.63,2021-01-31,14:06,N,nominal,1.0NRT,286.5,3,N
-31.08452,151.407,300.3,0.42,0.61,2021-01-31,14:06,N,nominal,1.0NRT,286.3,0.7,N
-29.78587,149.28571,300.1,0.59,0.7,2021-01-31,14:06,N,nominal,1.0NRT,287.9,0.8,N
-34.46652,150.89384,306.4,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,289.6,0.9,N
-34.46547,150.88985,302.9,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,288.3,1.8,N
-34.46233,150.87779,298.7,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,287.6,1.2,N
-34.46339,150.88184,322.2,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,288.1,1.2,N
-34.45917,150.8878,301.9,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,287.9,1,N
-34.45707,150.87978,303.8,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,287,2.1,N
-34.45602,150.87575,308.9,0.37,0.58,2021-01-31,14:06,N,nominal,1.0NRT,287.5,0.8,N
-37.83225,144.78668,299.5,0.62,0.71,2021-01-31,14:12,N,nominal,1.0NRT,286.4,0.6,N
-43.11098,172.71432,296.5,0.39,0.59,2021-01-31,14:12,N,nominal,1.0NRT,280.8,0.4,N
-41.13388,146.84698,308.5,0.4,0.6,2021-01-31,14:12,N,nominal,1.0NRT,285.1,1.6,N
-41.13521,146.85167,300.2,0.4,0.6,2021-01-31,14:12,N,nominal,1.0NRT,284,1.4,N
-40.85122,145.38065,297.3,0.48,0.64,2021-01-31,14:12,N,nominal,1.0NRT,285.8,2.4,N
-40.85197,145.38083,297.4,0.47,0.64,2021-01-31,14:12,N,nominal,1.0NRT,285.6,1.1,N
-17.67807,145.27069,301.2,0.49,0.4,2021-01-31,15:42,N,nominal,1.0NRT,289.2,0.6,N
-16.38161,135.04988,317.8,0.48,0.48,2021-01-31,15:42,N,nominal,1.0NRT,292.3,2.1,N
-16.38244,135.05432,315.4,0.48,0.48,2021-01-31,15:42,N,nominal,1.0NRT,292.4,2.1,N
-16.37635,135.04636,309.3,0.48,0.48,2021-01-31,15:42,N,nominal,1.0NRT,292.1,1.6,N
-16.3755,135.04179,316.9,0.48,0.48,2021-01-31,15:42,N,nominal,1.0NRT,292,1.6,N
-16.37803,135.05525,331.5,0.48,0.48,2021-01-31,15:42,N,nominal,1.0NRT,292.8,3.7,N
-16.37719,135.0508,326.4,0.48,0.48,2021-01-31,15:42,N,nominal,1.0NRT,292.7,3.7,N
-17.6818,145.27011,300.6,0.49,0.4,2021-01-31,15:42,N,nominal,1.0NRT,289.3,0.5,N
-22.72522,147.63802,306.2,0.51,0.5,2021-01-31,15:48,N,nominal,1.0NRT,293.5,1.6,N
-40.84935,145.38017,310.2,0.6,0.53,2021-01-31,15:48,N,nominal,1.0NRT,287.8,3.4,N
-40.84924,145.37895,305.5,0.6,0.53,2021-01-31,15:48,N,nominal,1.0NRT,287.5,2.6,N
-37.83432,144.78857,308.4,0.52,0.5,2021-01-31,15:48,N,nominal,1.0NRT,286.8,1.6,N
-37.82965,144.78917,313,0.52,0.5,2021-01-31,15:48,N,nominal,1.0NRT,287,1.6,N
-30.86271,121.49256,311.1,0.74,0.76,2021-01-31,15:48,N,nominal,1.0NRT,290.8,2.2,N
-30.86795,121.49379,314.1,0.75,0.77,2021-01-31,15:48,N,nominal,1.0NRT,290.7,2.1,N
-31.08339,151.40901,297.3,0.53,0.67,2021-01-31,15:48,N,nominal,1.0NRT,285.9,0.8,N
-29.78641,149.28482,309.1,0.39,0.59,2021-01-31,15:48,N,nominal,1.0NRT,288.9,0.8,N
-29.78159,149.28288,302.9,0.39,0.59,2021-01-31,15:48,N,nominal,1.0NRT,288.8,1.2,N
-28.34735,147.41031,307.7,0.58,0.52,2021-01-31,15:48,N,nominal,1.0NRT,294.2,2,N
-28.34511,147.41083,311.1,0.58,0.52,2021-01-31,15:48,N,nominal,1.0NRT,294.4,2.2,N
-27.9925,147.82933,304.5,0.61,0.53,2021-01-31,15:48,N,nominal,1.0NRT,292.6,1.6,N
-27.9983,148.12952,316.9,0.63,0.54,2021-01-31,15:48,N,nominal,1.0NRT,291.9,2,N
-27.99378,148.13672,307.2,0.63,0.54,2021-01-31,15:48,N,nominal,1.0NRT,291.8,2,N
-27.99321,148.1301,311.4,0.63,0.54,2021-01-31,15:48,N,nominal,1.0NRT,291.9,2,N
-27.98869,148.13731,304.9,0.63,0.54,2021-01-31,15:48,N,nominal,1.0NRT,291.8,1.8,N
-27.98754,147.82985,304.4,0.61,0.53,2021-01-31,15:48,N,nominal,1.0NRT,292.6,1.7,N
-28.00035,148.12885,306.1,0.63,0.54,2021-01-31,15:48,N,nominal,1.0NRT,291.7,0.8,N
-27.99527,148.12941,315.1,0.63,0.54,2021-01-31,15:48,N,nominal,1.0NRT,292,2.4,N
-27.99079,148.1366,311.3,0.63,0.54,2021-01-31,15:48,N,nominal,1.0NRT,292,2.6,N
-27.99018,148.12999,308.7,0.63,0.54,2021-01-31,15:48,N,nominal,1.0NRT,292,2.4,N
-27.96472,151.66225,316.2,0.52,0.67,2021-01-31,15:48,N,nominal,1.0NRT,285.6,2.1,N
-27.96788,151.66426,312,0.52,0.67,2021-01-31,15:48,N,nominal,1.0NRT,285.5,2.3,N
-27.08699,148.64748,308.6,0.33,0.56,2021-01-31,15:48,N,nominal,1.0NRT,291.1,1.9,N
-27.08727,148.65086,327.5,0.33,0.56,2021-01-31,15:48,N,nominal,1.0NRT,291.1,2.3,N
-27.08731,148.65321,304.6,0.33,0.56,2021-01-31,15:48,N,nominal,1.0NRT,290.8,1.3,N
-27.087,148.64983,329,0.33,0.56,2021-01-31,15:48,N,nominal,1.0NRT,291.6,1.3,N
-27.08179,148.65038,313.7,0.33,0.56,2021-01-31,15:48,N,nominal,1.0NRT,291,0.8,N
-25.36508,140.94199,296.9,0.4,0.37,2021-01-31,15:48,N,nominal,1.0NRT,286.4,1.4,N
-25.22522,151.45053,299.7,0.47,0.64,2021-01-31,15:48,N,nominal,1.0NRT,287.5,0.8,N
-25.22466,151.45116,300.5,0.47,0.64,2021-01-31,15:48,N,nominal,1.0NRT,287.8,0.9,N
-24.62168,149.78972,304.8,0.37,0.58,2021-01-31,15:48,N,nominal,1.0NRT,289.3,1.4,N
-24.7128,151.05701,298.8,0.44,0.63,2021-01-31,15:48,N,nominal,1.0NRT,287.9,0.7,N
-23.08641,140.5775,295.4,0.39,0.36,2021-01-31,15:48,N,nominal,1.0NRT,285.4,3.1,N
-23.82802,151.15521,305.7,0.44,0.62,2021-01-31,15:48,N,nominal,1.0NRT,291.2,1,N
-23.82765,151.15056,305.6,0.44,0.62,2021-01-31,15:48,N,nominal,1.0NRT,290.6,1,N
-23.86407,151.2896,305.2,0.45,0.63,2021-01-31,15:48,N,nominal,1.0NRT,292.2,1.6,N
-23.82838,151.15193,308.5,0.44,0.62,2021-01-31,15:48,N,nominal,1.0NRT,290.9,1.7,N
-23.68316,149.91435,303.3,0.37,0.58,2021-01-31,15:48,N,nominal,1.0NRT,289.9,0.4,N
-23.77434,151.21152,303.7,0.44,0.63,2021-01-31,15:48,N,nominal,1.0NRT,290,3.1,N
-22.93516,146.28854,304.8,0.43,0.46,2021-01-31,15:48,N,nominal,1.0NRT,293.5,0.5,N
-22.91249,146.30692,305.4,0.43,0.46,2021-01-31,15:48,N,nominal,1.0NRT,293.8,0.6,N
-22.90889,146.27705,304.3,0.43,0.46,2021-01-31,15:48,N,nominal,1.0NRT,293.8,0.8,N
-22.90466,146.27773,306.8,0.43,0.46,2021-01-31,15:48,N,nominal,1.0NRT,294.1,0.8,N
-21.97479,140.49413,327.3,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,298.4,1.8,N
-21.97421,140.49039,321.9,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,298.2,1.8,N
-21.97088,140.491,314.8,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,297.9,1.6,N
-21.97146,140.49472,331.9,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,298.9,1.6,N
-21.96562,140.45741,321.7,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,297.8,2.7,N
-21.9623,140.45802,338.2,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,299.2,2.7,N
-21.93861,140.48149,314.1,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,297.4,0.9,N
-21.93802,140.47775,333.2,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,298.2,2.7,N
-21.92944,140.44479,319.2,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,298,2,N
-21.93703,140.49327,334.2,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,299,3.1,N
-21.93645,140.48955,325.9,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,298,3.1,N
-21.92611,140.44539,312.1,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,298.2,2,N
-21.9267,140.44913,339.1,0.38,0.36,2021-01-31,15:48,N,nominal,1.0NRT,298.8,2,N
-22.77814,147.12665,304,0.48,0.48,2021-01-31,15:48,N,nominal,1.0NRT,293.3,1.1,N
-22.77367,147.12726,313.4,0.48,0.48,2021-01-31,15:48,N,nominal,1.0NRT,293.6,1.1,N
-22.72926,147.63228,327.2,0.51,0.5,2021-01-31,15:48,N,nominal,1.0NRT,294,1.6,N
-22.72579,147.64311,304.6,0.51,0.5,2021-01-31,15:48,N,nominal,1.0NRT,293.2,1.1,N
-22.72465,147.63289,305.9,0.51,0.5,2021-01-31,15:48,N,nominal,1.0NRT,294.3,1.6,N
-22.81036,149.71919,301.2,0.35,0.57,2021-01-31,15:48,N,nominal,1.0NRT,290.6,0.6,N
-22.81004,149.71588,300.8,0.35,0.57,2021-01-31,15:48,N,nominal,1.0NRT,290.5,0.6,N
-21.39324,141.1273,308.1,0.39,0.36,2021-01-31,15:48,N,nominal,1.0NRT,297.2,0.5,N
-20.73558,139.47614,332.5,0.39,0.37,2021-01-31,15:48,N,nominal,1.0NRT,300.9,7.3,N
-21.83221,148.02206,305.4,0.53,0.5,2021-01-31,15:48,N,nominal,1.0NRT,292.9,0.7,N
-21.83028,148.02356,303.3,0.53,0.5,2021-01-31,15:48,N,nominal,1.0NRT,292.6,0.9,N
-21.42787,147.16798,306.9,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,292.4,0.9,N
-21.42735,147.16345,324.4,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,293.3,4,N
-21.42346,147.16858,309.1,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,292.9,1.7,N
-21.42295,147.16405,318.9,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,293.2,1.3,N
-21.42244,147.15952,305.7,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,292.9,1.3,N
-21.41855,147.16464,304,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,293.1,1.3,N
-21.42835,147.16629,312.1,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,292.8,1.5,N
-21.42781,147.16177,318.1,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,293.2,2.6,N
-21.42395,147.16687,313,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,293.1,2.4,N
-21.42341,147.16235,320.5,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,293.5,2,N
-21.41901,147.16295,308.2,0.46,0.47,2021-01-31,15:48,N,nominal,1.0NRT,292.9,2,N
-21.16888,147.34752,304.7,0.47,0.48,2021-01-31,15:48,N,nominal,1.0NRT,292.7,0.9,N
-21.1074,148.03497,305.4,0.52,0.5,2021-01-31,15:48,N,nominal,1.0NRT,291.7,0.8,N
-21.10519,148.03796,305.7,0.52,0.5,2021-01-31,15:48,N,nominal,1.0NRT,291.9,1.1,N
-20.55643,146.37784,310.4,0.4,0.45,2021-01-31,15:48,N,nominal,1.0NRT,292.8,0.8,N
-20.55593,146.37389,304.5,0.4,0.45,2021-01-31,15:48,N,nominal,1.0NRT,292.9,0.8,N
-20.52917,147.78531,308.1,0.49,0.49,2021-01-31,15:48,N,nominal,1.0NRT,292,2.9,N
-20.53275,147.78777,317.9,0.49,0.49,2021-01-31,15:48,N,nominal,1.0NRT,292.8,3.2,N
-20.19491,147.50427,303.4,0.47,0.48,2021-01-31,15:48,N,nominal,1.0NRT,292.2,1,N
-34.53542,118.55516,312.8,0.43,0.46,2021-01-31,17:30,N,nominal,1.0NRT,285.2,1.5,N
-21.69582,115.00223,313,0.38,0.36,2021-01-31,17:30,N,nominal,1.0NRT,290.4,1.7,N
-30.866,121.49666,312.9,0.57,0.52,2021-01-31,17:30,N,nominal,1.0NRT,282.5,2,N
-30.86738,121.48877,301.8,0.57,0.52,2021-01-31,17:30,N,nominal,1.0NRT,286,0.6,N
-30.86791,121.49496,316.8,0.57,0.52,2021-01-31,17:30,N,nominal,1.0NRT,283.5,1.7,N
-31.54847,119.94869,317.3,0.47,0.48,2021-01-31,17:30,N,nominal,1.0NRT,291.5,2.1,N
-34.53114,118.55579,329.6,0.43,0.46,2021-01-31,17:30,N,nominal,1.0NRT,287.2,2.6,N
