latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-22.88956,146.32581,312.4,0.35,0.57,2021-01-29,1442,N,nominal,2.0NRT,290.6,1,N
-22.8903,146.32915,312,0.35,0.57,2021-01-29,1442,N,nominal,2.0NRT,290.2,1,N
-22.88347,146.27304,307,0.35,0.57,2021-01-29,1442,N,nominal,2.0NRT,290.6,0.8,N
-22.89398,146.29588,305.4,0.35,0.57,2021-01-29,1442,N,nominal,2.0NRT,290.4,0.6,N
-22.89845,146.29121,304.8,0.35,0.57,2021-01-29,1442,N,nominal,2.0NRT,290.1,1.7,N
-22.92143,146.27048,308.4,0.35,0.57,2021-01-29,1442,N,nominal,2.0NRT,290.2,1.2,N
-22.92677,146.27518,304.3,0.35,0.57,2021-01-29,1442,N,nominal,2.0NRT,290,1,N
-24.16408,151.12537,317.5,0.52,0.42,2021-01-29,1442,N,nominal,2.0NRT,292,1.7,N
-23.61227,146.59634,341.6,0.33,0.55,2021-01-29,1442,N,nominal,2.0NRT,291.4,2.9,N
-23.61297,146.59952,332.7,0.33,0.55,2021-01-29,1442,N,nominal,2.0NRT,290.5,2.9,N
-23.61088,146.58994,318.9,0.33,0.55,2021-01-29,1442,N,nominal,2.0NRT,290.7,3,N
-23.61591,146.58859,323.3,0.33,0.55,2021-01-29,1442,N,nominal,2.0NRT,291.5,3,N
-23.61661,146.59178,334.6,0.33,0.55,2021-01-29,1442,N,nominal,2.0NRT,292,3,N
-23.6173,146.595,341.7,0.33,0.55,2021-01-29,1442,N,nominal,2.0NRT,291.5,2.9,N
-23.618,146.59819,306.5,0.33,0.55,2021-01-29,1442,N,nominal,2.0NRT,290,2.9,N
-24.71147,151.05838,300.4,0.52,0.41,2021-01-29,1442,N,nominal,2.0NRT,289.4,1.2,N
-22.51319,141.03967,297.6,0.74,0.76,2021-01-29,1442,N,nominal,2.0NRT,285.4,7.4,N
-22.51461,141.03391,296.8,0.74,0.76,2021-01-29,1442,N,nominal,2.0NRT,284.2,3,N
-22.51651,141.04114,295.3,0.74,0.76,2021-01-29,1442,N,nominal,2.0NRT,283.6,3,N
-22.51199,140.99527,296,0.74,0.76,2021-01-29,1442,N,nominal,2.0NRT,284.5,7.3,N
-22.51396,141.00276,296.4,0.74,0.76,2021-01-29,1442,N,nominal,2.0NRT,285.2,5.2,N
-22.62451,140.84639,295.6,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,282.9,10.8,N
-22.62644,140.85394,295.3,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,283,6.8,N
-22.62835,140.86142,297.3,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,285.2,6.8,N
-22.63025,140.86888,298,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,285.3,9.8,N
-22.61932,140.84496,296,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,284.6,11.4,N
-22.62327,140.86006,296.3,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,284.3,3.3,N
-22.62522,140.86751,297.1,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,285.2,3.3,N
-22.63025,140.85779,296.2,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,284,3.3,N
-22.63219,140.86523,297.3,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,284.6,3.3,N
-22.63414,140.87268,297.1,0.75,0.77,2021-01-29,1442,N,nominal,2.0NRT,284.4,7.8,N
-22.91077,141.72147,296.6,0.66,0.73,2021-01-29,1442,N,nominal,2.0NRT,283.8,8.1,N
-23.76374,145.21423,306.7,0.39,0.59,2021-01-29,1442,N,nominal,2.0NRT,291.1,1,N
-25.14688,151.97452,307.1,0.46,0.39,2021-01-29,1442,N,nominal,2.0NRT,291,0.9,N
-25.55352,152.53557,305.6,0.43,0.38,2021-01-29,1442,N,nominal,2.0NRT,290.3,0.6,N
-25.56763,152.31181,299.6,0.44,0.39,2021-01-29,1442,N,nominal,2.0NRT,288.8,1.1,N
-23.4806,142.09775,296.3,0.61,0.71,2021-01-29,1442,N,nominal,2.0NRT,285.4,6.5,N
-23.48209,142.10379,296.6,0.61,0.71,2021-01-29,1442,N,nominal,2.0NRT,286,4.3,N
-23.48357,142.10977,296,0.61,0.71,2021-01-29,1442,N,nominal,2.0NRT,285.7,4.3,N
-23.48504,142.11574,295.1,0.61,0.71,2021-01-29,1442,N,nominal,2.0NRT,284.9,3.3,N
-23.48652,142.12172,296.2,0.61,0.71,2021-01-29,1442,N,nominal,2.0NRT,285.8,3.3,N
-25.59771,151.14293,302.2,0.5,0.41,2021-01-29,1442,N,nominal,2.0NRT,291.4,1.1,N
-23.58265,141.80659,295.1,0.63,0.72,2021-01-29,1442,N,nominal,2.0NRT,285,7,N
-23.59572,141.80237,295.1,0.63,0.72,2021-01-29,1442,N,nominal,2.0NRT,284.8,6.6,N
-23.59166,141.8045,295.4,0.63,0.72,2021-01-29,1442,N,nominal,2.0NRT,284.8,5.5,N
-23.59962,141.3605,296,0.67,0.73,2021-01-29,1442,N,nominal,2.0NRT,283.8,3.4,N
-23.60461,141.3517,295.2,0.67,0.74,2021-01-29,1442,N,nominal,2.0NRT,284.2,8,N
-23.60631,141.35838,296.7,0.67,0.73,2021-01-29,1442,N,nominal,2.0NRT,284.5,3.4,N
